definition_id,pinyin_id,definition_sn,definition_cn,definition_en,definition_img,ref_pinyin_id,pos
686311,68631,1,"计量事物的标准量的名称。如厘米为计算长度的单位,克为计算质量的单位,秒为计算时间的单位等。","amount or quantity taken as a standard of measurement, such as ‘centimetre’ as a unit of length, ‘gramme’ as a unit of weight, and ‘second' as a unit of time",,,名词
686312,68631,2,指机关、团体或属于一个机关、团体的各个部门,unit; government office; organization regarded as a whole or an elementary structure of a whole,,,名词
686411,68641,1,"整体中自成段落、系统,自为一组的单位(多用于教材、房屋等",oft. used in referring to a textbook or house,,,名词
686511,68651,1,因拖延或错过时机而误事,be late for sth.; fail to achieve a desired task or perform a job because of delay,,,动词
686611,68661,1,胆量小的人(含讥讽意,derog.,,,名词
686811,68681,1,当前这个时代,present age; contemporary time; of the day,,,名词
687111,68711,1,遇事不利;遭遇不好,have bad luck; be out of luck; be down on one's luck,,,形容词
687211,68721,1,"排演戏剧或拍摄影视片的时候,组织和指导演出工作","direct a play, film, etc.",,,动词
687212,68721,2,担任导演工作的人。,"director (of a play, film, etc.)",,,名词
687311,68731,1,引起,lead to; bring about; result in; cause,,,动词
687511,68751,1,到了(某一地点、某一阶段),arrive; get to; reach (a place or a period),,,动词
687611,68761,1,"社会意识形态之一,是人们共同生活及其行为的准则和规范。道德通过社会的或一定阶级的舆论对社会生活起约束作用。","morals; morality; ethics, social ideology which serves as the norms for people's life and behaviour. Morals keep social life within bounds through public opinion of the society or a certain class",,,名词
687711,68771,1,事物的规律,truth; principle; hows and whys,,,名词
687712,68771,2,事情或论点的是非得失的根据;理由;情理,reason; argument; sense; grounds for why matters can exist and why arguments can stand,,,名词
687713,68771,3,办法;打算,way to do sth.; plan; intention,,,名词
687811,68781,1,把有关事项写在特备的表册上以备查考,register; enter one's name; check in; write down events or matters on a form for reference,,,动词
687911,68791,1,"不采取行动,直到所期望的人、事物或情况出现","wait; await; expect; stay on without doing anything till the expected people, event or situation emerges",,,动词
688011,68801,1,等待(多用于具体的对象,usu. for concrete things,,,动词
688111,68811,1,某数量跟另一数量相等,equal to; equivalent to,,,动词
688112,68811,2,"差不多就是,跟…没有区别",amount to; be tantamount to; be the same as,,,动词
688311,68831,1,完全确实;实在,indeed; really,,,副词
688411,68841,1,敌对的人;敌对的方面。,enemy; foe,,,名词
688611,68861,1,在地面下掘成的交通坑道(多用于军事,usu. for military purposes,,,名词
688621,68862,1,真正是有名产地出产的,from the place well-known for a certain product,,,形容词
688622,68862,2,真正的;纯粹,real; pure,,,形容词
688623,68862,3,(工作或材料的质量)实在;够标准,(quality of work or material) good; up to standard,,,形容词
688711,68871,1,全世界或一个地区的山川、气候等自然环境及物产、交通、居民点等社会经济因素的总的情况,"natural features of the world or a region, such as mountains and rivers, and climate, and the comprehensive conditions of products, transportation, settlements and other socio-economic factors",,,名词
688712,68871,2,地理学。,geography,,,名词
688713,68871,3,〈方dial.〉风水,feng shui,,,名词
688811,68881,1,较大范围的地方,large area,,,名词
688812,68881,2,"中国省、自治区设立的行政区域,一般包括若干县、市。",prefecture; administrative region with several counties and cities under its jurisdiction;,,,名词
688813,68881,3,指未获得独立的殖民地、托管地等。,colonial territory; trust territory,,,名词
688911,68891,1,铺在地上的毯子。,carpet; rug,,,名词
689011,68901,1,人或团体在社会关系中所处的位置,(of a person or group) position or status in social relations,,,名词
689012,68901,2,(人或物)所占的地方。,place or space (occupied by sb. or sth.),,,名词
689111,68911,1,"由地球内部的变动引起的地壳的震动,分为陷落地震、火山地震和构造地震三种。俗称地动。","earthquake; seism; shaking of the earth's crust, caused by movements within the earth. There are three types of earthquake:depression, volcanic and tectonic. popularly known as 地动dìdòng",,,名词
689321,68932,1,糕饼之类的食品。,pastry; dim sum,,,名词
689411,68941,1,"把化学能或光能等变成电能的装置。如手电筒用的干电池,汽车用的电瓶,人造卫星上用的太阳能电池等。","(electric) cell; battery; device that converts chemical or light energy into electricity, such as torch battery, storage battery in an automobile and solar cell for a man-made satellite",,,名词
689511,68951,1,无线电台的通称。,general term for 无线电台wúxiàn-diàntái,,,名词
689512,68951,2,指广播电台。,radio broadcasting station,,,名词
690111,69011,1,"美术片的一种,把人、物的表情、动作、变化等分段画成许多画幅,再用摄影机连续拍摄而成。","animated cartoon; cartoon; motion picture made by filming a series of drawings each showing a stage of movement of a person or an object slightly changed from the one before, so that the figures in them seem to move when the drawings are projected in rapid succession",,,名词
690311,69031,1,"食品,豆浆煮开后加入石膏或盐卤使凝结成块,压去一部分水分而成。","bean curd; foodstuff made from soya bean milk curdled with gypsum or brine, and with part of the water squeezed out of it",,,名词
690411,69041,1,单独地站立,stand alone,,,形容词
690412,69041,2,一个国家或一个政权不受别的国家或别的政权的统治而自主地存在,(of a nation or government) independence,,,动词
690413,69041,3,"军队在编制上不隶属于高一级的单位而直接隶属于更高级的单位的,如不隶属于团而直接隶属于师的营叫独立营。","independent; (of a military unit) under direct command of a higher authority than its direct leadership, e.g. an independent battalion that is subordinate to a division instead of a regiment",,,形容词
690414,69041,4,"脱离原来所属单位,成为另一单位",become independent of or separate from an organization,,,动词
690415,69041,5,不依靠他人,independently; on one's own:ability to analyse and solve problems on one's own,,,形容词
690511,69051,1,独有的;特别的,unique; distinctive,,,形容词
690711,69071,1,(两种事物)相对比较,contrast; balance,,,动词
690712,69071,2,比例,ratio,,,名词
690811,69081,1,处于相对的情况,be relative to,,,动词
690812,69081,2,以某种态度或行为加之于人或事物,treat; approach; handle,,,动词
690911,69091,1,跟行为的主体处于相对地位的一方,other (or opposite) side; other party,,,名词
691011,69101,1,竞赛的对方,opponent; adversary,,,名词
691012,69101,2,特指本领、水平不相上下的竞赛的对方,matchup; match; equal,,,名词
691111,69111,1,行动或思考时作为目标的人或事物,target; object,,,名词
691112,69111,2,特指恋爱的对方,boy or girl friend,,,名词
691211,69121,1,〈介词prep.〉引进对象或事物的关系者,with regard to; concerning; to,,,介词
691511,69151,1,"表示由于别人的帮助或某种有利因素,避免了不幸或得到了好处",thanks to; luckily,,,动词
691611,69161,1,超过需要数量的,surplus,,,形容词
691612,69161,2,不必要的,unnecessary; surplus; superfluous; uncalled-for,,,形容词
691711,69171,1,"把身体隐蔽起来,不让人看见。",hide (or conceal) oneself; go into hiding; entrench,,,动词
691811,69181,1,很坏,"bad, vile; odious",,,形容词
691911,69191,1,向集体或社会表达(意见);宣布,announce; declare; express one's opinions; air one's views (to a collective or society),,,动词
691912,69191,2,在刊物上登载(文章、绘画、歌曲等),"publish (articles, paintings, songs, etc.) in a periodical",,,动词
692011,69201,1,因为没有主意或办法而感到愁闷,be worried; feel gloomy about a problem one is not sure how to deal with,,,动词
692111,69211,1,(事物)已有充分发展;(事业)兴盛,(of sth.) fully developed; (of a cause) prosper,,,形容词
692112,69211,2,使充分发展,enable sth. to develop fully,,,动词
692211,69221,1,由于害怕、生气或受到寒冷等原因而身体颤动,"tremble; shake; shiver (with fear, anger or cold, etc.)",,,动词
692311,69231,1,把内在的性质或能力表现出来,demonstrate the inner property or ability of sth.,,,动词
692312,69231,2,把意思或道理充分表达出来,fully express (an idea or argument),,,动词
692411,69241,1,创造(新的事物或方法),invent (new things or methods),,,动词
692412,69241,2,创造出的新事物或新方法,newly invented things or methods,,,名词
692413,69241,3,创造性地阐发,"expound; set forth a theme; develop (an idea, theme, etc.)",,,动词
692511,69251,1,商店或其他收款部门开出的收款单据。,receipt; invoice,,,名词
692611,69261,1,发表的意见(多指在会议上,made mostly at a meeting,,,名词
692612,69261,2,发表意见(多指在会议上,usu. at a meeting,,,动词
692711,69271,1,"行政机关强制违法者缴纳一定数量的钱,是一种行政处罚。",administrative penalty imposed by an administrative organ forcing a lawbreaker to submit a certain amount of money,,,动词
692712,69271,2,订合同的一方处罚违反合同的另一方以一定数量的钱。,fine (or forfeit) one party of a contract imposes on the other for violating the terms,,,动词
692713,69271,3,被罚款时缴纳的钱。,"money submitted as a fine (forfeit, or penalty)",,,名词
692811,69281,1,独立行使审判权的国家机关。,court; tribunal; court of law,,,名词
693011,69301,1,(经济或事业)蓬勃发展;昌盛,(of an economy or a cause) prosperous; flourishing; booming,,,形容词
693012,69301,2,使繁荣,make prosperous; promote,,,动词
693111,69311,1,总括某个范围内的一切,every; any; without exception,,,连词
693211,69321,1,〈连词conj.〉表示跟上文意思相反或出乎预料和常情,on the contrary; instead,,,副词
693311,69331,1,一遍又一遍;多次重复,repeatedly; again and again; over and over,,,副词
693312,69331,2,颠过来倒过去;翻悔,chop and change; back out; go back on one's word,,,形容词
693313,69331,3,重复的情况,reversal; relapse; setback,,,名词
693411,69341,1,有机体受到体内或体外的刺激而引起的相应的活动。,reaction; action of an organism in response to interior or exterior stimuli,,,名词
693412,69341,2,化学反应。,chemical reaction,,,名词
693413,69341,3,打针或服药所引起的呕吐、发烧、头痛、腹痛等症状。,"symptom such as vomiting, fever, headache and stomach-ache as a reaction to injection or medication",,,名词
693414,69341,4,原子核受到外力作用而发生变化,nuclear reaction; transformation of nuclei under external force,,,名词
693415,69341,5,事情所引起的意见、态度或行动,response; repercussion; reaction,,,名词
693511,69351,1,指复归于正道,restore things to order; put things back on the right track,,,动词
693512,69351,2,敌方的军队或人员投到己方。,(of troops or personnel) come over from the enemy's side,,,动词
693513,69351,3,表示情况虽然不同而结果并无区别,[used to indicate the same result in spite of different circumstances],,,副词
693514,69351,4,表示坚决肯定的语气,indicating certainty or resolution,,,副词
693711,69371,1,工作的计划,scheme; plan; programme,,,名词
693712,69371,2,制定的法式,rule,,,名词
693811,69381,1,说话做事所采取的方法和形式,way; fashion; pattern; ways and manners of behaviour,,,名词
693911,69391,1,使事情不能顺利进行;阻碍,hinder; hamper; impede; obstruct,,,动词
694011,69401,1,出租或出借房屋的人(对‘房客’而言as opposed to‘lodger’})。,landlord or landlady; owner or lessor of a house or room,,,名词
694111,69411,1,似乎;好像,seemingly; as if,,,副词
694112,69411,2,像;类似,be more or less the same; be alike,,,动词
694211,69421,1,对事物的注意或控制由紧变松,relax; slacken; loosen; become less attentive or tense,,,动词
694411,69441,1,"洗涤去污用的化学制品,通常制成块状。一般洗涤用的肥皂用油脂和氢氧化钠制成。工业上用重金属或碱土金属盐的肥皂做润滑剂。有的地区叫胰子。","soap; chemical product used for washing and cleansing, usu. made by treating fat with sodium hydroxide. Soap made from heavy metal or alkaline-earth metal salts are used as indus-trial lubricant. also called 胰子yí zi in some places.",,,名词
694611,69461,1,没有用的话,nonsense; rubbish; superfluous words,,,名词
694612,69461,2,说废话,talk nonsense,,,动词
694711,69471,1,花费的钱;开支,cost; expenses,,,名词
694811,69481,1,离别,part; leave; bid farewell,,,动词
694812,69481,2,辨别,distinguish; differentiate,,,动词
694813,69481,3,不同,difference,,,形容词
694814,69481,4,分头;各自,respectively; separately,,,副词
694911,69491,1,散布(在一定的地区内),be distributed (over an area),,,动词
695011,69501,1,按一定的标准或规定分(东西),distribute; allocate; allot sth. according to certain criteria,,,动词
695012,69501,2,安排;分派,assign,,,动词
695013,69501,3,经济学上指把生产资料分给生产单位或把消费资料分给消费者。分配的方式决定于社会制度。,"mode of distribution or allocation of means of production to production units, or means of consumption to consumers, which is determined by the social system",,,动词
695111,69511,1,"把一件事物、一种现象、一个概念分成较简单的组成部分,找出这些部分的本质属性和彼此之间的关系(跟‘综合’相对as opposed to‘summarize’})","analyse; separate a matter, phenomenon or concept into simple constituent parts to identify their basic properties and links",,,动词
695211,69521,1,(言论、往下落的东西等)多而杂乱,"profuse; (opinions, falling objects, etc.) numerous and confused",,,形容词
695212,69521,2,(许多人或事物)接二连三地,(of many things or matters) one after another; in quick succession,,,副词
695311,69531,1,为了达到一定目的而努力干,fight; strive; struggle (for a purpose),,,动词
695411,69541,1,因极度不满而情绪激动,ire; anger; fury; indignation; wrath,,,形容词
695511,69551,1,气度;作风,character; integrity,,,名词
695512,69551,2,一个时代、一个民族、一个流派或一个人的文艺作品所表现的主要的思想特点和艺术特点,"style; (of an era, a nation, a school of art or a person's literary and art works) principal philosophical and artistic style",,,名词
695611,69561,1,社会上长期形成的风尚、礼节、习惯等的总和,"all the long-standing social customs, etiquette, habits, etc. of a society",,,名词
695711,69571,1,可能发生的危险,risk; danger; hazard,,,名词
695811,69581,1,发疯。,wild; crazy;,,,形容词
695911,69591,1,用比喻、夸张等手法对人或事进行揭露、批评或嘲笑,"satirize; ridicule; mock; expose, criticize or mock a person or thing with analogy and exaggeration",,,动词
696011,69601,1,否认事物的存在或事物的真实性(跟‘肯定’相对as opposed to‘affirm’ or ‘uphold’}),negate; deny the existence or truth of sth.,,,动词
696012,69601,2,表示否认的;反面的(跟‘肯定’相对as opposed to‘affirmative’ or ‘in favour of’}),negative; contrary,,,形容词
696111,69611,1,不承认,deny; disavow; repudiate,,,动词
696411,69641,1,遵照;听从,follow; obey; submit (oneself to),,,动词
696511,69651,1,"衣服鞋帽的总称,一般专指衣服","clothing; dress; (collect.) clothes, hat and shoes, esp. clothing",,,名词
696611,69661,1,帮助和指导,coach; tutor; guide,,,动词
696711,69671,1,仿造原件(多指艺术品)或翻印书籍等,"(usu. of works of art) duplicate; reproduce; make a copy of (books, etc.)",,,动词
696811,69681,1,成年女子的通称,general term for woman,,,名词
696911,69691,1,把事物中旧的不合理的部分改成新的、能适应客观情况的,"amend and improve by changing the old, irrational parts to adapt to new conditions",,,动词
697011,69701,1,"改变旧有情况,使有所进步",ameliorate; improve,,,动词
697111,69711,1,改变原有情况使好一些,improve; make the situation better,,,动词
697211,69721,1,把错误的改为正确的,correct; amend; put right,,,动词
697411,69741,1,把事物的共同特点归结在一起;总括,summarize; generalize,,,动词
697412,69741,2,简单扼要,brief and to the point,,,形容词
697511,69751,1,"思维的基本形式之一,反映客观事物的一般的、本质的特征。人类在认识过程中,把所感觉到的事物的共同特点抽出来,加以概括,就成为概念。比如从白雪、白马、白纸等事物里抽出它们的共同特点,就得出‘白’的概念。","concept; conception; notion; a basic form of thinking, reflecting the general and particular features of objects; abstract or generic notion generalized from individual instances, e.g. the concept of the colour ‘white’ is generalized from the common characteristics of snow, white horses, white paper, etc.",,,名词
697611,69761,1,直截了当;爽快,clear-cut; straightforward,,,形容词
697612,69761,2,索性,simply; just; altogether,,,副词
697711,69771,1,因对方的好意或帮助而对他产生好感,be thankful; be appreciative of favour or help received,,,动词
697811,69781,1,受到(影响);接受,be affected or influenced by,,,动词
697812,69781,2,接触外界事物得到的影响;体会,taste; experience; feel,,,名词
697911,69791,1,由接触外界事物引起的思想反应,impressions; reflections; thoughts,,,名词
698011,69801,1,"抓紧时机,毫不拖延",with haste; without delay or procrastination,,,副词
698111,69811,1,"抓住时机,加快速度",at once; quickly,,,副词
698211,69821,1,"钢和铁的合称,有时专指钢。",iron and steel; steel,,,名词
698212,69821,2,〈比喻fig.〉坚强,strong; firm; staunch,,,形容词
698311,69831,1,"质量好,价格较高的(商品)",(of commodities) high-end; high-grade; superior quality,,,形容词
698411,69841,1,高速度,high speed,,,形容词
698611,69861,1,离别;分手(一般要打个招呼或说句话,by way of a wave of hand or words of pleasantry,,,动词
698612,69861,2,辞行,bid farewell to; say goodbye to,,,动词
698613,69861,3,"和死者最后诀别,表示哀悼。",pay one's last respects to the deceased,,,动词
698711,69871,1,肩膀以下手腕以上的部分。,arm; part between shoulder and wrist,,,名词
698811,69881,1,"鸟,翅膀大,善于飞行,品种很多,羽毛有白色、灰色、酱紫色等,以谷类植物的种子为食物,有的可以用来传递书信。常用做和平的象征。","pigeon (Columba livia); dove; a variety of bird with large wings, wonderful flying skill, and feathers ranging in colour from white to grey and dark reddish purple, eating grain, sometimes used for carrying letters, oft. a symbol of peace",,,名词
698911,69891,1,左右相毗连的屋子或人家,next door,,,名词
699011,69901,1,〈副词adv.〉表示超过寻常,especially; particularly; all the more,,,副词
699012,69901,2,额外;另外,additionally,,,副词
699111,69911,1,"被压迫阶级用暴力夺取政权,摧毁旧的腐朽的社会制度,建立新的进步的社会制度。革命破坏旧的生产关系,建立新的生产关系,解放生产力,推动社会的发展。","revolution — the oppressed classes rise in revolt to seize power, destroy an old decadent social system and build a new advanced society. Revolution can destroy the old relations of production, build new ones, free up productivity, and promote the development of society.",,,名词
699112,69911,2,具有革命意识的,revolutionary nature,,,形容词
699113,69911,3,根本改革,revolution,,,名词
699211,69921,1,单个;各个,individual; specific,,,形容词
699212,69921,2,极少数;少有,very few; one or two,,,形容词
699311,69931,1,一个人(跟‘集体’相对as opposed to‘the collective’}),individual person,,,名词
699312,69931,2,"自称,我(在正式场合发表意见时用",used on formal occasions to address oneself when one expresses one's opinion,,,代词
699411,69941,1,在一定的社会条件和教育影响下形成的一个人的比较固定的特性,individual character; individuality; personality,,,名词
699412,69941,2,"事物的特性,即矛盾的特殊性。一切个性都是有条件地、暂时地存在的,所以是相对的。","specific characteristic of contradiction; individualities are conditional and temporary, and, therefore, relative",,,名词
699511,69951,1,各人自己;各个方面自己的一方,each; respective,,,代词
699711,69971,1,事物的根源或最重要的部分,foundation; base,,,名词
699712,69971,2,主要的;重要的,basic; fundamental; essential,,,形容词
699713,69971,3,本来;从来,at all; simply,,,副词
699714,69971,4,从头到尾;始终;全然(多用于否定式,usu. in the negative,,,副词
699715,69971,5,彻底,radically; thoroughly,,,副词
699811,69981,1,〈副词adv.〉表示程度上又深了一层或者数量上进一步增加或减少,(of degree or quantity) increase or decrease further,,,副词
699911,69991,1,"(政府机关的法律、命令、文告,团体的通知事项)公开发布,使大家知道","(of laws, orders and statements of governmental institutions, notices of organizations, etc.) promulgate; announce; make known to the public",,,动词
700011,70001,1,不加隐蔽;面对大家(跟‘秘密’相对as opposed to‘secret’}),open; public; transparent,,,形容词
700012,70001,2,使秘密的成为公开的,make public; come out of the closet,,,动词
700111,70011,1,"处理事情合情合理,不偏袒哪一方面",fair; just; impartial; equitable,,,形容词
700211,70021,1,"〈旧时old〉租期较长、房租论月计算的旅馆,住宿的人多半是谋事或求学的。","lodging houses for long-term boarders paying by the month, mainly used by people seeking work or students",,,名词
700212,70021,2,"能容许多人家居住的房屋,多为楼房,房间成套,设备较好。","apartment building; housing complex shared by many families, usu. with suites of rooms and well-equipped",,,名词
700311,70031,1,"国际通用的公历的纪元,是大多数国家纪年的标准,从传说的耶稣诞生那一年算起。中国从1949年正式规定采用公元纪年。","Christian era, the internationally adopted periodization of eras, beginning from the alleged birth year of Christ. China formally adopted the system in 1949.",,,名词
700411,70041,1,君主的女儿。,princess,,,名词
700511,70051,1,"直接进行工业生产活动的单位,通常包括不同的车间。",(usu. with different workshops) factory; mill; plant; works,,,名词
700611,70061,1,技术干部的职务名称之一。能够独立完成某一专门技术任务的设计、施工工作的专门人员。,engineer; specialist who can independently complete planning and construction of a technical project,,,名词
700711,70071,1,个人不占有生产资料、依靠工资收入为生的劳动者(多指体力劳动者,usu. manual worker,,,名词
700811,70081,1,"采取自然物质资源,制造生产资料、生活资料,或对农产品、半成品等进行加工的生产事业。","industry; productive undertaking that turns natural materials into means of production or livelihood, or processes farm produce and semi-finished products",,,名词
700911,70091,1,本领;造诣,skill; attainment,,,名词
701011,70101,1,事物或方法所发挥的有利的作用;效能,function; effective function of object or method,,,名词
701111,70111,1,拿出物资、力量、经验等献给国家或公众,"contribute; dedicate; devote; contribute materials, efforts, experience, etc. to the country or the public",,,动词
701112,70111,2,对国家或公众所做的有益的事,valuable thing done to the country or the public,,,名词
701211,70121,1,使两方能通连,link up two sides,,,动词
701311,70131,1,形成;造成,constitute; amount to; give rise to,,,动词
701512,70151,2,丈夫的姐妹。,husband's sister; sister-in-law,,,名词
701521,70152,1,未婚的女子。,girl,,,名词
701522,70152,2,女儿。,daughter,,,名词
701611,70161,1,过去距离现代较远的时代(区别于‘近代、现代’)。在中国历史分期上多指19世纪中叶以前。,"period before the modern times and the present times (as compared with ‘modern’, ‘contemporary’); period in Chinese history from remote antiquity down until the mid-19th century",,,名词
701612,70161,2,特指奴隶社会时代(有时也包括原始公社时代)。,age of slave society (sometimes also including the primitive commune society),,,名词
701711,70171,1,典故。,classical allusion; literary quotation,,,名词
701712,70171,2,古代流传下来的在一定时期认为正宗或典范的,classical,,,形容词
701811,70181,1,经历了久远年代的,ancient; age-old,,,形容词
701911,70191,1,用来表示股份的证券。,share; stock; share certificate,,,名词
702011,70201,1,"使振作起来,增强信心或勇气",inspire; encourage; hearten; brace up,,,动词
702012,70201,2,兴奋;振作,exciting; pull oneself together,,,形容词
702111,70211,1,"人和脊椎动物体内支持身体、保护内脏的坚硬组织,主要成分是碳酸钙和磷酸钙。根据形状的不同,分为长骨、短骨、扁骨等。","bone; hard tissue in the body of a human being and vertebrate animals supporting the body and protecting the internal organs, its main composition being calcium carbonate and calcium phosphate; there being long bones, short bones and flat bones",,,名词
702112,70211,2,〈比喻fig.〉人的品质,character of a person,,,名词
702113,70211,3,〈方dial.〉〈比喻fig.〉话里暗含的不满、讽刺等意思,implied bitterness; sting,,,名词
702211,70221,1,不变动或不移动的(跟‘流动’相对as opposed to‘mobile’}),fixed; regular; not changeable; not movable,,,形容词
702212,70221,2,使固定,fix; regularize,,,动词
702311,70231,1,"有一定体积和一定形状,质地比较坚硬的物体。在常温下,钢、铁、岩石、木材、玻璃等都是固体。","solid matter; solid; hard substance with a certain length, breadth and thickness, and a certain shape, e.g. steel, iron, rock, timber and glass under normal temperature",,,名词
702411,70241,1,用货币购买劳动力。,purchase labour force with money,,,动词
702511,70251,1,为了确定次序并便于查考而编号登记,"register for a number to keep order (at a hospital, etc.)",,,动词
702512,70251,2,"重要信件和印刷品付邮时由邮电局登记编号,给收据,叫挂号。挂号邮件如有遗失,由邮电局负责追查。","An important letter or printed matter is registered for a serial number when being mailed at a post office. If a registered piece of mail is lost, the post office is responsible for finding it out.",,,动词
702711,70271,1,行路转方向,turn to a new direction; turn a corner; make a turn,,,动词
702712,70271,2,(思路、语言等)转变方向,change point; change one's opinion; pursue a new course,,,动词
702811,70281,1,"表示明白了原因,对某种情况就不觉得奇怪",no wonder; so that's why; that explains why,,,副词
702812,70281,2,不能责备;别见怪,not take offence; not to blame,,,动词
702912,70291,2,企业、商店、学校等歇业或停办,"(of an enterprise, a shop, a school, etc.) close down; shut down",,,动词
703211,70321,1,仔细察看(事物或现象),observe carefully; watch; survey,,,动词
703311,70331,1,观察事物时所处的位置或采取的态度,viewpoint; point of view; standpoint,,,名词
703312,70331,2,专指政治观点,political viewpoint,,,名词
703411,70341,1,思想意识,ideology; idea; concept,,,名词
703412,70341,2,客观事物在人脑里留下的概括的形象(有时指表象)。,image; generalized idea,,,名词
703511,70351,1,圆而细长中间空的东西,long and slender hollow cylinder; pipe; tube,,,名词
703612,70361,2,"罐头食品的简称,是加工后装在密封的铁皮罐子或玻璃瓶里的食品,可以存放较长的时间。",canned food; tinned food; processed food preserved in an airtight tin or bottle; short for 罐头食品guàn tou shípǐn,,,名词
703711,70371,1,体育运动等竞赛中的第一名。,champion; first place in a competition,,,名词
703811,70381,1,物体表面平滑;不粗糙,smooth; glossy; sleek,,,形容词
703911,70391,1,〈敬辞pol.〉称宾客来到,presence of a guest; honour sb. with one's presence,,,动词
704011,70401,1,亮光,light,,,名词
704012,70401,2,明亮,bright,,,形容词
704013,70401,3,〈比喻fig.〉正义的或有希望的,righteous; promising,,,形容词
704014,70401,4,(胸襟)坦白;没有私心,honest and above board; selfless; open-hearted; guileless,,,形容词
704111,70411,1,"用激光束记录和读取信息的圆盘形存储载体,分为可擦型、一写多读型和只读型三类。","compact disc (CD); disc storing information that is recorded on it and read with a laser beam; divided into rewritable CD, recordable CD and read only CD;",,,名词
704211,70421,1,由于做了有利于人民的和正义的事情而被公认为值得尊敬的,respected for doing sth. good for the people and justice; honourable; honoured; glorious,,,形容词
704212,70421,2,荣誉,honour; glory; credit,,,名词
704311,70431,1,"面积广阔的场地,特指城市中的广阔场地","large, open public area esp. in a city or town; square; plaza",,,名词
704411,70441,1,(面积、空间)宽阔,(of an area or space) vast; wide; extensive,,,形容词
704412,70441,2,(范围、规模)巨大,large-scale; widespread; broad,,,形容词
704413,70441,3,(人数)众多,numerous,,,形容词
704511,70451,1,"(涉及的)方面广,范围大;普遍",wide; broad; extensive; widespread; sweeping; comprehensive; universal,,,形容词
704611,70461,1,一定的标准、法则或习惯,"custom; established practice; established standard, rule or habit",,,名词
704612,70461,2,(行为)端正老实;合乎标准或常理,(of a person's conduct) well-disciplined; honest; proper; decent; conforming to norms,,,形容词
704711,70471,1,"事物之间的内在的本质联系。这种联系不断重复出现,在一定条件下经常起作用,并且决定着事物必然向着某种趋向发展。规律是客观存在的,是不以人们的意志为转移的,但人们能够通过实践认识它,利用它。","norm; law; regular pattern; orderliness; relations inherent in the nature of things that keep recurring and performing the same actions under certain conditions, and thus set unavoidable tendencies in the development of things. Such laws exist objectively, and independently of human will, but people can learn about them and make use of them.",,,名词
704811,70481,1,(事业、机构、工程、运动等)所具有的格局、形式或范围,"scale; scope; extent; dimension; set-up, pattern or extent of an under-taking, establishment, project, sport, etc.",,,名词
704911,70491,1,规定出来供大家共同遵守的制度或章程,set of rules or regulations observed by all,,,名词
704912,70491,2,规律;法则,law; rule,,,名词
704913,70491,3,(在形状、结构或分布上)合乎一定的方式;整齐,"(of form, structure, or set-up) in conformity with a fixed pattern; regular",,,形容词
705011,70501,1,"商店营业用的装置,式样像柜而长,用木料、金属或玻璃板制成。","(sales) counter; bar; furniture used in a shop, looking like a long cabinet and made of wood, metal or plate glass",,,名词
705311,70531,1,指个人具有的属于某个国家的身份。,nationality; citizenship,,,名词
705312,70531,2,指飞机、船只等属于某个国家的关系,"(of a plane, a ship, etc.) national identity",,,名词
705411,70541,1,"植物体的一部分,花受精后,子房逐渐长大,成为果实。有些果实可供食用。","fruit; ripened reproductive body of a plant, developed from the ovary after the fecundation of the flower. Some fruits are edible.",,,名词
705412,70541,2,〈比喻fig.〉经过斗争或劳动得到的胜利品或收获,gains; fruits; sth. gained or harvested from one's struggle or labour,,,名词
705511,70551,1,(说话、做事)超过一定的程度或限度,(of speech or action) exceed the proper degree or limit; to excess; to a fault; going too far; (of sth.) be excessive; be undue; overshoot the mark,,,形容词
705611,70561,1,有机体对某些药物或外界刺激的感受性不正常地增高的现象,allergy; allergic reaction; (of organisms) abnormally high sensitivity to certain medicines or external irritation,,,名词
705612,70561,2,过于敏感,oversensitive,,,形容词
705711,70571,1,超过期限,exceed the time limit; be overdue,,,动词
705911,70591,1,对出入国境的一切商品和物品进行监督、检查并照章征收关税的国家机关。,custom house; customs; department of government that monitors and inspects all commodities and goods entering or leaving a country and collects duties according to law,,,名词
706011,70601,1,供食用的新鲜的海鱼、海虾等。,"fresh seafood, e.g. sea fish, shrimp, etc.",,,名词
706211,70621,1,工商业中的类别。泛指职业,categories of industry and commerce; (in a broad sense) trade; profession; industry,,,名词
706311,70631,1,(生活)过分铺张;奢侈。,luxurious (living); extravagant,,,形容词
706312,70631,2,(建筑、设备或装饰)富丽堂皇;十分华丽,"(of architecture, equipment or furnishing) posh; sumptuous; magnificent",,,形容词
706411,70641,1,对自己所不了解的事物觉得新奇而感兴趣,be curious; be inquisitive; be full of curiosity,,,形容词
706511,70651,1,指没有战争的状态,peace; state of freedom from war or violence,,,名词
706512,70651,2,温和;不猛烈,mild; not severe,,,形容词
706513,70651,3,平静;宁静,calm; tranquil,,,形容词
706611,70661,1,用反问的语气表示不必,[used in rhetorical questions] there is no need; why,,,副词
706711,70671,1,〈连词conj.〉用反问的语气表示更进一层的意思,[used in rhetorical questions] much less; let alone,,,连词
706811,70681,1,符合法律规定,legal; lawful; legitimate; rightful,,,形容词
706911,70691,1,合乎道理或事理,rational; reasonable; equitable,,,形容词
