definition_id,example_sn,example_cn,example_en,example_img
612511,1,文学博士。,Doctor of Letters (Litt.D.); Doctor of Literature,
612512,1,茶博士,doctor of tea,
612512,2,酒博士。,doctor of wine,
612611,1,"不但以身作则,而且乐于助人","He not only lives what he advocates, but also is ready to help others.",
612611,2,"这条生产线不但在国内,即使在国际上也是一流的",This production line is advanced not only domestically but internationally.,
612611,3,"这样做不但解决不了问题,反而会增加新的困难。",This approach will only bring about new problems rather than solve the problem.,
612711,1,再好不过,couldn't be better,
612711,2,最快不过,couldn't be faster,
612711,3,乖巧不过的孩子。,most lovely child,
612712,1,当年她参军的时候不过十七岁。,She was only 17 when she joined the army.,
612713,1,"病人精神还不错,不过胃口不大好。","The patient looked rather good, only without much appetite.",
612811,1,不管远不远他都不去,"No matter how near or far, he refuses to go.",
612811,2,"不管困难多大,我们也要克服。","We can overcome any difficulties, however great.",
612911,1,这不仅是我个人的意见。,I'm not the only one who holds this view.,
612912,1,"不仅方法对头,而且措施得力","Not only is the approach correct, but the measures are effective.",
612912,2,"他们不仅提前完成了生产任务,而且还支援了兄弟单位。","They not only completed their own production quota ahead of time, but gave support to fellow units.",
613011,1,检验机器各部分的性能,check the performance of each part of the machine,
613011,2,我校部分师生参加了夏令营活动。,Some of the teachers and students in our school joined the summer camp.,
613311,1,建筑材料,building materials,
613311,2,"做一套衣服,这点材料不够。",The material isn't enough to make a suit.,
613312,1,"他打算写一部小说,正在搜集材料。","Intending to write a novel, he is collecting material.",
613313,1,人事材料。,personnel information or date,
613314,1,"我五音不全,不是唱歌的材料。","Without a good ear for the scales, I don't have the makings of a singer.",
613411,1,参观团,visiting group,
613411,2,参观游览,visit places of interest; go sightseeing,
613411,3,参观工厂,visit a factory,
613411,4,谢绝参观。,visitors not admitted,
613511,1,这两种颜色差不多,The two colours look very much the same.,
613511,2,两人差不多同时到达终点。,The two persons reached the destination at almost the same time.,
613512,1,"这包大米二百斤重,差不多的扛不起来。",This sack of rice weighs 100 kilograms; an ordinary person cannot lift it.,
613611,1,中国人民解放军是保卫祖国的钢铁长城。,The People's Liberation Army is a great wall of steel in safeguarding our motherland.,
613911,1,他的车从左边超过了前面的卡车。,His car overtook the truck from the left side.,
613912,1,队员平均年龄超过23岁,The average age of the team members is over 23.,
613912,2,各车间产量都超过原定计划。,The output of every workshop exceeded what had been stated in the plan.,
614111,1,乘坐火车,ride in a train; travel by train,
614111,2,乘坐飞机。,take a plane; travel by air,
614211,1,试验成功了,The experiment was successful.,
614211,2,大会开得很成功,The conference was a great success.,
614211,3,大家都希望这项革新得到成功。,Everyone wishes this innovation great success.,
614311,1,我的意见还不成熟,My opinions are not yet well considered.,
614311,2,条件成熟了。,Conditions were ripe.,
614312,1,我的意见还不成熟,My opinions are not yet well considered.,
614312,2,条件成熟了。,Conditions were ripe.,
614411,1,成为先进工作者。,become a model worker,
614511,1,"这孩子很诚实,不会撒谎。",The child is honest and does not tell lies.,
614611,1,令人吃惊,get a surprise,
614611,2,吃惊受怕,be apprehensive; be surprised and frightened,
614611,3,大吃一惊。,get a big surprise,
614711,1,重新抄写一遍,make another copy,
614711,2,他重新来到战斗过的地方。,He returned to the battlefield once again.,
614712,1,重新部署,rearrange; redeploy,
614712,2,重新做人。,start one's life afresh; turn over a new leaf,
614811,1,去北京出差,go on a business trip to Beijing,
614811,2,出了一个月的差。,be on a business trip for a month,
614911,1,出发日期还没有确定,The date of departure has not been set.,
614911,2,"收拾行装,准备出发。",Pack up and get ready to leave.,
614912,1,从生产出发,as regards production,
614912,2,从长远利益出发。,keep long-term interest in mind,
615011,1,出生地,birthplace,
615011,2,爷爷1900年出生于北京。,Grandpa was born in Beijing in 1900.,
615411,1,他从来不失信,He never breaks his promises.,
615411,2,这种事我从来没听说过。,I've never heard of such a thing before.,
615511,1,粗心大意,negligent; careless; inadvertent; scatterbrain,
615511,2,"一时粗心,铸成大错。",A moment's carelessness can become a lifelong mistake.,
615611,1,寻求答案。,seek a solution,
615711,1,"参加国庆游园,得打扮得漂亮点ㄦ",One should dress up to attend National Day celebrations in the parks.,
615711,2,节日的天安门打扮得格外壮观。,Tian'anmen Square is magnificently decked out for festive occasions.,
615712,1,学生打扮,be dressed like a student,
615712,2,"看他的打扮,像是一个教员。",Judging from his dress he appears to be a teacher.,
615811,1,"工作时间,请勿打扰。",Please don't disturb during office hours.,
615812,1,"在府上打扰多日,非常感谢!",Thank you very much for letting me stay at your home for so long!,
615911,1,打印文件。,print documents,
616111,1,"他嘴上不说,心里却捉摸了个大概。","Although he did not say anything, he got a general idea about the situation.",
616112,1,他把情况做了个大概的分析,He made a general analysis of the situation.,
616112,2,"这件事我记不太清,只有个大概的印象。",I don't remember it clearly; I only have a rough impression.,
616113,1,"雪并没有多厚,大概在半夜就不下了","It did not snow heavily, probably stopping at midnight.",
616113,2,"从这里到西山,大概有四五十里地。",It is approximately 40 to 50 li from here to the Western Hills.,
616211,1,他大约有六十开外了。,He is probably on the wrong side of 60.,
616212,1,他大约是开会去了。,He has probably gone to a meeting.,
616411,1,人大代表。,deputy to the National People's Congress,
616412,1,全权代表。,plenipotentiary,
616413,1,代表作。,representative work; trademark work,
616414,1,副部长代表部长主持开幕典礼。,The vice minister hosted the opening ceremony on behalf of the minister.,
616415,1,这三个人物代表三种不同的性格。,These three characters represent three distinctive personalities.,
616511,1,用国产品代替进口货,substitute homemade products for imported goods,
616511,2,"他不能去,你代替他去一趟吧!",He is unable to go. Could you make the trip in his stead?,
616811,1,当地百姓,local people,
616811,2,当地风俗。,local customs,
616911,1,"当时不清楚,事后才知道",I knew nothing about it until after it had happened.,
616911,2,"他这篇文章是1936年写成的,当时并没有发表。","He wrote this article in 1936, but it was not printed at that time.",
616921,1,"他一听到这个消息,当时就跑来了。",He came over right away after he heard the news.,
617111,1,导游者,a guide,
617111,2,《西湖导游》。,Guide to the West Lake,
617211,1,祖国到处是欣欣向荣的景象,Signs of prosperity are everywhere in our motherland.,
617211,2,到处找也没有找到。,I looked all around for it but still could not find it.,
617311,1,新方法到底试验成功了,The new method has finally proved to be a success.,
617311,2,"我想了好久,到底明白了。","After thinking for a long while, I finally saw the point.",
617312,1,火星上到底有没有生命?,Is there any life on Mars after all?,
617312,2,你跟他们到底有什么关系?,What relations do you really have with them?,
617313,1,到底还是年轻人干劲大,It is the young people who have the greatest vigour after all.,
617313,2,"南方到底是南方,四月就插秧了。","After all, the south is the south, so though it is still April, rice seedlings have already been transplanted.",
617314,1,一竿子到底,get to the bottom of the matter,
617314,2,将革命进行到底。,carry the revolution through to the end,
617411,1,赔礼道歉。,apologize; make an apology,
617511,1,得意之作,favourite work,
617511,2,得意门生,favourite pupil,
617511,3,得意扬扬,be immensely proud,
617511,4,自鸣得意。,preen oneself,
618211,1,调查事实真相,probe into the truth of sth.,
618211,2,"没有调查,就没有发言权","No investigation, no right to speak.",
618211,3,"事情还没有调查清楚,不能忙着处理。",We should not handle this matter hastily without a thorough investigation.,
618411,1,这一节操有四个动作,This segment of the exercise is composed of four movements.,
618411,2,动作敏捷。,quick-limbed; quick in one's movements,
618412,1,弹钢琴要十个指头都动作。,It takes the action of all ten fingers to play the piano.,
618511,1,"上下班时间,这个路口经常堵车。",Traffic congestion is commonplace at this crossing during rush hour.,
618611,1,猪肚子,pork tripe,
618611,2,羊肚子。,mutton tripe,
618621,1,腿肚子。,calf (of leg),
618622,1,腿肚子。,calf (of leg),
619011,1,精彩的对话,brilliant dialogue,
619011,2,对话要符合人物的性格。,A dialogue should accord with the characters' personalities.,
619012,1,两国开始就边界问题进行对话,The two countries have begun talks on the border issue.,
619012,2,领导和群众经常对话可以加深彼此的了解。,Dialogues between leaders and the rank-and-file may increase their mutual understanding.,
619112,1,对面来了一个人。,A man came towards us.,
619511,1,儿童读物。,readings for children,
619711,1,发生变化,changes taking place,
619711,2,发生事故,An accident happened.,
619711,3,发生关系。,have an affair,
619811,1,事态还在发展,Events are still developing.,
619811,2,社会发展规律。,laws governing social development,
619812,1,发展新会员,recruit (or admit) new members,
619812,2,发展轻纺工业。,develop or promote the light and textile industries,
620011,1,翻译外国小说,translate a foreign novel,
620011,2,把密码翻译出来。,decode a secret cipher,
620012,1,他当过三年翻译。,He worked as a translator for three years.,
620111,1,自寻烦恼,work oneself up for no reason at all,
620111,2,不必为区区小事而烦恼。,Don't be upset over such trifles.,
620211,1,反对侵略,anti-aggression; oppose invasion,
620211,2,反对平均主义,combat egalitarianism,
620211,3,有反对的意见没有?,Are there any objections?,
620311,1,这部小说反映了现实的生活和斗争。,This novel reflects real life and struggle.,
620312,1,把情况反映到县里,report the situation to county leaders,
620312,2,他反映的意见值得重视。,Opinions he reported merit attention.,
620411,1,地区范围,regional scope,
620411,2,工作范围,scope of work; business scope,
620411,3,活动范围,range (or scope) of activities,
620411,4,"他们谈话的范围很广,涉及政治、科学、文学等各方面。","Their talk covered a wide range of topics involving politics, science, literature, etc.",
620412,1,"纵横四溢,不可范围。",overrun all limits,
620511,1,工作方法,working method,
620511,2,学习方法,study method,
620511,3,思想方法。,method of thinking; way of thinking; mentality,
620611,1,"优势是在我们方面,不是在敌人方面","Our side, not the enemy, holds the advantage.",
620611,2,必须不断提高农业生产方面的机械化水平。,We shall continuously improve the mechanization of agricultural production.,
620711,1,看方向做事。,act according to the circumstances,
620721,1,在山里迷失了方向。,lost one's way in the mountains,
620722,1,军队朝渡口的方向行进。,The troops marched in the direction of the ferry.,
620811,1,访问先进工作者,interview an advanced worker,
620811,2,访问了这座英雄的城市。,I visited this heroic city with great reverence.,
620911,1,放弃阵地,abandon one's position,
620911,2,"工作离不开,他只好放弃了这次进修的机会。","He could not leave his job, so he had to give up chance for the on-the-job training.",
621111,1,风景点,scenic spot,
621111,2,风景区,scenic resort; scenic spot,
621111,3,风景宜人,attractive (or charming) scenery,
621111,4,"秋天的西山,风景格外美丽。",The scenery of the Western Hills in autumn is very beautiful.,
621211,1,物产丰富,large variety of products,
621211,2,丰富多彩,rich and varied; luxuriant and colourful,
621211,3,丰富的知识。,rich knowledge,
621212,1,"开展文体活动,丰富业余生活",develop cultural and sports activities to enrich one's leisure time,
621212,2,"通过实践,丰富工作经验。",enrich one's working experience through practice,
621311,1,"首先必须把场地清理好,否则无法施工。","The site must be cleared up first, or it will be impossible to start construction.",
621411,1,符合事实,tally with the reality,
621411,2,这些产品不符合质量标准。,These products are not up to quality standard.,
621611,1,负责后勤工作,be in charge of general service,
621611,2,这里的事由你负责。,You are responsible for the work here.,
621612,1,他对工作很负责。,He is very conscientious in his work.,
621711,1,复印资料,duplicate materials,
621711,2,复印了十份设计图纸。,reproduce (or xerox) 10 design drawings,
621811,1,颜色复杂,complex colours,
621811,2,复杂的问题,complicated problem (or matter),
621811,3,复杂的人际关系。,complicated interpersonal relationship,
622011,1,山区面貌大有改变,Great changes have taken place in mountainous areas.,
622011,2,"随着政治、经济关系的改变,人和人的关系也改变了。","Along with the changes in political and economic relations, human relations have also evolved.",
622012,1,改变样式,change the style,
622012,2,改变口气,alter one's tone of speech,
622012,3,改变计划,revise a plan,
622012,4,改变战略。,change the strategy,
622111,1,为客人们的健康而干杯。,Let's drink a toast to the health of our guests.,
622211,1,沙漠地方气候很干燥。,The desert climate is arid.,
622212,1,"演讲生动,听的人不会觉得干燥无味。",An interesting speech never bores the audience.,
622311,1,"看到战士舍身救人的英勇行为,群众深受感动。",The masses were deeply touched by the soldier's heroic sacrifice of his own life to save other people.,
622312,1,他的话感动了在座的人。,His speech deeply moved everyone present.,
622411,1,一场秋雨过后就感觉有点冷了。,I felt a little chilly after a fall of autumn rain.,
622412,1,一场秋雨过后就感觉有点冷了。,I felt a little chilly after a fall of autumn rain.,
622413,1,他感觉工作还顺利。,He thinks the job is going smoothly.,
622511,1,动感情,be carried away by one's emotions; get worked up,
622511,2,感情流露。,reveal one's feelings,
622512,1,联络感情,maintain contact within a relationship or friendship; liaise,
622512,2,他对农村产生了深厚的感情。,He has developed a deep affection for the countryside.,
622611,1,再三感谢,a thousand thanks,
622611,2,我很感谢他的热情帮助。,I am truly grateful to him for his help.,
622811,1,"不多不少,刚刚一杯","It's a cup, neither more nor less.",
622811,2,"箱子不大,刚刚装下衣服和书籍",The suitcase is just the right size for clothes and books.,
622811,3,"他刚刚走,你快去追吧!",He left just a minute ago; see if you can catch him.,
622911,1,高级神经中枢,higher nerve centre,
622911,2,高级干部,high-ranking official,
622911,3,高级人民法院。,Higher People's Court,
622912,1,高级商品,high-grade commodities,
622912,2,高级毛料。,high-grade wool,
623011,1,高个子,tall person,
623011,2,矮个子,short person,
623011,3,这只猫个子大。,This is a very big cat.,
623012,1,谷个子,a bundle of millet,
623012,2,麦个子,a sheaf of wheat,
623012,3,高粱个子。,a bundle of sorghum,
623211,1,语言是人们交流思想的工具。,Language is an instrument for people to exchange thoughts.,
623212,1,语言是人们交流思想的工具。,Language is an instrument for people to exchange thoughts.,
623411,1,共同点,common ground,
623411,2,共同语言,common language,
623411,3,搞好经济建设是全国人民的共同心愿。,It is the common desire of the people of the whole country to carry out economic construction well.,
623412,1,共同努力。,make joint efforts,
623611,1,孤单一人,all alone; all by oneself; lone soul,
623611,2,她一个人生活很孤单。,She lives alone and feels very lonely.,
623612,1,势力孤单。,weak and isolated,
623711,1,估计他今天会来,I reckon he will come today.,
623711,2,最近几天估计不会下雨。,It is not likely to rain in the next few days.,
623811,1,车间主任鼓励大家努力完成增产指标,The workshop director encouraged all to work hard to fulfil the increased production target.,
623811,2,大家的赞扬给了他很大的鼓励。,The praises gave him tremendous encouragement.,
623911,1,"当中央首长进入会场时,代表们热烈鼓掌,表示欢迎。","When leaders of the central authorities appeared in the conference hall, the delegates applauded warmly to express their welcome.",
624011,1,顾客至上。,Customers First.,
624111,1,"他故意把声音提高,好引起大家的注意",He raised his voice with a purpose to draw everybody's attention.,
624111,2,"他不是故意不理你,是没看见你。","It's not that he paid no heed to you on purpose, but that he didn't see you.",
624311,1,摸清情况是解决问题的关键,A clear knowledge of the situation is the key to solving the problem.,
624311,2,办好学校关键在于提高教学质量。,The decisive factor for running the school well is to improve teaching quality.,
624312,1,摸清情况是解决问题的关键,A clear knowledge of the situation is the key to solving the problem.,
624312,2,办好学校关键在于提高教学质量。,The decisive factor for running the school well is to improve teaching quality.,
624313,1,关键问题,crucial problem,
624313,2,关键时刻。,critical moment,
624411,1,电视观众,TV audience,
624411,2,"演出结束,观众起立鼓掌。",The performance ended with a standing ovation from the audience.,
624511,1,管理财务,be in charge of financial affairs,
624511,2,管理国家大事。,administrate state affairs,
624512,1,管理图书,take care of library books,
624512,2,公园管理处。,park office,
624513,1,管理罪犯,keep criminals under control,
624513,2,管理牲口。,tend draught animals,
624711,1,听广播。,listen to the radio,
624712,1,听广播。,listen to the radio,
624713,1,诗名广播,well-known poet,
624713,2,广播儒风。,disseminate Confucianism far and wide,
625011,1,规定产品的质量标准,set quality criteria,
625011,2,不得超过规定的日期。,no delay beyond the fixed date,
625012,1,"关于职工退职、退休问题,中央已经有了规定。",The central authorities have made provisions for the resignation and retirement of staff and workers.,
625111,1,国际协定,international agreement,
625111,2,国际关系,international relations,
625111,3,国际足球锦标赛,International Football Championship,
625111,4,"改革开放以来,我国的国际地位不断提高。",China's international status has been on the rise since the country began reform and opening up to the outside world.,
625112,1,国际音标,international phonetic alphabet,
625112,2,国际惯例。,international practice,
625211,1,果然名不虚传,He really deserves his reputation.,
625211,2,"他说要下雪,果然下雪了。","He said it was going to snow, and indeed it snowed.",
625212,1,"你果然爱她,就该帮助她。","If you really loved her, you should help her.",
625511,1,认识过程,process of learning,
625511,2,生产过程,process of production,
625511,3,到了新地方要有一个适应的过程。,It takes some time getting used to when you go to a new place. or There is a process of adaptation one has to go through in a new environment.,
625711,1,"她是第一次当众讲话,有些害羞","This was the first time that she ever spoke before a crowd, so she was a bit nervous.",
625711,2,"你平时很老练,怎么这会ㄦ倒害起羞来了?",How come an experienced person like you feels shy now?,
626111,1,喝酒过量对身体没有好处。,Excessive drinking is not good for the health.,
626112,1,他从中得到不少好处,He has gained quite a lot from this.,
626112,2,给他点好处他就晕头转向了。,Give him a little inducement and he is thrown into confusion.,
626211,1,他们俩一见面就好像是多年的老朋友,The two of them were as intimate as close old friends the moment they came together.,
626211,2,"静悄悄的,好像屋子里没有人",It is so quiet. It seems there is no one in the room.,
626211,3,"他低着头不作声,好像在想什么事。","He lowered his head and kept silent, as if having something on his mind.",
626411,1,质量合格,up to standard,
626411,2,检查合格,pass quality inspection,
626411,3,产品完全合格。,The products are fully qualified.,
626511,1,这双鞋你穿着正合适,This pair of shoes fits you beautifully.,
626511,2,这个字用在这里不合适。,This isn't the right word to use here.,
626911,1,后悔莫及,too late to repent,
626911,2,"事前要三思,免得将来后悔。",We should think carefully before taking any action so that we won't regret it in the future.,
627011,1,"他还是去年二月里来过一封信,后来再没有来过信。",I haven't heard from him since last February when he wrote me.,
627011,2,[注意]NOTE:‘后来’跟‘以后’的分别。,Pay attention to the difference between 后来 hòulái and 以后 yǐhòu,
627011,3,"‘以后’可以单用,也可以作为后置成分,‘后来’只能单用,例如只能说‘七月以后’,不能说‘七月后来’。","以后yǐhòu can be used on its own or after a phrase; while 后来 hòulái can only be used on its own, as yon can say ‘七月以后’ but not ‘七月后来’",
627011,4,"‘以后’可以指过去,也可以指将来,‘后来’只指过去,例如只能说‘以后你要注意’,不能说‘后来你要注意’。",以后yǐhòu implies either the past or the future while 后来hòulái only implies the past,
627012,1,后来人,successors,
627012,2,后来居上。,the latecomers surpass the old-timers,
627111,1,"他正要出去,忽然下起大雨来了。","Just as he was going out, it suddenly started pouring.",
627211,1,互相尊重,mutually respect,
627211,2,互相帮助,help each other,
627211,3,互相支持。,support each other,
627411,1,他的话叫人怀疑,What he said is doubtful.,
627411,2,对于这个结论谁也没有怀疑。,Nobody doubted the conclusion.,
627412,1,我怀疑他今天来不了。,I doubt if he will come today.,
627511,1,回忆过去,recall the past,
627511,2,童年生活的回忆。,recollections of childhood,
627611,1,坐久了应该站起来活动活动,One should get up and move about after sitting for a long time.,
627611,2,"出去散散步,活动一下筋骨。",Let's go for a walk to limber up.,
627612,1,这一带常有游击队活动。,The guerrillas are quite active in this area.,
627613,1,这个桌子直活动,The desk is shaky.,
627613,2,门牙活动了。,The incisor is getting loose.,
627614,1,活动模型,movable model,
627614,2,活动房屋,movable room,
627614,3,条文规定得比较活动。,The regulations are flexible.,
627615,1,野外活动,activity in the open,
627615,2,文娱活动,entertainment; amusement,
627615,3,体育活动,sports; sporting activity,
627615,4,政治活动。,political activity,
627616,1,他为逃避纳税四处活动。,He played every trick to avoid paying taxes.,
627711,1,天真活泼的孩子,innocent and lively children,
627711,2,"这篇报道,文字活泼。",This report is written in vivid language.,
627911,1,获得好评,win acclaim; earn favourable comments,
627911,2,获得宝贵的经验,gain valuable experience,
627911,3,获得显著的成绩。,score great achievements; be highly successful,
628011,1,基础知识,basic knowledge,
628011,2,在原有的基础上提高。,seek improvement on the basis of what has been achieved,
628012,1,基础知识,basic knowledge,
628012,2,在原有的基础上提高。,seek improvement on the basis of what has been achieved,
628111,1,情绪激动。,excited; ablaze with excitement,
628112,1,激动人心。,moving,
628211,1,起积极作用,play a positive role,
628211,2,从积极方面想办法。,think about how to do it in a positive way,
628212,1,积极分子,active element,
628212,2,他对于社会工作一向很积极。,He has always been very keen on social work.,
628311,1,积累资金,accumulate funds,
628311,2,积累材料,gather materials,
628311,3,积累经验。,gather experience,
628411,1,劳动是极其光荣的事情,Physical labour is something of the utmost glory.,
628411,2,受到了极其深刻的教育。,be educated in a profound way,
628511,1,"即使我们的工作取得了很大的成绩,也不能骄傲自满。",We cannot afford to sit on our laurels even if we have made big achievements.,
628511,2,"即使你当时在场,恐怕也没有别的办法。",There was little you could have done even if you had been there.,
628511,3,"[注意]NOTE:‘即使’所表示的条件,可以是尚未实现的事情,也可以是与既成事实相反的事情。",The condition indicated by this conjunction may be either sth. that has not happened or sth. that is opposite to the actual situation.,
628611,1,及时雨,timely rain; timely help,
628611,2,及时播种。,sow in good time,
628612,1,有问题就及时解决。,Problems should be solved when and where they occur.,
628711,1,全校同学已经在操场集合了。,All the students of the school have assembled on the playground.,
628712,1,"集合各种材料,加以分析。",Put various materials together for an analysis.,
628911,1,继续不停,nonstop; without a break,
628911,2,继续工作,continue with one's work,
628911,3,大雨继续了三昼夜。,It kept raining heavily for three days and nights. or It rained heavily for three days and nights.,
628912,1,中国革命是伟大的十月革命的继续。,The Chinese revolution is a continuation of the great October Revolution.,
629111,1,科研计划,scientific research plan,
629111,2,五年计划。,Five-Year Plan,
629112,1,先计划一下再动手。,Make a plan before you start.,
629211,1,钻研技术,perfect one's skill,
629211,2,技术先进。,technologically advanced,
629212,1,技术改造。,technical transformation; technological transformation,
629311,1,"既然知道做错了,就应当赶快纠正","Since you know you've made a mistake, you should correct it immediately.",
629311,2,"你既然一定要去,我也不便阻拦。","Since you insist on going, I am not in a position to stop you.",
629511,1,加班加点,work for longer hours; work extra shifts or extra hours,
629511,2,加班费(加班得到的报酬)。,overtime; pay for overtime work; overtime pay; pay for extra hours,
629811,1,坚持原则,adhere to the principle,
629811,2,坚持己见,hold on to one's own views,
629811,3,坚持不懈,"persistent, unremitting; persevering",
629811,4,坚持工作。,persist in one's work,
629911,1,减肥茶,weight-losing tea,
629911,2,减肥健美操。,pound-shedding exercises,
630011,1,减少人员,reduce the staff,
630011,2,减少麻烦,take less trouble to do sth.,
630011,3,工作中的缺点减少了。,There are fewer mistakes in our work.,
630111,1,"这些资料要妥为保存,以供将来参考。",File these materials properly for future reference.,
630311,1,温度降低了,The temperature dropped.,
630311,2,降低物价,"cut, bring down or reduce prices",
630311,3,降低要求。,moderate one's demands,
630511,1,涕泪交流,cry and snivel,
630511,2,河港交流。,river that flows into a bay,
630512,1,物资交流,exchange of goods and materials,
630512,2,文化交流,cultural exchange,
630512,3,交流工作经验。,exchange work experience,
630611,1,阡陌交通。,criss-cross paths leading to all directions,
630612,1,交通权贵,associate with the rich and powerful,
630612,2,交通官府。,collaborate with government officials,
630613,1,交通权贵,associate with the rich and powerful,
630613,2,交通官府。,collaborate with government officials,
630614,1,交通权贵,associate with the rich and powerful,
630614,2,交通官府。,collaborate with government officials,
630615,1,交通权贵,associate with the rich and powerful,
630615,2,交通官府。,collaborate with government officials,
630711,1,骄傲自满,proud and conceited; arrogant and complacent,
630711,2,"虚心使人进步,骄傲使人落后。",Modesty leads to advancement; pride comes before a fall.,
630712,1,我们都以是炎黄子孙而感到骄傲。,We take pride in being the descendants of Huangdi and Yandi.,
630713,1,古代四大发明是中国的骄傲。,The four great ancient inventions are the pride of China.,
630911,1,教授数学,teach mathematics,
630911,2,教授有方。,teach in the right way,
631011,1,说服教育。,persuade and enlighten,
631012,1,说服教育。,persuade and enlighten,
631111,1,接受任务,accept a task or assignment,
631111,2,接受考验,face up to a test,
631111,3,接受教训,learn a lesson,
631111,4,虚心接受批评。,be open to criticism,
631211,1,增产节约,increase output and practise thrift,
631211,2,节约时间。,save time,
631321,1,"优良的成绩,是长期刻苦学习的结果",Good results are due to long years of hard study.,
631321,2,"经过一番争论,结果他还是让步了。",After a heated argument he finally gave in.,
631411,1,"经过无数次的研究和实验,这种自然现象才得到科学的解释。",Only after numerous studies and experiments was this natural phenomenon explained in a scientific way.,
631412,1,解释词句,explain a word or sentence,
631412,2,解释误会。,clear up a misunderstanding,
631511,1,"第一次登台,免不了有些紧张。",It is very common to feel the jitters at one's first stage appearance.,
631512,1,紧张的劳动,intense work,
631512,2,紧张动人的情节,intense and exciting plot,
631512,3,球赛已经进入紧张阶段,The football match is entering a decisive stage.,
631512,4,工作紧张。,The work has really been hectic.,
631513,1,粮食紧张,Food is in short supply.,
631513,2,电力紧张。,Power is in great demand.,
631611,1,"有意见尽管提,不要客气",Feel free to offer your opinions.,
631611,2,"你有什么困难尽管说,我们一定帮助你解决。","If you have any difficulties, don't hesitate to ask us for help.",
631612,1,"有病早些治,尽管耽搁着也不好。","If you are ill, you should go to the hospital as soon as possible. or Never neglect illness.",
631613,1,"尽管他不接受我的意见,我有意见还要向他提","Even if he doesn't listen to me, I'll say what I have to anyway.",
631613,2,"尽管以后变化难测,然而大体的估计还是可能的。","Even though future changes are hard to predict, it is possible to make rough estimations.",
631711,1,进行讨论,carry on a discussion,
631711,2,进行工作,conduct work,
631711,3,进行教育和批评,educate and criticize,
631711,4,会议正在进行。,The meeting is underway.,
631711,5,"[注意]NOTE:‘进行’总是用在持续性的和正式、严肃的行为,短暂性的和日常生活中的行为不用‘进行’,例如不说‘进行午睡’,‘进行叫喊’。","The phrase 进行 is always used to describe ongoing formal and serious actions, not short-term or everyday activities, e.g. one doesn't say 进行午睡 jìnxíng wǔshuì and 进行叫喊 jìnxíng jiàohǎn.",
631712,1,进行曲。,march,
631811,1,"厂房重地,禁止吸烟",Smoking is prohibited in the workshop.,
631811,2,禁止车辆通行。,No thoroughfare. or Closed to traffic.,
631911,1,晚会的节目很精彩,The programme for the evening party is wonderful.,
631911,2,"在大会上,很多代表做了精彩的发言。",Many delegates made brilliant speeches at the conference.,
632011,1,精神面貌,mental attitude; mental outlook,
632011,2,精神错乱,mentally deranged; insane,
632011,3,精神上的负担。,mental burden,
632012,1,领会文件的精神。,try to understand the thrust of the document,
632021,1,精神焕发,be in high spirits; one's spirits rise,
632021,2,振作精神。,bestir oneself; summon up one's energy,
632022,1,越干越精神,"The longer one works, the more energetic one becomes.",
632022,2,"这孩子大大的眼睛,怪精神的。",The child with big eyes is certainly full of life.,
632111,1,经济作物,cash crop; industrial crop,
632111,2,经济昆虫。,insect that affects economic production,
632112,1,经济作物,cash crop; industrial crop,
632112,2,经济昆虫。,insect that affects economic production,
632113,1,他家经济比较宽裕。,His family is relatively well-off.,
632114,1,作者用非常经济的笔墨写出了这一场复杂的斗争。,The writer wrote about the complicated struggle with an unusual economy of words.,
632115,1,经济之才。,ability to run a country,
632211,1,他一生经历过两次世界大战。,He saw action in two world wars in his lifetime.,
632212,1,生活经历。,life experiences,
632311,1,他对嫁接果树有丰富的经验。,He has rich experience in grafting fruit trees.,
632312,1,"这样的事,我从来没经验过。",I have never experienced such things.,
632611,1,"这样宏伟的建筑,竟然只用十个月的时间就完成了。",To think that such a magnificent building was completed within 10 months!,
632711,1,贸易竞争,competition in trade,
632711,2,竞争激烈,scrimmage; fierce competition,
632711,3,自由竞争。,free competition,
632911,1,大家都想知道个究竟。,Everybody wants to know what actually happened.,
632912,1,究竟是怎么回事?,What's all this about exactly?,
632912,2,你究竟答应不答应?,Do you agree or not actually?,
632912,3,[注意]NOTE:是非问句(如‘你答应吗?’)里不用‘究竟’。,"It should not be used in a simple question as ‘Do you agree?’ which calls for, instead of pressing for, an answer.",
632913,1,"她究竟经验丰富,说的话很有道理。","After all, she is very experienced, and there is a lot of sense in what she says.",
633011,1,举办展览会,hold (or put on) an exhibition,
633011,2,举办学术讲座,give an academic lecture,
633011,3,举办训练班,conduct a training course,
633011,4,举办群众福利事业。,conduct welfare projects for the masses,
633111,1,拒绝诱惑,reject temptation,
633111,2,拒绝贿赂,reject bribes,
633111,3,无理要求遭到拒绝。,Unreasonable demands are rejected.,
633211,1,天津距离北京约有一百二十公里,Tianjin is about 120 km from Beijing.,
633211,2,现在距离唐代已经有一千多年。,"The Tang Dynasty dates back to more than 1,000 years ago.",
633212,1,等距离,equal spacing,
633212,2,拉开一定的距离,withdraw a distance from,
633212,3,距离。,His opinion differs from yours.,
633311,1,"他是跟你开玩笑的,你别认真",Take it easy. He was only joking.,
633311,2,随便开两句玩笑。,(He) is only kidding.,
633312,1,"这事关系许多人的安全,可不是开玩笑的事情。","With the safety of so many people at stake, this is no laughing matter.",
633411,1,谈两点看法,Let me give you two opinions.,
