definition_id,example_sn,example_cn,example_en,example_img
651711,1,停止演习,cease the manoeuvre,
651711,2,停止营业,business suspended,
651711,3,暴风雨停止了。,The storm stopped.,
651911,1,通过老艺人收集民间故事,collect folk tales through old artisans,
651911,2,通过座谈会征询意见。,solicit suggestions and comments through informal discussions,
651912,1,通过组织,get the approval from an organization,
651912,2,通过领导,get the approval from the leadership,
651912,3,"这问题要通过群众,才能做出决定。",No decision can be made on this matter until the masses have been consulted.,
651913,1,电流通过导线,Electricity passes through the wires.,
651913,2,队伍通过了沙漠,The troops have passed through the desert.,
651913,3,"路太窄,汽车不能通过。",The road is too narrow for cars to get by.,
651914,1,通过决议,adopt a resolution,
651914,2,该提案以四分之三的多数票获得通过。,The motion was carried by a majority of three fourths of the votes.,
652011,1,"你回去通知大家,明天就动工",Tell everybody after you are back that the work will start tomorrow.,
652011,2,你走以前通知我一声。,Let me know before you leave.,
652012,1,把通知发出去,send out the circular,
652012,2,口头通知。,oral (or verbal) notice,
652111,1,同情心,sympathy; compassion; fellow feeling,
652111,2,他在青少年时期就十分同情被压迫的劳苦大众。,He felt for the oppressed toiling masses while still a boy.,
652112,1,我们同情并支持该国人民的正义斗争。,We sympathize with and support the people of the country in their just struggle.,
652311,1,推迟婚期,postpone one's wedding,
652311,2,开会日期推迟一天。,The meeting will be put off till the next day.,
652611,1,话还没说完全,fail to spell out the entire story,
652611,2,四肢完全。,be full-limbed,
652612,1,完全同意,agree with no reservation at all,
652612,2,他的病完全好了。,He was completely cured of his disease.,
652811,1,他往往工作到深夜。,He often works late into the night.,
653111,1,危险期,period of danger,
653111,2,危险区,danger zone,
653111,3,危险标志,danger signal,
653111,4,预防危险,precaution against danger,
653111,5,"山路又陡又窄,攀登的时候非常危险。","The mountain road is narrow and steep, and very dangerous for mountain climbers.",
653211,1,这个菜味道好,This dish tastes good.,
653211,2,味道。,There is an indescribable feeling in my heart.,
653212,1,这个连续剧越看越有味道。,"The more you see this serial play, the more you are absorbed in it.",
653213,1,他身上有一股难闻的味道。,There is an unpleasant smell from him.,
653311,1,温度计,thermometer,
653311,2,室内温度,indoor temperature,
653311,3,室外温度。,outdoor temperature,
653411,1,话里有文章。,There is an insinuation in that remark. or That's an insinuating remark.,
653412,1,话里有文章。,There is an insinuation in that remark. or That's an insinuating remark.,
653413,1,话里有文章。,There is an insinuation in that remark. or That's an insinuating remark.,
653414,1,"我们可以利用他们的矛盾,这里很有文章可做",We can make use of their contradictions. There is still much room for improvement in this respect.,
653414,2,还要想到下一战略阶段的文章。,We must think of what we shall do in the next strategic stage.,
653611,1,污染水源。,pollute the water source,
653612,1,环境污染,environmental pollution,
653612,2,空气污染,air pollution,
653612,3,污染。,spiritual pollution,
653811,1,"他一闲下来,便感到无聊。",He feels bored whenever he does not have anything to do.,
653812,1,"老谈吃穿,太无聊了。",It's very silly talking glibly about food and clothing all the time. or It's very silly to keep talking about food and clothing.,
653911,1,"无论任务怎么艰巨,也要把它完成。","No matter how difficult the task is, we must fulfil it.",
654011,1,我误会了他的意思。,I've mistaken his meaning.,
654012,1,消除误会。,remove misunderstanding,
654211,1,吸引力,attraction,
654211,2,这出戏很吸引观众。,This opera has a strong appeal to the audience.,
654611,1,他很羡慕我有这么一个好师傅。,He envies me my good master.,
654711,1,限制其行动自由,restrict sb.'s freedom of action,
654711,2,文章的字数不限制。,There is no restriction on the length of the article.,
654712,1,有一定的限制。,have specified restrictions,
654911,1,相反相成,be opposite and supplementary to each other; oppose and yet complement each other,
654911,2,两个人走的方向相反。,The two people walked in opposite directions.,
654912,1,"他不但没被困难吓倒,相反地,意志越来越坚强了。","He is not at all scared by difficulties; on the contrary, he is more resolute than ever before.",
655011,1,详细研究,study carefully,
655011,2,道理讲得很详细,The reasoning was exhaustive.,
655011,3,详细情形还不知道。,Detailed information is yet unknown.,
655211,1,杳无消息。,have not heard from sb. for a long time,
655212,1,杳无消息。,have not heard from sb. for a long time,
655412,1,笑话人,laugh at sb.,
655412,2,"当场出丑,让人笑话。",make a fool of oneself on the spot and make others laugh,
655511,1,教学效果,teaching results,
655511,2,效果显著。,remarkable achievements,
655611,1,心情舒畅,have ease of mind,
655611,2,悲伤的心情。,sorrow; bad mood,
655711,1,辛辛苦苦,laboriously; strenuously,
655711,2,"他起早贪黑地工作,非常辛苦。",He works very hard from early morning till darkness.,
655712,1,这事ㄦ还得您辛苦一趟。,I'm afraid you'll have to take the trouble of going there to see about it.,
655811,1,"她工作一向认真负责,大家都信任她。",She has always been responsible for her work. Everyone trusts her.,
655911,1,满怀信心,full of confidence,
655911,2,信心百倍。,fully confident; full of confidence,
656111,1,兴奋剂。,stimulant; excitant; dope,
656112,1,兴奋剂。,stimulant; excitant; dope,
656113,1,兴奋剂。,stimulant; excitant; dope,
656611,1,为人民谋幸福,work for the well-being of the people,
656611,2,今天的幸福是先烈们流血流汗得来的。,We owe our happiness of today to the toil and blood of the martyrs.,
656612,1,"随着经济的发展,人民越来越幸福。","As a result of economic growth, the people are becoming happier and happier.",
656811,1,许多东西,a lot of things,
656811,2,我们有许多年没见面了,We haven't seen each other for many years.,
656811,3,菊花有许许多多的品种。,There are a lot of varieties of chrysanthemum.,
657011,1,舆论压力,pressure of public opinion,
657011,2,施加压力。,bring pressure to bear on sb.,
657012,1,舆论压力,pressure of public opinion,
657012,2,施加压力。,bring pressure to bear on sb.,
657013,1,交通压力,strain on transportation,
657013,2,人口压力。,burden of a large population,
657411,1,严格遵守,"observe (discipline, law, etc.) strictly",
657411,2,他对自己要求很严格。,He is very strict with himself.,
657511,1,病情严重,be mortally ill,
657511,2,问题严重,The problem is serious.,
657511,3,严重的后果。,grave consequence,
657911,1,阳光灿烂,bright sunshine,
657911,2,阳光充足。,adequate sunlight,
658011,1,这件衣服样子很好看。,This garment is well cut.,
658012,1,小姑娘的样子真爱人ㄦ,This little girl has a lovable manner.,
658012,2,高高兴兴的样子。,look happy,
658013,1,鞋样子,shoe pattern; outline of a sole,
658013,2,就照这个样子做。,Model it after this.,
658014,1,天要下雨的样子,It looks like rain.,
658014,2,看样子今天观众要超过三千人。,"It's likely that today's audience will exceed 3,000.",
658311,1,"你仔细找一找,也许能找到。","Make a careful search, perhaps you can find it.",
658611,1,调动一切积极因素。,bring every positive factor into play,
658612,1,人民的利益高于一切,The interests of the people are above everything.,
658612,2,"夜深了,田野里的一切都是那么静。","It was late at night, and all was quiet in the fields.",
658911,1,你的意见怎么样?,What's your opinion? or What do you think of it?,
658911,2,咱们来交换交换意见。,Let's exchange our ideas.,
658912,1,我对于这种办法有意见,I strongly object to this method. or I take vigorous exception to this approach.,
658912,2,人家对他的意见很多。,People have a lot of complaints about him.,
659011,1,领导艺术。,art of leadership,
659012,1,领导艺术。,art of leadership,
659013,1,这棵松树的样子挺艺术。,This pine tree looks very artistic.,
659111,1,"他的话引得大家都笑了,室内的空气因此轻松了很多。","What he said made everyone laugh, and consequently the atmosphere in the room lightened up a lot.",
659211,1,引起注意,catch sb.'s attention,
659211,2,引起争论。,evoke dispute,
659411,1,深刻的印象,deep impression,
659411,2,他给我的印象很好。,He left me a good impression.,
659711,1,机智勇敢,resourceful and brave,
659711,2,勇敢作战。,fight bravely,
659811,1,先烈们的革命精神永远值得我们学习。,The revolutionary spirit of the martyrs is always something we should emulate.,
659911,1,勇于负责是他的优点,One of his merits is to shoulder responsibility without demure.,
659911,2,这个办法有很多优点。,This method has many advantages.,
660011,1,优秀作品,(literary or artistic) works of excellence,
660011,2,成绩优秀。,get excellent results or marks,
660111,1,言词幽默,humourous words,
660111,2,幽默画。,humourous drawing,
660311,1,"由于老师傅的耐心教导,他很快就掌握了这一门技术。","Thanks to the patient teaching on the part of the veteran masters, he learnt the skill very quickly.",
660411,1,"我喜欢图画,尤其喜欢国画。","I love paintings, especially traditional Chinese paintings.",
660611,1,生前友好。,friends of the deceased,
660612,1,团结友好,fraternal unity; unity and friendship,
660612,2,友好邻邦。,friendly neighbouring country,
660711,1,深厚的友谊。,profound friendship,
660811,1,愉快的微笑,happy smile,
660811,2,心情愉快,in a happy mood; in a cheerful frame of mind,
660811,3,生活过得很愉快。,live a happy life,
660911,1,"大家一鼓励,我于是恢复了信心。","With your encouragement, I've regained my confidence.",
660911,2,also于是乎,yúshìhū,
661111,1,描写语法,descriptive grammar,
661111,2,历史语法,historical grammar,
661111,3,比较语法。,comparative grammar,
661112,1,描写语法,descriptive grammar,
661112,2,历史语法,historical grammar,
661112,3,比较语法。,comparative grammar,
661211,1,语言乏味,dull language,
661211,2,"由于文化水平和职业的差异,他们之间缺少共同的语言。",They have no common language because of their difference in education and profession.,
661212,1,语言乏味,dull language,
661212,2,"由于文化水平和职业的差异,他们之间缺少共同的语言。",They have no common language because of their difference in education and profession.,
661611,1,我们能够学会我们原来不懂的东西,We can learn and master what we formerly didn't understand.,
661611,2,他还住在原来的地方。,He still lives in the same place.,
661612,1,原来是你,So it's you.,
661612,2,"我说夜里怎么这么冷,原来是下雪了。",So it's snowing. I was just wondering why it was so cold last night.,
661811,1,丰收的原因,reason for a bumper harvest,
661811,2,成功的原因,reason for success,
661811,3,检查生病的原因。,examine the cause of an illness,
661911,1,大伙ㄦ约会好在这ㄦ碰头,We've arranged to meet here.,
661911,2,"他们约会过我,我没去。","They invited me, but I didn't go.",
662011,1,"他认识了两千多字,已能阅读通俗书报。","He has learned more than 2,000 characters and can read popular books and newspapers.",
662111,1,"得到允许,方可入内。",No entry without permission.,
662211,1,报章杂志。,newspapers and magazines,
662311,1,咱们是一家人,We're family.,
662311,2,"你来得正好,咱们商量一下。",You came at the right moment. Let's discuss it.,
662311,3,"[注意]NOTE:包括谈话的对方用‘咱们’,不包括谈话的对方用‘我们’,如我们明天参加义务劳动,你要是没事,咱们一块ㄦ去。不过说‘我们’也可以包括谈话的对方。","咱们 is used to include both the speaker and the person or persons spoken to, while 我们 wǒ·men may refer to the speaker alone or together with the person or persons spoken to, e.g. We're going to take part in the obligatory labour tomorrow. If you're free, let's go together.",
662312,1,"咱们是个直性子,说话不会曲里拐弯(指我)",I'm a straightforward person and won't beat around the bush.,
662312,2,"咱们别哭,妈妈出去就回来(对小孩ㄦ说,指你","of a mother speaking to her child, 咱们 here meaning ‘you’",
662411,1,暂时借用,borrow and use for a short time,
662411,2,"因翻修马路,车辆暂时停止通行。",The road under reconstruction has been temporarily closed to traffic.,
662611,1,尽责任。,do one's duty; fulfil one's task,
662612,1,追究责任。,ascertain where the responsibility lies,
662711,1,增加品种,increase the variety of sth.,
662711,2,增加抵抗力,build up one's resistance to disease,
662711,3,在校学生已由八百增加到一千。,"The number of students studying at the school has increased from 800 to 1,000.",
662811,1,增长知识,broaden or enrich one's knowledge,
662811,2,增长才干,enhance or develop one's abilities,
662811,3,产值比去年约增长百分之十。,Output value has increased by about 10 per cent over last year.,
663011,1,招聘技术人员。,advertise for technicians,
663111,1,群众是真正的英雄,The masses are the true heroes.,
663111,2,真正的吉林人参。,genuine Jilin ginseng,
663112,1,这东西真正好吃。,This is really delicious.,
663211,1,整理行装,pack up for a journey; pack (for a trip),
663211,2,整理房间,put a room in order; tidy a room,
663211,3,整理账目,check accounts,
663211,4,整理文化遗产。,sort out cultural heritage,
663311,1,整齐划一,uniform; alike,
663311,2,服装整齐,neatly dressed,
663311,3,步伐整齐。,march in step,
663312,1,整齐步调。,make sb. walk in step,
663313,1,山下有一排整齐的瓦房。,There is a row of well-laid-out tile-roofed houses at the foot of the hill.,
663314,1,出苗整齐,evenly grown seedlings,
663314,2,字写得清楚整齐,neat handwriting,
663314,3,整齐。,The members of this team are at the same level in their technical know-how.,
663411,1,精神正常,in sound mental condition,
663411,2,生活正常,lead a regular life,
663411,3,正常进行。,go on normally,
663511,1,你来得正好,You've come just in time.,
663511,2,皮球正好掉到井里,The ball fell right into the well.,
663511,3,这双鞋我穿正好,This pair of shoes fits me just right.,
663511,4,那笔钱正好买台抽水机,This is just enough money for a pump.,
663511,5,"天气不冷不热,正好出去旅行。",It's neither too hot nor too cold — just the right weather for an outing.,
663512,1,"这次见到王老师,正好当面向他请教。","When I see Teacher Wang, I'll have a chance to ask for his advice.",
663611,1,答案正确,correct answer,
663611,2,正确的意见,correct opinion,
663611,3,实践证明这种方法是正确的。,Practice has proved that this is the right way.,
663711,1,正式比赛,formal contest,
663711,2,正式结婚,officially registered as married,
663711,3,正式工作人员,full-time worker,
663711,4,正式会谈。,official discussions,
663811,1,证明人,evidence,
663811,2,证明书,certificate; testimonial,
663811,3,证明信,credential; papers,
663811,4,事实证明这个判断是正确的。,The facts bear out this judgement.,
663812,1,开个证明。,write out a certificate,
664011,1,累得支持不住了。,be too tired to hold on,
664012,1,互相支持,support each other,
664012,2,支持合理化建议。,support proposals for rationalization; be all for proposals for improvement,
664111,1,知识分子,intellectual,
664111,2,知识界。,intellectual circles; the intelligentsia,
664112,1,知识分子,intellectual,
664112,2,知识界。,intellectual circles; the intelligentsia,
664211,1,直接关系,direct relationship,
664211,2,直接领导,direct leadership,
664211,3,直接阅读外文书籍。,read foreign language books in the original (and not in translation),
664311,1,这东西买得值得,It is worth buying.,
664311,2,"东西好,价钱又便宜,值得买。",The stuff is nice and cheap. It's a bargain.,
664312,1,不值得,not worthy,
664312,2,值不得,not worthwhile,
664312,3,值得研究,deserve to be studied,
664312,4,值得推广。,deserve to be promoted,
664411,1,职业剧团,professional theatrical troupe,
664411,2,职业运动员。,professional athlete,
664412,1,职业剧团,professional theatrical troupe,
664412,2,职业运动员。,professional athlete,
664711,1,"我等了半天他还没回来,只好留个条子就走了。","I waited for a long time and he did not return, so I had no choice but to leave a note before I left.",
664811,1,"只要肯干,就会干出成绩来","So long as one works hard, one is bound to make achievements.",
664811,2,"只要功夫深,铁杵磨成针。","If you work at it hard enough, you can grind an iron rod into a needle.",
664911,1,制造机器,manufacture machines,
664911,2,制造化肥。,produce (chemical) fertilizer,
664912,1,制造纠纷,make trouble; give rise to dissension,
664912,2,制造紧张气氛。,create tensions,
665011,1,今天到会的至少有三千人,There are at least three thousand people attending the conference today.,
665011,2,"从这ㄦ走到学校,至少要半个小时。",It takes at least half an hour to walk from here to the school.,
665111,1,工程质量,quality of a project,
665111,2,教学质量,quality of teaching,
665111,3,"这布质量好,又好看,又耐穿。",The cloth is of fine quality; it looks nice and stands wear and tear.,
665112,1,工程质量,quality of a project,
665112,2,教学质量,quality of teaching,
665112,3,"这布质量好,又好看,又耐穿。",The cloth is of fine quality; it looks nice and stands wear and tear.,
665311,1,重点试验区,key experimental section or area,
665311,2,重点工作,key work,
665311,3,工业建设的重点。,focus of industrial construction,
665312,1,重点试验区,key experimental section or area,
665312,2,重点工作,key work,
665312,3,工业建设的重点。,focus of industrial construction,
665313,1,重点推广,give priority to the promotion of sth.,
665313,2,重点发展,lay emphasis on the development of sth.,
665313,3,重点进攻。,attack on key sectors,
665411,1,重视学习,give priority to one's studies; attach great importance to the acquisition of knowledge,
665411,2,重视群众的发明创造。,attach due importance to the creativity and inventiveness of the masses,
665511,1,周围地区,surrounding areas,
665511,2,屋子周围是篱笆,There is a fence around the house.,
665511,3,关心周围的群众。,have concern for the masses,
665711,1,影响逐渐扩大,The influence is gradually expanding.,
665711,2,事业逐渐发展,The undertaking is gradually developing.,
665711,3,天色逐渐暗了下来。,It is getting darker and darker.,
665811,1,主动性,initiative,
665811,2,主动争取。,take the initiative to win over,
665812,1,主动权,initiative,
665812,2,争取主动,try to gain the initiative; contend for the initiative,
665812,3,处于主动地位。,find oneself in an advantageous position,
665911,1,"大家七嘴八舌地一说,他倒拿不定主意了。","With so many people trying to get a word in all at once, he was quite at a loss for a definite plan.",
665912,1,出主意,offer advice,
665912,2,馊主意,stupid suggestion; lousy idea,
665912,3,这个主意好,That's a good idea.,
665912,4,人多主意多。,"The more people there are, the greater the ferment of ideas will occur.",
666011,1,祝贺你们超额完成了计划,Let me congratulate you on exceeding your planned production figure.,
666011,2,向会议表示热烈的祝贺。,Warm congratulations are extended to the meeting.,
666111,1,李时珍是明代的著名药物学家,Li Shizhen was a famous pharmacologist of the Ming Dynasty.,
666111,2,吐鲁番的葡萄很著名。,The grapes produced in Turpan are extremely well-known.,
666211,1,我是专门来看望你的。,I come specially to see you.,
666212,1,专门人才,people with professional skill; specialized personnel,
666212,2,他是专门研究土壤学的。,He specializes in pedology.,
666213,1,他专门会讲风凉话。,He often makes sarcastic remarks.,
666311,1,专业课,specialized courses,
666311,2,中文系汉语专业。,specialty of Chinese language in the Chinese Department,
666312,1,专业化,specialize,
666312,2,专业生产。,production along specialized lines,
666313,1,专业户,specialized household,
666313,2,专业文艺工作者。,professional literary and art workers; professional writers and artists,
666611,1,准确性,accuracy; precision; preciseness,
666611,2,计算准确,be precise in calculations,
666611,3,准确地击中目标。,hit the target accurately,
666711,1,准时出席,come on time,
666711,2,列车准时到达。,The train arrived on schedule (or at the scheduled time).,
666811,1,他做事很仔细,He does everything carefully.,
666811,2,仔细领会文件的精神。,carefully understand the spirit of the document,
666812,1,"路很滑,仔细点ㄦ。",Watch your step! The road is very slippery.,
666813,1,日子过得仔细。,live frugally; be frugal with one's expenses,
666813,2,also子细,zǐxì,
666911,1,大自然。,nature,
666912,1,自然免疫,natural immunity; native immunity; innate immunity,
666912,2,听其自然,let things run their own course,
666912,3,自然而然,naturally; of oneself; spontaneously; automatically; as a matter of course,
666912,4,"你先别问,到时候自然明白。",Don't ask now. You'll understand in due course.,
666913,1,"只要认真学习,自然会取得好成绩。",You will certainly get good grades if you study hard.,
666921,1,态度很自然,The attitude is quite natural.,
666921,2,"他是初次演出,但演得挺自然。","Although it was his debut on stage, he performed with ease.",
667011,1,总结工作,summarize one's work,
667011,2,总结经验。,sum up one's experience,
667012,1,年终总结,year-end summary,
667012,2,工作总结。,work summary,
667211,1,组织人力,organize human power,
667211,2,组织联欢晚会,organize an evening party,
667211,3,这篇文章组织得很好。,This article is well organized.,
667212,1,组织严密,well organized,
667212,2,组织松散。,loosely organized,
667213,1,平纹组织,plain weave,
667213,2,斜纹组织,twill weave,
667213,3,缎纹组织。,satin weave,
667214,1,党团组织,Party and Youth League organizations,
667214,2,工会组织,trade union; organization of workers,
667214,3,向组织汇报工作。,report to the leadership of an organization on one's work,
667215,1,党团组织,Party and Youth League organizations,
667215,2,工会组织,trade union; organization of workers,
667215,3,向组织汇报工作。,report to the leadership of an organization on one's work,
667411,1,最后胜利一定属于我们,Final victory is bound to be ours.,
667411,2,这是全书的最后一章。,This is the last chapter of the book.,
667511,1,尊重老人,respect for the old,
667511,2,互相尊重。,mutual respect; respect each other,
667512,1,尊重历史,respect history,
667512,2,尊重事实。,cherish facts; face facts,
667513,1,放尊重些!,Behave yourself!,
668111,1,爱护公物,take good care of public property,
668111,2,爱护年轻一代。,care for the younger generation,
668211,1,爱惜时间,make the most of one's time; use time efficiently,
668211,2,爱惜国家财物。,cherish state property,
668212,1,全家对他都百般爱惜。,He is pampered by everybody in his family. or The entire family dotes on him.,
668311,1,老妈妈对儿童充满爱心。,The old lady is full of love for children.,
668411,1,"有女儿在身边,她能得到一点安慰。",She feels a little better with her daughter keeping her company.,
668412,1,安慰病人,comfort a patient,
668412,2,"你要多安慰安慰他,叫他别太难过。",Go out of your way to comfort him so that he won't feel too bad.,
668511,1,安装自来水管,install water pipes,
668511,2,安装电话,mount a telephone set,
668511,3,安装机器。,install a machine,
668711,1,司机把握着方向盘。,The driver clasped the steering wheel.,
668712,1,把握时机,seize the opportunity; seize the right time,
668712,2,"透过现象,把握本质。",see through the appearance to grasp the essence,
668713,1,球赛获胜是有把握的。,Victory in the ball game is a certainty.,
669011,1,这些事情你可以斟酌办理,You may handle these matters as you see fit.,
669011,2,本店办理邮购业务。,Our shop handles mail orders.,
669311,1,用布把伤口包裹起来。,Bandage up the wound.,
669312,1,他肩上背着一个小包裹,He carried a small bundle on his shoulder.,
669312,2,我到邮电局寄包裹去。,I went to the post office to send a parcel.,
669411,1,这句话包含好几层意思。,This statement has quite a few implications.,
669711,1,老人可宝贝这个孙子了。,The grandparents dote on this grandson of theirs.,
669713,1,老人可宝贝这个孙子了。,The grandparents dote on this grandson of theirs.,
669714,1,这个人真是个宝贝!,What a fellow!,
669811,1,宝贵的生命,precious life,
669811,2,时间极为宝贵,Time is extremely precious.,
669811,3,这是一些十分宝贵的出土文物。,These are rare archaeological finds.,
669812,1,这是极可宝贵的经验。,This is an extremely valuable experience.,
669911,1,水土保持,water and soil conservation,
669911,2,保持冷静,remain calm,
669911,3,保持物价稳定,maintain the stability of prices,
669911,4,跟群众保持密切联系。,maintain close ties with the masses,
670011,1,保存古迹,preserve historical sites,
670011,2,保存实力,preserve one's strength; conserve one's forces,
670011,3,"保存自己,消灭敌人。",preserve oneself and destroy the enemy,
670111,1,遵义会议会址还保留着它当年的面貌。,The site of the Zunyi Meeting looks the same as it did in the past.,
670112,1,"不同的意见暂时保留,下次再讨论。",Let's hold these different ideas for discussion next time.,
670113,1,他对这个决议持保留态度。,He has reservations about this resolution.,
670114,1,"他的藏书大部分都赠给国家图书馆了,自己只保留了一小部分","He has donated most of his book collection to the National Library, keeping only a small part for himself.",
670114,2,"有意见尽量谈出来,不要保留",Please speak frankly without reservation.,
670114,3,老师把宝贵的经验和知识毫无保留地教给学生。,The teacher has passed all of his valuable experience and knowledge on to his students without withholding anything.,
670211,1,这样做可不保险。,It's not safe to do this.,
670212,1,这样做可不保险。,It's not safe to do this.,
670213,1,"你依我的话,保险不会出错。","If you follow my advice, I can assure you nothing will go wrong.",
670311,1,你应当把事情的经过向领导报告,You should report what happened to the higher authorities.,
670311,2,大会主席报告了开会宗旨。,The chairman of the conference spoke about its purpose.,
670312,1,总结报告,summary report,
670312,2,动员报告。,mobilization speech,
670411,1,悲观失望,become pessimistic and lose heart; be disheartened,
670411,2,悲观情绪,pessimism,
670411,3,"虽然试验失败了,但他并不悲观。","Although the experiment was a failure, he did not lose heart.",
670711,1,历史背景,historical background,
670711,2,政治背景。,political background,
670712,1,历史背景,historical background,
670712,2,政治背景。,political background,
670713,1,历史背景,historical background,
670713,2,政治背景。,political background,
670714,1,"听他说话的气势,恐怕是有背景的。","Judging by his tone of voice, it would appear he has a behind-the-scenes backer.",
670911,1,有本领,be capable,
670911,2,本领高强。,excel in one's skill (or ability),
671112,1,教师和学生的比例已经达到要求。,The ratio of teachers to students meets the requirement.,
671113,1,"在所销商品中,国货的比例比较大。",Home-made goods enjoy a higher percentage in the commodities sales.,
671211,1,"有些问题已经做出决定,比如招多少学生,分多少班,等等。","Decisions have been made on some questions, such as the number of students to be enrolled and how many classes there should be.",
671311,1,不分彼此,share everything they have,
671311,2,彼此互助。,help each other,
671312,1,‘您辛苦啦!’‘彼此彼此!’。,‘You must have gone to a lot of trouble over this.’ ‘So must you!’,
671411,1,必然趋势,inexorable trend,
671411,2,胜利必然属于意志坚强的人。,Strong-willed people are bound to succeed.,
671412,1,新事物代替旧事物是历史发展的必然。,The inevitable outcome of historical development is that the new replaces the old.,
671511,1,日用必需品,daily necessities; articles for daily consumption,
671511,2,煤铁等是发展工业所必需的原料。,"Coal, iron, etc. are the fundamental raw materials necessary for industrial development.",
671611,1,开展批评和自我批评是十分必要的,It is essential to make criticisms and self-criticisms.,
671611,2,"为了集体的利益,必要时可以牺牲个人的利益。",Personal gains are to be given up in the interests of the collective when necessary.,
671711,1,"这部书虽然有缺页,毕竟是珍本。","Despite having several pages missing, this book is, when all is said and done, an extremely valuable edition.",
671811,1,避免冲突,avoid conflicts,
671811,2,"看问题要客观、全面,避免主观、片面。","One should take an objective and all-round, rather than subjective and one-sided point of view on issues.",
672011,1,编辑部,editorial department,
672011,2,编辑工作。,editing,
672211,1,辩论会,debate,
672211,2,他们为历史分期问题辩论不休。,They argued time and again over the definition of historical periods.,
672311,1,标点二十四史。,punctuate the Twenty-Four Histories,
672312,1,标点二十四史。,punctuate the Twenty-Four Histories,
672411,1,地图上有各种形式的标志,There are various kinds of marks (or signs) on the map.,
672411,2,标志。,This article signifies the extent to which its author has matured in creative writing.,
672412,1,"这条生产线的建成投产,标志着这个工厂的生产能力提高到了一个新的水平。",The completion and putting into operation of this production line signifies a new level in the productive capacity of the factory.,
672412,2,also标识,biāozhì,
672511,1,地球表面,surface of the earth,
672511,2,桌子表面的油漆锃亮。,"The table has a gleaming, painted surface.",
672512,1,"他表面上很镇静,内心却十分紧张。","He was outwardly calm, but inwardly very nervous.",
672611,1,表明态度,make known one's position; declare one's stand,
672611,2,表明决心。,declare one's determination,
672711,1,表情传意,express one's feelings and ideas,
672711,2,这个演员善于表情。,This actor knows how to perform.,
672712,1,表情严肃,look serious,
672712,2,脸上流露出兴奋的表情。,look excited,
672811,1,"他的优点,表现在许多方面。",His strengths are manifested in many respects.,
672812,1,他在工作中的表现很好。,He is doing very well in his work.,
672813,1,"此人一贯爱表现,好出风头。",This person always shows off and hogs the limelight.,
673111,1,玻璃丝,glass silk; glass fibre,
673111,2,有机玻璃。,polymethyl methacrylate; plexiglass; perspex,
673112,1,玻璃丝,glass silk; glass fibre,
673112,2,有机玻璃。,polymethyl methacrylate; plexiglass; perspex,
673411,1,不必去得太早,do not have to go there too early,
673411,2,"慢慢商议,不必着急",Deliberate on it with patience and don't worry.,
673411,3,"为这点小事苦恼,我以为大可不必。",I don't think there is need to worry about such a trifling matter.,
673511,1,接连不断,in succession,
673511,2,"不断努力,不断进步",make unceasing progress through continuous effort,
673511,3,新生事物不断涌现。,New things are constantly emerging.,
673611,1,这雨不见得下得起来,The rain may not come down.,
673611,2,"看样子,他不见得能来。",It seems that he may not come.,
673711,1,"这病不要紧,吃点ㄦ药就好","Your illness is not serious, and you will feel better after taking some medicine.",
673711,2,"路远也不要紧,我们派车送你回去。","Never mind the long distance, we will arrange for your drive back.",
673712,1,"你这么一叫不要紧,把大伙ㄦ都惊醒了。","You may think your shouting all right, but you've woken everybody up.",
673811,1,补充兵员,replenish (an army unit) to full strength; replace losses,
673811,2,补充枪支弹药,replenish firearms and ammunition,
673811,3,"对他的发言,我再做两点补充。",I have two points to add to his speech.,
673812,1,补充任务,additional tasks,
673812,2,补充教材。,supplementary teaching materials,
673911,1,忐忑不安,restless,
673911,2,坐立不安,uneasy,
673911,3,动荡不安。,in turmoil,
673912,1,"总给您添麻烦,真是不安。",I'm sorry to trouble you so often.,
674011,1,"哎呀,不得了,着火了!","Oh, how awful! Fire! Fire!",
674011,2,"万一出了岔子,那可不得了。","Should any accident happen, that would be terrible.",
674012,1,热得不得了,awfully hot,
674012,2,"她急得不得了,可又没办法。",She is extremely anxious but of no help.,
674111,1,他被大伙ㄦ笑得不好意思了。,He felt embarrassed by the laughter of the people around.,
674112,1,"虽然不大情愿,又不好意思回绝。",find it difficult to refuse though unwilling to do sth.,
674211,1,"旧地重游,不免想起往事。","In revisiting a once familiar place, one would conjure up old memories.",
674311,1,"抄抄写写看起来很容易,其实不然。","Copying a text may seem an easy job, but actually it is not the case.",
674312,1,"不然,事情不像你说的那么简单。","No, it is not as simple as what you said.",
674313,1,"快走吧,不然,就要迟到了","Hurry up, otherwise we'll be late.",
674313,2,"明天我还有点事ㄦ,不然倒可以陪你去一趟","I've got things to do tomorrow, or I might as well go with you.",
674313,3,"他晚上不是读书,就是写点ㄦ什么,再不然就是听听音乐。","In the evening, he either reads or writes, or listens to music.",
674411,1,走路不如骑车快,Walking is not as fast as riding.,
674411,2,"论手巧,大家都不如他。",Few can equal (or compare with) him in dexterity of hand.,
674511,1,先天不足,congenital defect,
674511,2,估计不足,underestimate,
674511,3,不足三千人。,"less than 3,000 people",
674512,1,不足道,not worth mentioning,
674512,2,不足为奇,not at all surprising,
674512,3,不足挂齿。,nothing to speak of,
674513,1,不足为训,not to be taken as an example,
674513,2,非团结不足图存。,(We) cannot survive unless we unite.,
