example_id,definition_id,example_sn,example_cn
1743,1303,2,水位 上升
1744,1304,1,职务 上升
1745,1304,2,生产持续 上升
1746,1305,1,公安 机关
1747,1305,2,公安 干警
1748,1306,1,他是一个老 公安
1749,1307,1,培养 蘑菇新品种
1750,1308,1,培养 合格的大学生 。
1751,1310,1,他嘴上没说，心里却早有 文章
1752,1310,2,做好国企改革的大 文章 。
1753,1311,1,她这样做必有 文章 。
1754,1313,1,走上革命 道路
1755,1313,2,创作 道路 是曲折的 。
1756,1314,1,道路 遥远
1757,1315,1,从对面店铺里 过来 一个人 。
1758,1316,1,大风大浪我都 过来 了，还怕这点 儿 小事吗?
1759,1317,1,态度 生硬
1760,1317,2,态度 严肃
1761,1318,1,态度 暧昧
1762,1318,2,端正 态度
1763,1318,3,工作 态度
1764,1319,1,估计 不足
1765,1319,2,准备 不足
1766,1320,1,资金 不足 10万元 。
1767,1321,1,不足 为奇
1768,1321,2,不足 挂齿
1769,1322,1,不足 为凭
1770,1322,2,不富强 不足 自立
1771,1323,1,给予 表扬
1772,1323,2,给予 支援
1773,1324,1,纪念 死去的母亲
1774,1325,1,种上一棵树，作为永久的 纪念
1775,1325,2,留作 纪念
1776,1326,1,此议案经人大 常委 讨论通过 。
1777,1328,1,称霸 一方
1778,1328,2,一方 水土养 一方 人 。
1779,1329,1,可以以 一方 为主，兼顾另 一方 ，不可走极端 。
1780,1330,1,问题正在调查 之中
1781,1330,2,深入到群众 之中 去 。
1782,1331,1,笔画很 清楚
1783,1331,2,口齿 清楚
1784,1331,3,把这件事解释 清楚 。
1785,1332,1,你对这事的利害得失很 清楚
1786,1332,2,调查 清楚
1787,1333,1,我不太 清楚 他的情况 。
1788,1334,1,优秀 运动员
1789,1334,2,品行 优秀
1790,1335,1,开展武装 斗争
1791,1336,1,对危害人民利益的言行必须坚决 斗争 。
1792,1337,1,为民族的振兴而 斗争 。
1793,1338,1,来得很 及时
1794,1338,2,及时 雨
1795,1339,1,有病要 及时 治疗
1796,1341,1,自古 至今
1797,1341,2,至今 未见
1798,1342,1,他 总是 把困难留给自己，把方便让给别人 。
1799,1343,1,不要着急，问题 总是 会解决的 。
1800,1345,1,通信 网络
1801,1345,2,交通运输 网络
1802,1347,1,强烈 的台风
1803,1347,2,药性 强烈
1804,1347,3,强烈 抗议
1805,1347,4,反应十分 强烈
1806,1348,1,色彩对比 强烈
1807,1348,2,强烈 反对
1808,1349,1,目标 一致
1809,1349,2,一致 的意见
1810,1350,1,一致 支持
1811,1352,1,感觉 疼痛
1812,1352,2,我 感觉 这篇文章有问题 。
1813,1353,1,父亲 愿意 跟哥哥生活在一起 。
1814,1354,1,谁不 愿意 有个好身体呢?
1815,1358,1,他 女人 一直在农村 。
1816,1360,1,她 从事 教学工作数十年 。
1817,1361,1,军法 从事
1818,1361,2,不得敷衍 从事
1819,1363,1,高级 中学
1820,1363,2,高级 职称
1821,1364,1,高级 化妆品
1822,1364,2,设备很 高级
1823,1365,1,关心 国家大事
1824,1365,2,关心 群众
1825,1366,1,符合 要求
1826,1366,2,符合 规定
1827,1367,1,加入 冷水
1828,1367,2,加入 调料
1829,1368,1,加入 少先队
1830,1368,2,加入 联合国
1831,1369,1,学习 小组
1832,1369,2,分 小组 讨论
1833,1370,1,至少 要听一听大家的意见 。
1834,1371,1,依法 治国
1835,1371,2,依法 判决
1836,1372,1,依法 炮制
1837,1373,1,目睹那惨状，我心中很 恐怖
1838,1373,2,恐怖 手段
1839,1374,1,制造 恐怖
1840,1374,2,正义的力量不会被 恐怖 吓倒 。
1841,1375,1,精神 状态
1842,1375,2,气体 状态
1843,1376,1,这里的天气 有时 刮风， 有时 下雨 。
1844,1378,1,心理 平衡
1845,1381,1,各部门的工作很 协调 。
1846,1382,1,由部长出面 协调
1847,1383,1,在职 培训
1848,1383,2,培训 干部
1849,1384,1,改造 盐碱地
1850,1385,1,劳动 改造
1851,1385,2,改造 思想
1852,1386,1,这种技能过于 专门
1853,1386,2,专门 人才
1854,1387,1,专门 经商
1855,1388,1,这套房子是 专门 为你准备的 。
1856,1389,1,他 专门 爱打听别人的隐私 。
1857,1392,1,前线总 指挥
1858,1392,2,乐队 指挥
1859,1393,1,妇女 联合会
1860,1394,1,应该采取 怎样 的行动?
1861,1394,2,应该 怎样 回答?
1862,1395,1,不知道她 怎样 一变，变出了一只鸽子
1863,1395,2,他总说这个展销会 怎样 怎样 好，引得我想去看一看 。
1864,1396,1,怎样 洗也洗不干净
1865,1396,2,他 怎样 做，你也 怎样 做吧 。
1866,1397,1,你近来身体 怎样 ?
1867,1397,2,以后打算 怎样 ?
1868,1398,1,乡镇 企业
1869,1399,1,工商 企业
1870,1400,1,发布 命令
1871,1400,2,发布 汛情通报
1872,1401,1,少年 得志
1873,1401,2,少年 老成
1874,1403,1,少年 活动中心
1875,1404,1,有所 改观
1876,1404,2,有所 发展
1877,1404,3,有所 减轻
1878,1405,1,呼吁 社会各界都来关心教育 。
1879,1406,1,地处非洲 西部
1880,1406,2,我国 西部 多高原
1881,1407,1,西部 大开发
1882,1408,1,特殊 地位
1883,1408,2,情况很 特殊
1884,1409,1,应该 肯定 他们的工作
1885,1409,2,肯定 一切和否定一切都是错误的 。
1886,1410,1,该不该完成任务?答案是 肯定 的
1887,1410,2,肯定 判断
1888,1411,1,他的态度十分 肯定
1889,1411,2,得出了 肯定 的结论 。
1890,1412,1,情况 肯定 没变
1891,1412,2,胜利 肯定 是我们的 。
1892,1414,1,战斗 胜利 了
1893,1415,1,我们的事业必定 胜利 。
1894,1416,1,道理说得很 明白
1895,1417,1,他已 明白 表示不去旅游了 。
1896,1418,1,老张是个 明白 人
1897,1419,1,我 明白 你的用意
1898,1421,1,国防 力量
1899,1421,2,加强 国防 建设
1900,1423,1,他这番话是 针对 我的 。
1901,1424,1,针对 大家提出的问题，他一一作了回答 。
1902,1425,1,制定了 一系列 政策
1903,1425,2,一系列 打击他都挺过来了 。
1904,1426,1,人家 的事，你少管 。
1905,1427,1,他这样信任我，我不能给 人家 丢脸
1906,1427,2,我倒想去他们那里工作，可 人家 不要 。
1907,1428,1,你别死缠着我， 人家 不愿意嘛 。
1908,1429,1,走了半天，也见不到一户 人家 。
1909,1430,1,光荣 人家
1910,1430,2,小康 人家
1911,1431,1,大女儿已经许了 人家 。
1912,1432,1,近日 气温变化很大
1913,1432,2,此案将于 近日 转检察机关 。
1914,1435,1,采用 新材料
1915,1435,2,这篇稿子已 采用
1916,1436,1,上述 原则，必须遵守 。
1917,1437,1,观念 更新
1918,1437,2,法制 观念
1919,1438,1,参观后我们对西部开发有了新的 观念 。
1920,1439,1,身体 素质
1921,1440,1,艺术 素质
1922,1441,1,这块鸡血石 素质 不错 。
1923,1442,1,全面提高学生 素质 。
1924,1443,1,在事实 面前 ，他只好承认了 。
1925,1444,1,面前 的事就够我伤脑筋的了 。
1926,1445,1,维护 集体 的利益
1927,1445,2,集体 宿舍
1928,1447,1,青春 不再
1929,1448,1,虚应 故事
1930,1448,2,因袭 故事
1931,1449,1,讲 故事
1932,1449,2,动人的 故事
1933,1450,1,这本小说 故事 性很强 。
1934,1452,1,这个问题我 解释 不清
1935,1452,2,解释 原因
1936,1453,1,事情已经查清楚，你不用 解释 了 。
1937,1454,1,肝 功能
1938,1454,2,语法 功能
1939,1454,3,功能 紊乱
1940,1455,1,出去 买菜
1941,1455,2,他 出去 了
1942,1455,3,出去 了几个人
1943,1456,1,工作 进程
1944,1456,2,加快改革的 进程
1945,1457,1,服装 加工
1946,1458,1,剧本还要进行 加工 润色 。
1947,1459,1,错误 在于 自作主张
1948,1459,2,战争的目的 在于 消灭战争 。
1949,1460,1,生命 在于 运 动
1950,1463,1,没有任何可以骄傲的 资本 。
1951,1464,1,贸易 谈判
1952,1464,2,谈判 中断
1953,1467,1,他从家乡把 老人 接来了 。
1954,1468,1,这几位都是剧团的 老人 了 。
1955,1469,1,人生 价值
1956,1469,2,有意义的 人生
1957,1470,1,这场大火 损失 了几千亩森林 。
1958,1471,1,资金管理不善，造成巨大的 损失 。
1959,1473,1,地上 建筑与地下建筑相配套 。
1960,1474,1,即使 富了也要勤俭节约
1961,1474,2,即使 国力强盛，也不称霸 。
1962,1475,1,即使 能喝到一口水也好 。
1963,1476,1,设立 病情监控系统 。
1964,1477,1,改革 方案
1965,1478,1,汉字简化 方案
1966,1479,1,十 月份 计划可以超额完成 。
1967,1481,1,卧室的面积是15 平方 。
1968,1482,1,别的 人
1969,1482,2,别的 事情
1970,1482,3,不买 别的 ，就买这些 。
1971,1483,1,自谋 职业
1972,1484,1,职业 球员
1973,1485,1,形象 教学
1974,1486,1,形象 完美
1975,1486,2,企业 形象
1976,1488,1,他讲得很 形象
1977,1489,1,普通 百姓
1978,1489,2,普通 住宅
1979,1490,1,普通 话
1980,1491,1,内部 传阅
1981,1492,1,内部 构造
1982,1493,1,为人 一世
1983,1494,1,大家很敬佩他的 为人 。
1984,1495,1,她 曾经 跳过芭蕾舞
1985,1495,2,他十年前 曾经 去过日本 。
1986,1497,1,处于 优势地位
1987,1499,1,他干活 儿 实在
1988,1500,1,为人 实在
1989,1501,1,时间 实在 有限
1990,1502,1,打扮得花花绿绿， 实在 并不好看 。
1991,1503,1,歼敌 大部
1992,1504,1,选举的结果充分 体现 了选民的意志
1993,1504,2,这部著作是他全部人格的 体现 。
1994,1505,1,保护 自身 的合法权益
1995,1505,2,发挥 自身 优势
1996,1507,1,事务 繁杂
1997,1507,2,事务 性工作
1998,1508,1,事务 工作
1999,1509,1,民族 事务
2000,1509,2,涉外 事务
2001,1510,1,优先 运输 救灾物资 。
2002,1511,1,作案 现场
2003,1511,2,现场 已被破坏
2004,1512,1,火箭发射 现场
2005,1513,1,考察 冰川
2006,1514,1,考察 土地沙化的成因 。
2007,1516,1,严正 声明
2008,1516,2,声明 我方立场
2009,1517,1,发表 声明
2010,1517,2,声明 写得义正辞严 。
2011,1518,1,根系 发达
2012,1518,2,商业 发达
2013,1520,1,小 食品
2014,1520,2,食品 店
2015,1521,1,决赛 在哪 儿 ?
2016,1521,2,双方正在为争夺冠军进行 决赛 。
2017,1522,1,心情很 紧张
2018,1523,1,战斗很 紧张
2019,1524,1,供应 紧张
2020,1524,2,住房 紧张
2021,1525,1,紧张 而有秩序的工作 。
2022,1527,1,群众是社会发展的基本 动力 。
2023,1528,1,不断 创新
2024,1528,2,改革 创新
2025,1529,1,他有两项 创新
2026,1531,1,不明白这句话的 意思 。
2027,1532,1,抬杠没什么 意思
2028,1533,1,表明他的 意思
2029,1534,1,很有 意思
2030,1535,1,这点 儿 礼品，只是表示一下 意思 。
2031,1537,1,算我 在内 共五人
2032,1538,1,加大 工作量
2033,1538,2,加大 改革力度
2034,1539,1,承德市 属于 河北省
2035,1539,2,这所住宅 属于 个人财产 。
2036,1540,1,始终 如一
2037,1541,1,学习成绩 始终 很好
2038,1541,2,始终 不改
2039,1542,1,最好 的守门员
2040,1542,2,最好 的机会
2041,1543,1,你 最好 亲自去
2042,1543,2,最好 明天去
2043,1544,1,建校100 周年
2044,1545,1,战斗 非常激烈
2045,1546,1,同敌人 战斗 到底
2046,1547,1,战斗 在抗洪第一线 。
2047,1548,1,确保 人身安全
2048,1548,2,确保 大会不受任何干扰 。
2049,1550,1,在村子 附近
2050,1551,1,球赛再有10分钟 就要 结束 。
2051,1552,1,我们的干部 就要 时刻想着人民群众 。
2052,1553,1,消除误解， 利于 团结 。
2053,1554,1,天时、地利、 人和
2054,1554,2,人和 是搞好工作的重要条件 。
2055,1555,1,轻敌 往往 失败
2056,1555,2,他 往往 独自出神
2057,1558,1,国务院 发言人
2058,1559,1,邀请 各国使节赴内地观光 。
2059,1561,1,区域 经济
2060,1561,2,在特殊 区域 实行自治 。
2061,1564,1,团结 起来
2062,1564,2,团结 大多数
2063,1565,1,这个集体很 团结
2064,1566,1,工程进展 顺利
2065,1567,1,不 满足 现状
2066,1568,1,满足 你的愿望
2067,1569,1,签署 两国合作协定 。
2068,1571,1,从事 科研 工作
2069,1572,1,责任 事故
2070,1572,2,交通 事故
2071,1573,1,柴、米、油、盐 等等 生活必需品 。
2072,1575,1,向银行 贷款
2073,1575,2,签订 贷款 协议
2074,1576,1,追回过期 贷款
2075,1577,1,控制人口 数量 ，提高人口素质 。
2076,1578,1,展开 翅膀
2077,1578,2,展开 地图
2078,1579,1,向敌人 展开 猛烈进攻
2079,1579,2,竞赛全面 展开
2080,1580,1,屋里 充满 阳光
2081,1580,2,让世界 充满 爱
2082,1581,1,充满 生机
2083,1581,2,充满 信心
2084,1582,1,边境 冲突
2085,1583,1,这篇文章的前后观点相 冲突
2086,1583,2,两项活动的时间安排 冲突 。
2087,1584,1,医疗 保健
2088,1584,2,医疗 事故
2089,1586,1,达成 共识
2090,1586,2,经过谈判，双方 达成 协议 。
2091,1587,1,油库 爆炸
2092,1588,1,信息 爆炸
2093,1589,1,看来 ，这事不好办
2094,1589,2,他 看来 还没下决心 。
2095,1590,1,相对 而坐
2096,1590,2,遥遥 相对
2097,1591,1,上与下 相对
2098,1591,2,善与恶 相对
2099,1592,1,相对 高度
2100,1592,2,相对 真理
2101,1593,1,伟大 的先行者
2102,1593,2,伟大 的科学家
2103,1594,1,伟大 的事业
2104,1594,2,伟大 的祖国
2105,1594,3,伟大 的长城
2106,1595,1,施政 方针
2107,1595,2,教育 方针
2108,1596,1,通知 他明天上午来上班 。
2109,1597,1,通知 已经收到
2110,1599,1,演出准时 开幕
2111,1599,2,大会 开幕
2112,1599,3,开幕 词
2113,1600,1,我们的事业 永远 兴旺发达 。
2114,1602,1,党委 办公室
2115,1604,1,这些企业已具有国际竞争 实力
2116,1604,2,实力 强大
2117,1605,1,这件事 直到 现在还隐瞒着 。
2118,1607,1,物质 决定意识
2119,1608,1,物质 生产
2120,1608,2,物质 待遇
2121,1611,1,读者 来信
2122,1615,1,我们 一块儿 去北京 。
2123,1616,1,这样办， 保险 没问题 。
2124,1617,1,钱存入银行很 保险
2125,1617,2,保险 系数
2126,1620,1,当年 借 当年 还
2127,1621,1,想 当年 ，我和你父亲一起上过战场 。
2128,1622,1,小伙子正 当年 ，活 儿 干得又快又好 。
2129,1623,1,贫困 学生
2130,1625,1,这个人临危不惧，真不 简单 。
2131,1626,1,做思想工作不能 简单 粗暴 。
2132,1627,1,完成任务后 尽快 回来
2133,1627,2,尽快 把调查报告写好 。
2134,1628,1,我把球传过去，你 接着
2135,1628,2,房顶漏水了，赶快拿脸盆 接着 。
2136,1629,1,一个 接着 一个走出会场
2137,1629,2,大街两旁，店铺一家 接着 一家 。
2138,1630,1,我做了一半，你 接着 做吧 。
2139,1631,1,各个 单位
2140,1631,2,各个 领域
2141,1636,1,使用文明 语言
2142,1636,2,语言 美
2143,1637,1,双方经协商有了共同 语言 。
2144,1640,1,总指挥由彭总工程师 担任
2145,1640,2,担任 警卫工作
2146,1642,1,从澳大利亚 进口 羊毛 。
2147,1643,1,剧院 进口 有人检票 。
2148,1644,1,他 承认 自己有过错 。
2149,1645,1,我国已 承认 这个新独立国家 。
2150,1647,1,敌人在向我们 挑战
2151,1647,2,挑战 书
2152,1647,3,迎接高新技术的 挑战 。
2153,1648,1,意见 纷纷
2154,1649,1,外国朋友 纷纷 来中国旅游 。
2155,1650,1,观众 成千上万
2156,1650,2,一个 观众 都没有
2157,1651,1,部分服从 整体
2158,1651,2,新学员的 整体 素质是好的 。
2159,1653,1,鼓励 他努力学习
2160,1654,1,情况 复杂
2161,1654,2,复杂 的人际关系
2162,1655,1,夜间 航空
2163,1655,2,航空 兵
2164,1655,3,航空 港
2165,1658,1,进展 顺利
2166,1659,1,经历 了千辛万苦，才找到革命队伍 。
2167,1660,1,他的 经历 异常曲折 。
2168,1661,1,我正 说话 呢，你别打岔 。
2169,1662,1,有空就来我家说会 儿 话 。
2170,1663,1,快把教室收拾好，不然人家要 说话 了 。
2171,1665,1,这座雕塑是他 创作 的 。
2172,1666,1,这是他的新 创作
2173,1667,1,发行 新版人民币
2174,1668,1,大气的 压力
2175,1669,1,决不屈服于任何 压力 。
2176,1670,1,工作 压力 很大
2177,1671,1,武力 威胁
2178,1672,1,环境污染 威胁 着人类健康 。
2179,1673,1,成就 了一番事业
2180,1674,1,艺术 成就
2181,1674,2,很有 成就
2182,1676,1,华山 位于 陕西省华阴市南 。
2183,1677,1,考察队 队员
2184,1679,1,从沿海到 内地
2185,1680,1,切实 可行
2186,1681,1,要 切实 学好理论
2187,1681,2,切切实实抓好
2188,1682,1,措施很 有力
2189,1685,1,理论 应用 于实践才有意义 。
2190,1686,1,应用 语言
2191,1686,2,应用 软件
2192,1688,1,引进 资金
2193,1688,2,引进 新品种
2194,1689,1,为你 引进 人才
2195,1690,1,快速 前进
2196,1691,1,生态 环境
2197,1691,2,生态 工程
2198,1692,1,山脉的 走向
2199,1692,2,关注网络文学 走向 。
2200,1693,1,走向 辉煌
2201,1695,1,那时 ，我家还很穷
2202,1695,2,到 那时 ，你就长大成人了 。
2203,1698,1,天文 数字
2204,1699,1,数字 电视
2205,1699,2,数字 控制装置
2206,1700,1,人民代表是 选举 产生的 。
2207,1703,1,口气很 坚决
2208,1703,2,坚决 完成任务
2209,1704,1,收获季节 即将 到来 。
2210,1705,1,持反对意见的不是 少数 。
2211,1706,1,破坏 道路
2212,1706,2,破坏 他人的幸福
2213,1707,1,破坏 旧世界
2214,1708,1,破坏 规章制度
2215,1708,2,破坏 协议
2216,1709,1,本案 涉及 著作权纠纷 。
2217,1710,1,探索 水源
2218,1711,1,探索 革命真理
2219,1712,1,某些 单位
2220,1713,1,经济 特区
2221,1714,1,香港 特区
2222,1715,1,效果 甚佳
2223,1716,1,音响 效果
2224,1716,2,效果 逼真
2225,1718,1,危机 重重
2226,1719,1,政治 危机
2227,1721,1,花那么多钱买双鞋， 值得 吗?
2228,1722,1,值得 去一趟
2229,1722,2,这部电影很 值得 一看 。
2230,1723,1,欢迎 仪式
2231,1723,2,升旗 仪式
2232,1723,3,仪式 庄重
2233,1724,1,不管 是谁，都要遵纪守法
2234,1724,2,不管 有什么困难，我们也要完成任务
2235,1724,3,不管 你去还是我去，都要把问题查清 。
2236,1725,1,我们的 热情 感动了来宾 。
2237,1726,1,热情 接待
2238,1730,1,与他人 联盟
2239,1730,2,实现 联盟
2240,1731,1,本人 无可奉告
2241,1732,1,他 本人 知道
2242,1732,2,领奖者须持 本人 身份证 。
2243,1733,1,避免 主观武断
2244,1733,2,避免 出错
2245,1734,1,预计 3年完成
2246,1735,1,重新 评价 这件事
2247,1736,1,得到了很高的 评价 。
2248,1737,1,山路十分 危险
2249,1737,2,危险 关头
2250,1738,1,面临死亡的 危险
2251,1738,2,存在 危险
2252,1739,1,相比 之下，差距太大 。
2253,1741,1,掌握 规律
2254,1742,1,掌握 尺寸
2255,1742,2,掌握 会场
2256,1743,1,大气 污染
2257,1743,2,污染 土壤
2258,1744,1,污染 思想
2259,1744,2,污染 语言
2260,1747,1,充满 信心
2261,1747,2,信心 十足
2262,1748,1,车队 出发 了
2263,1749,1,一切从实际 出发
2264,1752,1,公共 事业
2265,1752,2,公共 交通
2266,1753,1,解决办法并非 唯一
2267,1753,2,唯一 的办法
2268,1754,1,缺乏 斗志
2269,1754,2,缺乏 艺术性
2270,1755,1,主持 婚礼
2271,1755,2,主持 节目
2272,1756,1,主持 公道
2273,1756,2,主持 正义
2274,1757,1,他是会议 主持
2275,1757,2,优秀 主持
2276,1758,1,路上 车辆很多
2277,1759,1,去上海的 路上 遇见个老同学 。
2278,1760,1,她们 在妇女代表大会上积极发言
2279,1760,2,她们 俩是亲姐妹
2280,1763,1,传达 文件
2281,1763,2,会议 文件 汇编
2282,1765,1,交往 密切
2283,1766,1,密切 干群关系
2284,1767,1,密切 关注事态的发展 。
2285,1770,1,承担 法律责任
2286,1771,1,治理 国家
2287,1772,1,治理 沙漠
2288,1772,2,治理 环境
2289,1773,1,定个 日子 咱们聚会一次 。
2290,1774,1,这些 日子 太忙
2291,1775,1,现在 日子 好过多了 。
2292,1776,1,观察 现场
2293,1777,1,本身 素质不高
2294,1777,2,事件 本身 足以说明问题 。
2295,1778,1,这部电视剧由几十集 构成
2296,1778,2,构成 威胁
2297,1779,1,合理调整教师队伍的 构成 。
2298,1781,1,消息 确实
2299,1782,1,这人 确实 不简单
2300,1783,1,国家 权力
2301,1783,2,权力 机关
2302,1784,1,由人民法院行使审判的 权力
2303,1784,2,我就这么点 儿 权力 ，解决不了那么大的问题 。
2304,1786,1,加大打击走私的 力度 。
2305,1788,1,要尽快拿出真正有的作品来 。
2306,1789,1,把行李搬 上去
2307,1790,1,把汽车工业搞 上去
2308,1790,2,省里决定把你调 上去 。
2309,1791,1,冲 上去 一连人
2310,1791,2,赶紧迎了 上去
2311,1792,1,螺丝拧 上去 了
2312,1792,2,把这笔钱也算 上去 吧 。
2313,1793,1,从楼梯 上去
2314,1793,2,你 上去 和他握手吧!
2315,1794,1,现任农业厅长是从我们县里 上去 的 。
2316,1796,1,市民 文学
2317,1796,2,市民 阶层
2318,1797,1,推广 新技术
2319,1797,2,推广 普通话
2320,1801,1,双方都 满意 这个结果
2321,1801,2,使群众 满意 放心
2322,1802,1,年轻 姑娘
2323,1802,2,小 姑娘
2324,1803,1,他有一个 姑娘 ，两个儿子 。
2325,1805,1,地理 位置
2326,1806,1,把工作摆在首要 位置 上 。
2327,1807,1,总裁这个 位置 非他莫属 。
2328,1808,1,出现了对我公司极为有利的 局面
2329,1808,2,僵持的 局面 被打破了 。
2330,1809,1,全面工作由他 主管
2331,1809,2,他 主管 后勤，兼管基建 。
2332,1810,1,他是这个单位的 主管 。
2333,1811,1,你找科长?他 不在 。
2334,1812,1,老师 不在 已经多年了
2335,1812,2,父亲两年前就 不在 了 。
2336,1813,1,身体健康不健康， 不在 胖不胖 。
2337,1814,1,大幅 白布
2338,1815,1,大幅 标语
2339,1816,1,经济效益 大幅 提高 。
2340,1818,1,申请 调动工作
2341,1819,1,写 申请
2342,1820,1,重大问题应由董事会集体 决策 。
2343,1821,1,伟大的战略 决策
2344,1823,1,实验 新方法
2345,1823,2,反复 实验
2346,1824,1,物理 实验
2347,1825,1,发动 汽车
2348,1826,1,发动 进攻
2349,1826,2,发动 战争
2350,1827,1,发动 群众
2351,1827,2,群众 发动 起来了
2352,1828,1,据悉 ，他的论文在评比中获一等奖 。
2353,1830,1,深刻 的见解
2354,1831,1,深刻 的记忆
2355,1831,2,领悟 深刻
2356,1832,1,风靡 一时
2357,1832,2,一时 的快乐误了一生的前程 。
2358,1833,1,问题很复杂， 一时 还闹不清楚 。
2359,1834,1,一时 心血来潮
2360,1834,2,一时 疏忽，忘了带雨伞 。
2361,1835,1,病情 一时 好， 一时 坏 。
2362,1837,1,气温 逐渐 升高
2363,1837,2,退休后活动 逐渐 少了 。
2364,1838,1,办公室 现有 3台电脑 。
2365,1839,1,学习 主动
2366,1839,2,主动 精神
2367,1840,1,有了资金，我们就 主动 了
2368,1840,2,变被动为 主动
2369,1841,1,这是什么 所在 ?
2370,1842,1,关键 所在
2371,1842,2,希望 所在
2372,1843,1,驱车 前往 医院
2373,1845,1,正文 之外 还有附录
2374,1845,2,一个月 之外 不再免费保修 。
2375,1846,1,根据树根 本来 的形态进行根雕创作 。
2376,1847,1,我俩 本来 不认识，今天初次见面 。
2377,1848,1,病没好， 本来 就不该出院 。
2378,1849,1,学术 团体
2379,1849,2,宗教 团体
2380,1849,3,团体 操
2381,1850,1,他想学很多本领， 比如 用电脑、开汽车等 。
2382,1851,1,头部 受伤
2383,1851,2,机翼 受伤 ，被迫降落 。
2384,1852,1,把你的想法给大伙 儿 说道 说道 。
2385,1853,1,咱们几个先 说道 说道 ，再和大伙 儿 说 。
2386,1854,1,这里面肯定有 说道 。
2387,1855,1,庄老师 说道 ：“你太辛苦了!”
2388,1857,1,联合公报的发表 标志 着两国关系进入了新的阶段 。
2389,1858,1,马上 动身
2390,1858,2,吃了两碗面，身上 马上 暖和起来了 。
2391,1860,1,打网球的 兴趣 很高 。
2392,1861,1,没收 非法 所得
2393,1861,2,伪造商标是 非法 的 。
2394,1862,1,天气有转暖的 趋势 。
2395,1865,1,基层 组织
2396,1865,2,面向 基层
2397,1866,1,限制 活动范围
2398,1867,1,突破 限制 ，闯出新路 。
2399,1868,1,合理分割 共有 财产
2400,1868,2,我们 共有 一片蓝天 。
2401,1869,1,转变 机制，提高效率
2402,1869,2,工作作风已经 转变 了 。
2403,1871,1,真皮沙发占了很大的 空间 。
2404,1872,1,屋子里家具太多，留下的 空间 太少 。
2405,1873,1,空间 科学
2406,1873,2,空间 探测
2407,1874,1,追求 自由
2408,1874,2,追求 光明
2409,1876,1,人的需求是多层次的， 因而 社会的发展应是全面的 。
2410,1877,1,运用 经济杠杆解决水资源浪费问题
2411,1877,2,运用 遥感技术估算作物产量 。
2412,1878,1,这孩子怎么 常常 哭?
2413,1878,2,他 常常 工作到很晚才回家 。
2414,1879,1,数据 已核实
2415,1880,1,失去 平衡
2416,1880,2,失去 依靠
2417,1881,1,质量 降低
2418,1881,2,气温 降低
2419,1882,1,降低 录取分数线
2420,1882,2,降低 成本
2421,1883,1,增加煤炭 产量
2422,1884,1,战争的罪责当然在侵略者那 一方面 。
2423,1885,1,一方面 要发展经济， 一方面 要加强社会主义精神文明建设 。
2424,1886,1,仅仅 一个星期，他就学会了汉语拼音 。
2425,1887,1,学术 会议
2426,1887,2,学术 水平
2427,1887,3,学术 界
2428,1887,4,学术 性
2429,1888,1,我国 南部
2430,1888,2,河北省 南部
2431,1889,1,城乡 繁荣
2432,1889,2,一派 繁荣 景象
2433,1890,1,繁荣 市场
2434,1892,1,透露 消息
2435,1892,2,透露 内情
2436,1893,1,脸上 透露 出一丝笑容 。
2437,1894,1,今冬日平均气温比历年 同期 都高 。
2438,1895,1,同期 学生
2439,1898,1,争取 第一名
2440,1898,2,争取 取得一致意见 。
2441,1899,1,投资股市有 风险
2442,1899,2,风险 意识
2443,1900,1,司法 部门
2444,1900,2,司法 鉴定
2445,1901,1,谁不遵守纪律就 批评 谁 。
2446,1902,1,文艺 批评
2447,1902,2,自我 批评
2448,1903,1,对手 是世界强队
2449,1904,1,棋逢 对手
2450,1905,1,文艺 工作者
2451,1905,2,文艺 演出
2452,1906,1,过敏 反应
2453,1906,2,化学 反应
2454,1906,3,热核 反应
2455,1907,1,反应 良好
2456,1907,2,在读者中引起不同的 反应 。
2457,1910,1,表里 不一
2458,1910,2,花色 不一
2459,1911,1,祖父早就不 在世 了 。
2460,1912,1,帮人帮 到底
2461,1913,1,我们的书 到底 还是出版了 。
2462,1914,1,他的病 到底 怎么样?
2463,1915,1,不管好不好， 到底 是人家的一片心意 。
2464,1916,1,到工厂 演出
2465,1917,1,显得 很高兴
2466,1917,2,显得 不耐烦
2467,1918,1,管理 模式
2468,1918,2,外国 模式 不能照搬 。
2469,1919,1,核心 力量
2470,1919,2,谈话的 核心
2471,1921,1,持 同一 观点
2472,1922,1,早一点 儿 治疗，何 至于 病成这样?
2473,1923,1,全国交通都有很大改善， 至于 首都就更不用说了 。
2474,1924,1,风物 依然 ，人事全非 。
2475,1925,1,她 依然 那么年轻
2476,1926,1,政治 观点
2477,1926,2,观点 正确
2478,1928,1,这条河的 名字 叫子牙河 。
2479,1929,1,停止 供电
2480,1929,2,停止 使用粮票
2481,1930,1,他的认识还 停止 在计划经济时代
2482,1930,2,哭声 停止 了
2483,1931,1,战胜 疾病
2484,1933,1,不 道德 的行为
2485,1934,1,钓 上来 一条鱼
2486,1934,2,从沟里拉 上来
2487,1935,1,把他从基层提拔 上来
2488,1935,2,下面的汇报交 上来 了吗?
2489,1936,1,这个问题我答不 上来 。
2490,1937,1,天气热 上来 了
2491,1938,1,他在楼下，没 上来
