example_id,definition_id,example_sn,example_cn
61626,61606,1,这幅画形神兼备。｜雕塑作品形神兼备。
61627,61607,1,文山会海效率低。｜反对文山会海。
61628,61608,1,工人开着铲车作业。｜铲车在搬运货物。
61629,61609,1,问题解决就一了百了。｜这样做一了百了。
61630,61610,1,以此类推可知结果。｜你可以以此类推。
61631,61611,1,他可谓大器晚成。｜大器晚成不必急。
61632,61612,1,本人不才，当不起重任｜你这么客气，我可当不起。
61633,61613,1,通信兵在传递消息。｜他是一名通信兵。
61634,61614,1,这张立体图很清晰。｜学习看立体图。
61635,61615,1,金刚钻非常坚硬。｜用金刚钻切割。
61636,61616,1,他喜欢讲价钱。｜市场可以讲价钱。
61637,61617,1,他接受任务从不讲价钱。
61638,61618,1,他们是老搭档。｜老搭档合作默契。
61639,61619,1,乱纷纷的心绪｜乱纷纷的菜市场
61640,61620,1,负离子净化空气。｜产生负离子。
61641,61621,1,她是社交圈交际花。｜那位交际花很出名。
61642,61622,1,多一半人同意了。｜多一半任务已完成。
61643,61623,1,流窜犯被抓获。｜警方追捕流窜犯。
61644,61624,1,他老当益壮。｜老当益壮精神佳。
61645,61625,1,学习要触类旁通。｜他能触类旁通。
61646,61626,1,找到真凭实据。｜缺乏真凭实据。
61647,61627,1,机器翻译很方便。｜使用机器翻译。
61648,61628,1,他学有专长。｜学有专长好就业。
61649,61629,1,他分秒必争。｜工作分秒必争。
61650,61630,1,我已仁至义尽。｜做到仁至义尽。
61651,61631,1,他望洋兴叹。｜资金不足望洋兴叹。
61652,61632,1,春小麦已播种。｜收获春小麦。
61653,61633,1,这座坐像很庄严。｜佛像坐像。
61654,61634,1,剑麻纤维很结实。｜种植剑麻。
61655,61635,1,他行为无可指责。｜做得无可指责。
61656,61636,1,处身于困境而不自馁。
61657,61637,1,处身社会，当自立、自重、自强。
61658,61638,1,用麻线缝衣服。｜麻线很牢固。
61659,61639,1,研究禅学。｜禅学博大精深。
61660,61640,1,咸肉很下饭。｜腌制咸肉。
61661,61641,1,喁喁期盼
61662,61642,1,生苹果酸涩难吃
61663,61643,1,足月分娩
61664,61644,1,号兵在吹号。｜他是一名号兵。
61665,61645,1,地铁环行。｜车辆环行。
61666,61646,1,他脚力不济，不能走远路。
61667,61647,1,这匹白马送给你做脚力。
61668,61648,1,脚力搬运货物。｜旧时靠脚力。
61669,61649,1,提供财产担保并承担代偿责任。
61670,61650,1,器官代偿功能。｜身体会代偿。
61671,61651,1,老人已归西。｜他去年归西。
61672,61652,1,电话报修。｜及时报修设备。
61673,61653,1,送节礼。｜节日收节礼。
61674,61654,1,腐竹做菜。｜爱吃腐竹。
61675,61655,1,蜜蜂采花蜜。｜花蜜很甜。
61676,61656,1,花蜜是蜂蜜。｜品尝花蜜。
61677,61657,1,医生赶到时，他已经气息奄奄，不省人事了。
61678,61658,1,旧制度已是气息奄奄。
61679,61659,1,他是小字辈。｜小字辈要学习。
61680,61660,1,身体壮健。｜壮健的运动员。
61681,61661,1,直书时弊
61682,61662,1,她骑女车。｜购买女车。
61683,61663,1,看地球仪学习。｜地球仪很直观。
61684,61664,1,发现金矿脉。｜矿脉富含矿物。
61685,61665,1,血尿需就医。｜出现血尿症状。
61686,61666,1,空阔的大草原
61687,61667,1,松脂是树脂。｜采集松脂。
61688,61668,1,绝色女子
61689,61669,1,做窗帘还是用宽幅布合适｜宽幅大银幕
61690,61670,1,红烧蹄筋
61691,61671,1,海沟非常深。｜探索海沟。
61692,61672,1,复排歌剧《江姐》。
61693,61673,1,药补要因人、因时而异
61694,61674,1,韭黄炒鸡蛋。｜韭黄很鲜嫩。
61695,61675,1,清除衣服上的污渍。
61696,61676,1,播种花籽儿。｜花籽儿发芽了。
61697,61677,1,保管存款单。｜存款单很重要。
61698,61678,1,事主愿意接受采访，但不同意出镜｜出镜率
61699,61679,1,去岁的事。｜去岁已过去。
61700,61680,1,没让他参赛，他正在闹情绪呢。
61701,61681,1,这种售货机箱体造型美观。
61702,61682,1,箱体过大，不便搬运。
61703,61683,1,坐经济舱。｜经济舱便宜。
61704,61684,1,夹心巧克力
61705,61685,1,古瓷窑遗址。｜烧制瓷窑。
61706,61686,1,周遍性｜量词的重叠形式可以表示周遍意义。
61707,61687,1,用镊子夹取。｜镊子很精细。
61708,61688,1,船老大眼尖，一回头就发现了溺水者。
61709,61689,1,田园荒芜，蒿草丛生。
61710,61690,1,泡桐生长快。｜种植泡桐树。
61711,61691,1,他们是姘头。｜找姘头。
61712,61692,1,预订舱位。｜舱位舒适。
61713,61693,1,微雕技艺精。｜欣赏微雕。
61714,61694,1,布置妥帖｜谈吐妥帖
61715,61695,1,小毛丫头。｜毛丫头不懂事。
61716,61696,1,唱河北梆子。｜河北梆子高亢。
61717,61697,1,定向培养人才。｜参加定向培养。
61718,61698,1,遵守交通信号。｜交通信号灯亮。
61719,61699,1,好说歹说他才同意带我去｜好说歹说才把他劝走。
61720,61700,1,文章言之有物。｜说话言之有物。
61721,61701,1,角膜炎需治疗。｜患上角膜炎。
61722,61702,1,他恬不知耻。｜恬不知耻的行为。
61723,61703,1,打破门户之见。｜门户之见很深。
61724,61704,1,一决雌雄。｜赛场一决雌雄。
61725,61705,1,先知先觉者。｜他先知先觉。
61726,61706,1,不可知论哲学。｜信奉不可知论。
61727,61707,1,风烛残年老人。｜他已风烛残年。
61728,61708,1,缠绵悱恻的故事。｜感情缠绵悱恻。
61729,61709,1,后会有期。｜告别时说后会有期。
61730,61710,1,曲径通幽处。｜园中曲径通幽。
61731,61711,1,家庭影院设备。｜享受家庭影院。
61732,61712,1,病入膏肓难治。｜公司病入膏肓。
61733,61713,1,秘传良方
61734,61714,1,面目黧黑
61735,61715,1,申请入籍。｜他已入籍。
61736,61716,1,死硬派
61737,61717,1,态度死硬
61738,61718,1,颠倒是非。｜不要颠倒是非。
61739,61719,1,冲破陈旧观念的樊篱。
61740,61720,1,《天安门诗抄》
61741,61721,1,他喜欢豪饮。｜豪饮伤身。
61742,61722,1,餐秋菊之落英｜风雨过后，满地落英。
61743,61723,1,气候湿润，草木蓊郁。
61744,61724,1,请稍候
61745,61725,1,编写校史。｜校史悠久。
61746,61726,1,阴险老辣
61747,61727,1,文笔老辣，言辞犀利。
61748,61728,1,技术圆熟
61749,61729,1,他做事非常圆熟
61750,61730,1,伙夫在做饭。｜旧时伙夫。
61751,61731,1,他是个急性子，有事总想一口气干完。
61752,61732,1,急性子人
61753,61733,1,轮牧保护草场。｜实行轮牧。
61754,61734,1,籽棉待加工。｜收购籽棉。
61755,61735,1,给你们露一手
61756,61736,1,致答词。｜发表答词。
61757,61737,1,为了撑持这个家，她不知付出了多少艰辛。
61758,61738,1,放炮仗。｜炮仗声声。
61759,61739,1,屈死狱中
61760,61740,1,春华秋实。｜春华秋实是自然。
61761,61741,1,一片深情将永远蕴蓄在我心中。
61762,61742,1,不让敌人窥测
61763,61743,1,冲印照片。｜胶卷冲印。
61764,61744,1,移花接木手段。｜他移花接木。
61765,61745,1,内亲来拜访。｜介绍内亲。
61766,61746,1,车的挡板一定要上紧。
61767,61747,1,他因祸得福。｜这事因祸得福。
61768,61748,1,他是孩子王。｜孩子王领玩。
61769,61749,1,她是孩子王。｜幼儿园孩子王。
61770,61750,1,山洪挟带着沙石
61771,61751,1,远望诸峰，险怪奇绝。
61772,61752,1,眷念祖国｜眷念妻小
61773,61753,1,翻领大衣。｜衣服是翻领。
61774,61754,1,他奋力摸高碰到了篮筐｜运动员正在练习摸高动作
61775,61755,1,他的摸高达到了三米二｜摸高是篮球运动员的重要指标
61776,61756,1,她戴着红色贝雷帽很时尚｜士兵的贝雷帽戴得很端正
61777,61757,1,玻璃罩子｜拿罩子罩上
61778,61758,1,打入另册
61779,61759,1,不要拿别人寻开心。
61780,61760,1,不时唱段京戏寻开心。
61781,61761,1,这台收音机真是个老古董｜别总说他是老古董
61782,61762,1,废除终身制，打碎铁交椅。
61783,61763,1,我们和友邻和睦相处｜两国是友好友邻
61784,61764,1,友邻部队｜友邻单位
61785,61765,1,那个狗崽子又闯祸了｜别骂人家狗崽子
61786,61766,1,小说使用第三人称叙述｜第三人称更适合客观描述
61787,61767,1,节日里处处歌舞升平｜不能只顾歌舞升平
61788,61768,1,《红岩》选载
61789,61769,1,国丧期间全国降半旗｜国丧日禁止娱乐活动
61790,61770,1,他被幽禁在深宅大院｜皇帝幽禁了叛乱亲王
61791,61771,1,双方终于化干戈为玉帛｜期待两国化干戈为玉帛
61792,61772,1,马鞍子需要调整一下｜新买的鞍子很舒适
61793,61773,1,她们在说知心话｜知心话只对好朋友讲
61794,61774,1,计算机使用二进制｜二进制只有0和1
61795,61775,1,记者拍发了紧急电报｜他拍发了求救信号
61796,61776,1,腮腺发炎需要治疗｜腮腺分泌唾液
61797,61777,1,任何人不能臆造历史。
61798,61778,1,湖边有座漂亮水榭｜我们在水榭里喝茶
61799,61779,1,在民主革命运动中，他是急先锋。
61800,61780,1,赶紧备料，以便如期开工｜给马备料
61801,61781,1,过冬备料充足
61802,61782,1,读书不能不求甚解｜他不求甚解地翻看
61803,61783,1,警方抓获了亡命之徒｜亡命之徒四处逃窜
61804,61784,1,别在意那些闲言碎语｜闲言碎语伤人心
61805,61785,1,这回光返照维持不久｜回光返照后他安详离世
61806,61786,1,商品房面积短少现象已引起人们关注。
61807,61787,1,他家徒四壁很贫困｜家徒四壁却乐观向上
61808,61788,1,他含糊其词不表态｜回答不能含糊其词
61809,61789,1,犒劳抗洪归来的官兵。
61810,61790,1,吃犒劳｜慰问团送犒劳来了。
61811,61791,1,他们一见倾心相爱｜一见倾心的感觉很美妙
61812,61792,1,洋式楼房
61813,61793,1,深山探幽，流连忘返。
61814,61794,1,探幽索隐（索隐：搜寻奥秘）｜医学探幽
61815,61795,1,一日不见，如隔三秋。
61816,61796,1,三秋时节天高气爽｜待到三秋桂子飘香
61817,61797,1,农民忙着三秋生产｜三秋是农忙季节
61818,61798,1,古代教育重视六艺｜六艺包括礼乐射御书数
61819,61799,1,六艺指儒家六经｜他精通六艺经典
61820,61800,1,我收到很多贺年片｜寄张贺年片给朋友
61821,61801,1,兽医给马匹去势｜去势后的动物更温顺
61822,61802,1,他是军中一员骁将｜骁将冲锋在前
61823,61803,1,药膳养生很流行｜这家药膳馆很出名
61824,61804,1,他乔装改扮，深入案发地取证。
61825,61805,1,古道热肠
61826,61806,1,根除种族主义余孽｜残渣余孽
61827,61807,1,偷换概念
61828,61808,1,鱼雷艇快速出击｜鱼雷艇发射了鱼雷
61829,61809,1,礼物用玻璃纸包装｜彩色玻璃纸很漂亮
61830,61810,1,为小事生气犯不上｜犯不上跟他计较
61831,61811,1,老舍先生是一位著作等身的作家。
61832,61812,1,夏天要戴遮阳帽｜遮阳帽能防晒
61833,61813,1,查看工资明细表｜明细表列得很清楚
61834,61814,1,他热得叫苦连天｜工作累得叫苦连天
61835,61815,1,外交官享有治外法权｜治外法权是特殊待遇
61836,61816,1,美国实行两院制｜两院制是议会制度
61837,61817,1,电路断路了｜停电是因为断路
61838,61818,1,录音机磁头坏了｜更换磁头费用很高
61839,61819,1,草菇炒肉很鲜美｜新鲜草菇营养丰富
61840,61820,1,延揽专家
61841,61821,1,熬夜头昏脑胀｜忙得头昏脑胀
61842,61822,1,收音机上的拉杆天线
61843,61823,1,他用力拉动拉杆，机器开始运转。｜这个拉杆需要定期润滑。
61844,61824,1,老英雄余威尚在
61845,61825,1,他们之间有仇怨｜化解多年的仇怨
61846,61826,1,花叶凋落
61847,61827,1,这首诗情景交融｜画面情景交融很动人
61848,61828,1,他喜欢刨根问底｜别总刨根问底
61849,61829,1,他是法盲不懂法律｜普法教育减少法盲
61850,61830,1,航拍景色很壮观｜用无人机航拍城市
61851,61831,1,不必细究
61852,61832,1,奇峰兀立
61853,61833,1,挨了一顿训斥，他脸子上怎么下得来呢!
61854,61834,1,动不动就给人家脸子看。
61855,61835,1,照拂子女
61856,61836,1,工人正在压延钢板｜压延工艺要求很高
61857,61837,1,他照本宣科很无聊｜不要总是照本宣科
61858,61838,1,叉烧味道很香｜买斤叉烧回家
61859,61839,1,师傅在叉烧猪肉｜学会叉烧不容易
61860,61840,1,银屏上出现了他的身影｜银屏预告
61861,61841,1,饭后要吃甜品｜甜品店生意很好
61862,61842,1,这件事由他挑头
61863,61843,1,老师诲人不倦｜他诲人不倦地教导
61864,61844,1,这是诗歌合刊｜合刊内容丰富
61865,61845,1,两期杂志准备合刊｜合刊能节省成本
61866,61846,1,野外用行军床｜行军床很方便携带
61867,61847,1,克制淫欲是修行｜淫欲是人之常情
61868,61848,1,她擅长表演弹词｜苏州弹词很好听
61869,61849,1,油桐花开满山野｜油桐种子可榨油
61870,61850,1,盲肠发炎要手术｜盲肠位于右下腹
61871,61851,1,100米短跑是他的强项和主项｜确定经营主项
61872,61852,1,这是逻辑学的主项｜主项在判断中很重要
61873,61853,1,农民在田间锄地｜锄地能除草松土
61874,61854,1,叔祖今年八十岁｜我去看望叔祖
61875,61855,1,护士正在交班｜交班要交代清楚
61876,61856,1,坐得双腿酸麻
61877,61857,1,举办服装汇展｜新产品汇展很成功
61878,61858,1,第一次参加比赛心里有点儿发虚。
61879,61859,1,经过调养，身体不再发虚了。
61880,61860,1,小心那个色狼｜色狼被警察抓住
61881,61861,1,她穿着职业套裙｜套裙很显气质
61882,61862,1,重要内容加星号｜星号表示注释
61883,61863,1,这其实是同一码事｜你说的是一码事
61884,61864,1,他对老板唯命是从｜士兵唯命是从
61885,61865,1,愁绪满怀
61886,61866,1,她削发出家了｜削发为尼很决绝
61887,61867,1,在树阴下乘凉｜树阴里很凉爽
61888,61868,1,电阻是十欧姆｜欧姆是电阻单位
61889,61869,1,站在十字街头｜十字街头很热闹
61890,61870,1,行李寄放在亲戚家里。
61891,61871,1,渡槽输送灌溉水｜新建的渡槽很长
61892,61872,1,对此无可奉告｜记者得到无可奉告
61893,61873,1,商品部类齐全｜我军兵器部类完备。
61894,61874,1,底薪不算很高｜底薪加提成还行
61895,61875,1,语句生涩难懂｜文笔生涩
61896,61876,1,他总惹是生非｜不要惹是生非
61897,61877,1,穿件线衣保暖｜红线衣很漂亮
61898,61878,1,文章精要
61899,61879,1,摘取全书精要的章节。
61900,61880,1,纪念中华人民共和国成立50周年特辑。
61901,61881,1,不要老是算旧账，要向前看。
61902,61882,1,夜色清寒
61903,61883,1,一生清寒
61904,61884,1,休息时间，行动自便。
61905,61885,1,奸夫淫妇
61906,61886,1,整饬纲纪
61907,61887,1,翻查词典｜翻查行李
61908,61888,1,他是在装相｜别装相骗人
61909,61889,1,五七干校是历史｜他曾下放五七干校
61910,61890,1,商店在北头｜北头有家超市
61911,61891,1,北风怒号很冷｜狂风怒号夜晚
61912,61892,1,考期快要到了｜考期安排已公布
61913,61893,1,他内出血很危险｜车祸导致内出血
61914,61894,1,屠户在卖猪肉｜屠户手艺很好
61915,61895,1,他偶或来看看｜偶或会想起往事
61916,61896,1,股市差点崩盘｜防止市场崩盘
61917,61897,1,这两款车之间势必要龙虎斗。
61918,61898,1,富国强兵是目标｜要实现富国强兵
61919,61899,1,工资面议
61920,61900,1,直捣贩毒分子的老窝。
61921,61901,1,犯人押赴法场｜法场戒备森严
61922,61902,1,法场在做佛事｜法场诵经声不断
61923,61903,1,这个无赖可不好惹!
61924,61904,1,裤腿的接缝开线了｜焊得不牢，接缝容易开裂。
61925,61905,1,麦芽糖很香甜｜用麦芽糖做糖果
61926,61906,1,脖子上长了个瘤子｜瘤子要及早治疗
61927,61907,1,要不是他在这儿胡搅，事情早干完了。
61928,61908,1,别胡搅了，情况并不像你说的那样。
61929,61909,1,用黄酱做炸酱面｜黄酱味道很浓郁
61930,61910,1,发现古代尸骸｜尸骸已经腐烂
61931,61911,1,椰枣营养丰富｜中东盛产椰枣
61932,61912,1,生性乖僻
61933,61913,1,普通话要区分送气｜送气音发音较强
61934,61914,1,冬天要送气供暖｜送气管道已修好
61935,61915,1,这篇寓言运用了讽喻手法｜他的讽喻故事发人深省
61936,61916,1,他在舞台上插科打诨｜演员的插科打诨逗乐观众
61937,61917,1,他把文件锁进密码箱｜密码箱需要输入正确密码
61938,61918,1,小猫在玩毛线团｜她正在整理彩色线团
61939,61919,1,情随事迁，感慨系之。
61940,61920,1,请走安全门撤离｜安全门上贴着逃生指示
61941,61921,1,展览会上的展品洋洋大观｜这部百科全书洋洋大观
61942,61922,1,领导批条子同意采购｜他拿着批条子去办事
61943,61923,1,她的预产期在下个月｜医生确定了预产期
61944,61924,1,喇嘛教在西藏很盛行｜他研究喇嘛教文化
61945,61925,1,游医在乡间行医｜这个游医医术不错
61946,61926,1,他扭伤了脚腕｜脚腕需要好好保护
61947,61927,1,醉眼蒙眬
61948,61928,1,两人很投缘
61949,61929,1,墙上爬满常春藤｜常春藤四季常青
61950,61930,1,这家公司经营江河日下｜他的健康状况江河日下
61951,61931,1,用积木拼合成小房子。
61952,61932,1,按常礼，你应该亲自去机场迎接才对。
61953,61933,1,谷雨时节播种忙｜谷雨前后种瓜点豆
61954,61934,1,选收优秀杂文
61955,61935,1,这件外套衬里很柔软｜衬里需要经常清洗
61956,61936,1,这些是裁剪的下脚料｜下脚料可以回收利用
61957,61937,1,夏布衣服很凉快｜这件夏布衫很舒适
61958,61938,1,他是这个麻烦的系铃人｜解铃还须系铃人
61959,61939,1,满门忠烈
61960,61940,1,忠烈之士
61961,61941,1,兵卒们列队前进｜古代兵卒装备简单
61962,61942,1,买点儿熟菜回来下酒。
61963,61943,1,我看着气不过，才上前帮他说话。
61964,61944,1,他是一位难得的帅才｜帅才需要统揽全局
61965,61945,1,他具备领导帅才｜帅才需要远见卓识
61966,61946,1,考试时不要着慌｜他遇到急事就着慌
61967,61947,1,仆人正在备马｜备马准备出发
61968,61948,1,片头设计很精美｜片头音乐很好听
61969,61949,1,他是个盗窃惯犯｜惯犯很难改造
61970,61950,1,他决定落发出家｜落发为僧修行
61971,61951,1,她喜欢看花鼓戏｜花鼓戏很有特色
61972,61952,1,这些是标准件｜标准件可以互换
61973,61953,1,任凭别人怎样劝诱，他始终不改初衷。
61974,61954,1,用圆规画圆｜圆规是绘图工具
61975,61955,1,这首恋歌很动人｜他写了一首恋歌
61976,61956,1,他写诗悼亡妻子｜悼亡诗充满哀思
61977,61957,1,蒙辱受冤
61978,61958,1,胸腺是重要器官｜胸腺与免疫相关
61979,61959,1,炕席需要更换｜炕席铺得很平整
61980,61960,1,错误性质不同，要各别处理。
61981,61961,1,他性格太各别，很难合作共事。
61982,61962,1,集中全公司主要技术力量打歼灭战，很快就研制出了新的杀病毒软件。
61983,61963,1,他助纣为虐害人｜不要助纣为虐
61984,61964,1,忧愤成疾
61985,61965,1,佃农租地耕种｜佃农生活艰苦
61986,61966,1,他们在河边拉纤｜拉纤很辛苦
61987,61967,1,说媒拉纤
61988,61968,1,这个鼻烟壶有内画｜内画技艺精湛
61989,61969,1,这是部优秀国产片｜国产片质量提升
61990,61970,1,他感恩戴德道谢｜我们要感恩戴德
61991,61971,1,泡沫塑料很轻｜用泡沫塑料包装
61992,61972,1,他是学哲学的，又修读了一年的逻辑。
61993,61973,1,她有严重洁癖｜洁癖影响生活
61994,61974,1,岗位僧多粥少｜资源僧多粥少
61995,61975,1,他突发心肌梗死｜心肌梗死很危险
61996,61976,1,我们要饮水思源｜饮水思源不忘本
61997,61977,1,包养情妇
61998,61978,1,包养几个三流文人，为自己歌功颂德。
61999,61979,1,他嬉笑怒骂皆文章｜嬉笑怒骂成文章
62000,61980,1,祭拜灶王爷｜灶王爷保佑平安
62001,61981,1,汗腺分泌汗液｜汗腺帮助排汗
62002,61982,1,俄罗斯族是主要民族｜俄罗斯族人口众多
62003,61983,1,我国有俄罗斯族｜俄罗斯族能歌善舞
62004,61984,1,他腰间佩刀｜佩刀很锋利
62005,61985,1,竖井用于采矿｜竖井很深
62006,61986,1,她的碎步功夫很深。
62007,61987,1,我们萍水相逢｜萍水相逢也是缘
62008,61988,1,他正在温酒｜温酒待客
62009,61989,1,喝杯温酒暖身｜温酒味道更好
62010,61990,1,电弧很耀眼｜电弧用于焊接
62011,61991,1,鼻头红肿
62012,61992,1,方脸大鼻头
62013,61993,1,他喜欢追根究底｜追根究底找原因
62014,61994,1,这些是古代酒器｜酒器很精美
62015,61995,1,他杀了个回马枪｜回马枪出奇制胜
62016,61996,1,他使了个回马枪｜回马枪揭发同伙
62017,61997,1,现有资料不全，作家的卒年还待考。
62018,61998,1,煽阴风
62019,61999,1,一阵阴风吹过荒凉的原野。
62020,62000,1,用压力锅煮饭｜压力锅做饭快
62021,62001,1,不要钻牛角尖｜钻牛角尖没用
62022,62002,1,笼屉蒸包子｜笼屉冒热气
62023,62003,1,他常常怀乡｜怀乡之情浓烈
62024,62004,1,警方打击匪帮｜匪帮被剿灭
62025,62005,1,商店卖干鲜果品｜干鲜果品品种多
62026,62006,1,长期卧床易生褥疮｜褥疮需要护理
62027,62007,1,两家正在过礼｜过礼准备婚礼
62028,62008,1,老艄公撑船｜艄公经验丰富
62029,62009,1,海涂可以养殖｜海涂资源丰富
62030,62010,1,他在机关吃皇粮｜吃皇粮工作稳定
62031,62011,1,采录民间故事
62032,62012,1,电视台来人采录节目。
62033,62013,1,他的胳膊脱臼了｜脱臼需要复位
62034,62014,1,其乐陶陶
62035,62015,1,归期已近
62036,62016,1,变卖旧宅｜鲁迅旧宅
62037,62017,1,他参加汉语水平考试｜汉语水平考试很重要
62038,62018,1,这是一部正剧｜正剧情节严肃
62039,62019,1,粟米是主食｜粟米营养价值高
62040,62020,1,北方人爱吃粟米｜粟米可做粥
62041,62021,1,烈日临空
62042,62022,1,这位老人慈眉善目，和蔼可亲。
62043,62023,1,多吃五谷杂粮｜五谷杂粮有益健康
62044,62024,1,视为畏途
62045,62025,1,干银耳放到水里浸泡，很快便膨大起来。
62046,62026,1,薄饼卷菜吃｜薄饼很香脆
62047,62027,1,他晚景凄凉｜晚景需要规划
62048,62028,1,晚景很美｜欣赏晚景
62049,62029,1,以毒攻毒治疗｜以毒攻毒制敌
62050,62030,1,拱顶很壮观｜教堂拱顶很高
62051,62031,1,他患有血友病｜血友病需注意
62052,62032,1,塔吊正在作业｜塔吊很高大
62053,62033,1,请您息怒
62054,62034,1,教书是他的老本行。
62055,62035,1,人防工程很重要｜人防工程用于防空
62056,62036,1,他是我的论敌｜论敌观点不同
62057,62037,1,店铺明天复业｜复业重新经营
62058,62038,1,他复业做老本行｜复业继续从医
62059,62039,1,我们略胜一筹｜略胜一筹获胜
62060,62040,1,她眼袋很明显｜眼袋需要护理
62061,62041,1,意见箱在门口｜往意见箱投信
62062,62042,1,这道菜别有风味｜别有风味的表演
62063,62043,1,他是个癞子｜癞子需要治疗
62064,62044,1,他头上长癞子｜癞子会传染
62065,62045,1,金丝雀在唱歌｜养了一只金丝雀
62066,62046,1,长大了，不能再哭鼻子了。
62067,62047,1,这本书需要补遗｜补遗完善内容
62068,62048,1,他提前退席｜退席表示抗议
62069,62049,1,山毛榉木材很好｜山毛榉很高大
62070,62050,1,驯兽员｜在马戏团里驯兽
62071,62051,1,驯兽表演精彩｜驯兽很听话
62072,62052,1,几经迁徙，书稿散佚过半。
62073,62053,1,射流技术先进｜射流速度很快
62074,62054,1,水可载舟，亦可覆舟。
62075,62055,1,他原形毕露｜骗子原形毕露
62076,62056,1,他用秒表记录跑步成绩｜秒表显示用时很短
62077,62057,1,这个设计别具匠心｜别具匠心的构思令人赞叹
62078,62058,1,江南温湿的气候
62079,62059,1,炉台上放着水壶｜她把锅放在炉台上
62080,62060,1,不辨正误
62081,62061,1,纠错正误
62082,62062,1,凶器是重要的血证｜警方找到了血证
62083,62063,1,顺情说好话
62084,62064,1,泥瓦匠在砌墙｜他父亲是位泥瓦匠
62085,62065,1,小葱拌豆腐很香｜汤里撒了些小葱
62086,62066,1,这个方案独出心裁｜他独出心裁的设计获奖
62087,62067,1,公务员要奉公守法｜他向来奉公守法
62088,62068,1,语言恶俗
62089,62069,1,颓风恶俗
62090,62070,1,仗舟楫，远涉重洋。
62091,62071,1,孩子得了佝偻病｜佝偻病需要及时治疗
62092,62072,1,闭锁斗室，冥思苦想｜闭锁装置
62093,62073,1,小肠闭锁
62094,62074,1,北京是个专名｜专名需要大写
62095,62075,1,节目因故停播
62096,62076,1,瞄准时要看准星｜准星要对准目标
62097,62077,1,秤上的准星很重要｜准星不准秤就不准
62098,62078,1,望远镜里能看到星团｜星团由许多恒星组成
62099,62079,1,不怕挨整
62100,62080,1,他想出了个妙招｜这个妙招很管用
62101,62081,1,感冒后头重脚轻｜这座楼头重脚轻
62102,62082,1,别作践自己
62103,62083,1,博雅君子
62104,62084,1,服装清库甩卖
62105,62085,1,年终清库核对
62106,62086,1,淤积严重，要趁旱季清库。
62107,62087,1,需要清库释放空间｜他正在清库操作
62108,62088,1,北方冬天滴水成冰｜天气冷得滴水成冰
62109,62089,1,厂里每天都有人巡夜。
62110,62090,1,狂涛拍打着船舷
62111,62091,1,这种药能使你的病断根。
62112,62092,1,他家这代要断根了｜没有儿子就会断根
62113,62093,1,人类的远祖是类人猿。
62114,62094,1,骗子故伎重演｜他又故伎重演骗人
62115,62095,1,鼻翼翕动
62116,62096,1,皮肤起皱｜衣服揉得起皱了
62117,62097,1,他吓得魂不守舍｜她整天魂不守舍
62118,62098,1,孩子参加了冬令营｜冬令营活动很丰富
62119,62099,1,他大智若愚｜大智若愚是种智慧
62120,62100,1,金黄色的麦浪
62121,62101,1,犯了天条，打入地狱。
62122,62102,1,太平天国定有天条｜违反天条要受罚
62123,62103,1,别叫他丑八怪｜她长得像丑八怪
62124,62104,1,这些鸡是散养的｜散养的鸡更健康
62125,62105,1,她从一而终｜他对事业从一而终
62126,62106,1,廊子连接两栋楼｜我们在廊子下避雨
62127,62107,1,元宵节有热闹的灯市｜灯市上花灯很多
62128,62108,1,他们之间有深仇大恨｜这深仇大恨难化解
62129,62109,1,地方主义要不得｜他犯了地方主义错误
62130,62110,1,身手矫捷
62131,62111,1,洪水已经退走
62132,62112,1,关羽退走麦城
62133,62113,1,敌人举兵犯境｜举兵东进
62134,62114,1,脑子里一片昏乱
62135,62115,1,那时社会昏乱｜政治昏乱民不聊生
62136,62116,1,身心有所归依
62137,62117,1,太子住在春宫｜春宫建筑很宏伟
62138,62117,2,太子住在春宫｜春宫建筑很宏伟
62139,62118,1,小鸡毛色嫩黄，惹人喜爱。
62140,62119,1,把啤酒冰镇起来｜冰镇饮料
62141,62120,1,电力线架在山上｜检查电力线安全
62142,62121,1,他臂力很大｜锻炼能增强臂力
62143,62122,1,这套西装很挺括
62144,62123,1,天王星是颗行星｜用望远镜看天王星
62145,62124,1,用橡皮筋扎头发｜橡皮筋很有弹性
62146,62125,1,窖藏大白菜
62147,62126,1,实验室需要超低温｜超低温很难达到
62148,62127,1,刚出门就摔了一跤，这不是活见鬼吗!
62149,62128,1,家天下是封建制度｜帝王实行家天下
62150,62129,1,医生开了诊断书｜凭诊断书请假
62151,62130,1,他得了官能症｜官能症需要调理
62152,62131,1,跷着二郎腿
62153,62132,1,医生开了红霉素｜红霉素能治感染
62154,62133,1,资金紧巴巴的
62155,62134,1,洗完脸不擦点油，脸上紧巴巴的。
62156,62135,1,爆炸现场血肉横飞｜战争让血肉横飞
62157,62136,1,他自我解嘲地笑了｜她用幽默自我解嘲
62158,62137,1,边界线犬牙交错｜形势犬牙交错
62159,62138,1,无立锥之地
62160,62139,1,房间乌七八糟｜东西放得乌七八糟
62161,62140,1,他行为乌七八糟｜那些人乌七八糟
62162,62141,1,一切事物都在相互制约中存在，概莫能外。
62163,62142,1,他利令智昏犯了错｜贪财使人利令智昏
62164,62143,1,我军吃败仗了｜比赛吃败仗没关系
62165,62144,1,去自选商场购物｜自选商场很方便
