definition_id,example_sn,example_cn,example_en,example_img
4340311,1,一代伟人。,great man of his generation,
4340511,1,身材伟岸,of tall and sturdy stature,
4340511,2,村头有两棵挺拔伟岸的松树。,There are two towering pine trees by the entrance to the village.,
4340611,1,丰功伟绩。,grand exploit and achievement,
4340811,1,传世珍品。,treasure from ancient times,
4340911,1,传习气功疗法。,"learn and pass on qigong therapy, a deep breathing exercise",
4341011,1,京剧梅(兰芳)派传人,exponent of the Mei (Lanfang) school of Peking Opera,
4341011,2,濒于失传的绝技如今有了传人。,A unique skill on the brink of extinction has found a worthy successor.,
4341012,1,祖传秘方向来不轻易传人。,As a rule an age-old family recipe is never lightly passed on to outsiders.,
4341013,1,感冒容易传人。,Colds are highly contagious.,
4341014,1,传人问话。,summon sb. for questioning,
4341211,1,传令兵,messenger,
4341211,2,司令部传令嘉奖。,The headquarters dispatched a citation.,
4341411,1,竞相传写,vie to copy and disseminate,
4341411,2,"几经传写,讹误颇多。",Repeated copying has led to many errors.,
4341611,1,机械传动,mechanical transmission,
4341611,2,液压传动。,hydraulic transmission,
4341811,1,互相传告,relay (sth.) to each other,
4341811,2,奔走传告,go around passing on (some news),
4341811,3,传告喜讯。,disseminate good news,
4341911,1,夜间传呼,answering service at night,
4341911,2,公用传呼电话。,phone booth; public telephone with a custodian providing answering service,
4342111,1,有事传唤一声。,Let me know if there's anything I can do.,
4342211,1,传唱千古,be sung throughout the ages,
4342211,2,这首歌已在群众中广为传唱。,This song has been spread extensively among the people.,
4342511,1,传奇式的人物,legendary figure,
4342511,2,他一生的经历充满了传奇色彩。,He had an unusual and colourful life.,
4342512,1,传奇式的人物,legendary figure,
4342512,2,他一生的经历充满了传奇色彩。,He had an unusual and colourful life.,
4342513,1,传奇式的人物,legendary figure,
4342513,2,他一生的经历充满了传奇色彩。,He had an unusual and colourful life.,
4342611,1,国内外数十家新闻传媒对这一有趣的民俗作了介绍。,Dozens of domestic and overseas news media reported on the interesting folk custom.,
4342612,1,游泳池会成为红眼病的传媒。,The swimming pool may become a vehicle of conjunctivitis.,
4342811,1,传家宝,family heirloom,
4342811,2,忠厚传家。,honesty as a family trait,
4343111,1,传布病菌,diffuse germs,
4343111,2,传布消息,spread news,
4343111,3,传布新思想。,disseminate new ideas,
4343211,1,眉目传情。,show one's feelings with one's eyes,
4343511,1,"这事要是传扬出去,他可就被动了","If this is made public, he'll be in an awkward position.",
4343511,2,他的英雄事迹很快地传扬开了。,His heroic deed soon became widely known and applauded.,
4343611,1,"木雕艺术经历代传承,至今已有千年的历史。","The art of woodcarving has been handed down from generation to generation for over 1,000 years.",
4343711,1,传抄本。,hand-copied book,
4344211,1,传檄声讨。,circulate a letter of condemnation,
4344411,1,传灯弟子。,indoctrinate a disciple with Buddhism,
4344511,1,《孙中山传略》。,A Brief Biography of Sun Yat-sen,
4344611,1,他画的马非常传神,The horses he paints are extremely lifelike.,
4344611,2,"这段对话把一个吝啬鬼刻画得如见其人,可谓传神之笔。",This passage of dialogue represents a miser so vividly that we seem to see him in person.,
4344811,1,养马要选择优良的品种来传种。,"To raise horses, one should select fine breeds.",
4345011,1,传经送宝。,share one's valuable experience,
4345012,1,传经送宝。,share one's valuable experience,
4345111,1,收徒传艺。,train an apprentice,
4345211,1,传见学生代表,call in the student representative,
4345211,2,听候传见。,wait to be called in,
4345311,1,他拿出纪念册来让我们传观。,He took out an autograph album for us to look at.,
4345411,1,不要轻信传言,Don't be credulous of rumours,
4345411,2,"关于此事,外界传言很多。",Rumours run rampant about the incident.,
4345412,1,传言送语。,pass on words,
4345611,1,学术报告厅有六种语言同声传译系统。,The academic auditorium has a system for simultaneous interpretation in six languages.,
4345711,1,"他让我给你传个话,他实在帮不了你的忙。",He asked me to tell you that he is really unable to help you.,
4345911,1,传诵一时,be widely read for a time,
4345911,2,他的名字在民间广为传诵。,His name is widely applauded among the people.,
4346011,1,直线传输,rectilinear transmission,
4346011,2,传输装置。,transmission device,
4346211,1,传述故事。,retold story,
4346311,1,传送电报,transmit a telegraph,
4346311,2,传送消息。,dispatch news,
4346611,1,传闻不如亲见,Seeing is believing.,
4346611,2,传闻他已出国。,It is said that he has gone abroad.,
4346612,1,传闻失实。,The rumour is groundless.,
4346711,1,传阅文件,pass around a document,
4346711,2,这篇稿子请大家传阅并提意见。,Please pass the draft around and make your comments.,
4346811,1,全村人传颂着他英勇救人的事迹。,All the villagers are applauding his heroic deed of saving a life.,
4347011,1,伤亡惨重,suffer heavy casualties,
4347011,2,交战双方各有伤亡。,The two sides at war suffered casualties.,
4347111,1,伤势严重。,be seriously injured or wounded,
4347611,1,睡眠过少会伤害身体,Too little sleep is harmful to the health.,
4347611,2,伤害自尊心。,hurt one's pride,
4347911,1,"顷得噩耗,伤悼不已。",I'm greatly grieved to hear the sad news.,
4348011,1,"对景思人,无限伤感。",feel extremely sorrowful to see the sight and think of someone,
4348211,1,揭伤疤。,"reveal one's past mistakes, privacy or humiliation",
4348212,1,揭伤疤。,"reveal one's past mistakes, privacy or humiliation",
4348311,1,伤痕累累。,many cuts and bruises,
4348411,1,做这事真够伤神的。,It is really nerve-racking to get this job done.,
4348412,1,黯然伤神。,feel depressed (or dejected),
4348911,1,为虎作伥。,ghost of a man devoured by a tiger helps the tiger devour others,
4349311,1,语无伦次,speak incoherently or illogically,
4349311,2,"文笔错杂,毫无伦次。","The writing is tangled, utterly lacking in coherence.",
4349411,1,史无伦比,"unrivalled (or peerless, unequalled) in history",
4349411,2,无与伦比。,unmatched; unparalleled,
4349811,1,言语伧俗。,use vulgar language,
4350111,1,伪劣商品,shoddy goods,
4350111,2,伪劣书画。,fake works of painting and calligraphy,
4350311,1,伪善者,hypocrite,
4350311,2,伪善的面孔。,hypocritical face,
4350511,1,伪装进步。,pretend to be progressive,
4350512,1,剥去伪装。,strip off sb.'s mask,
4350911,1,伫候佳音,look forward to your good news,
4350911,2,伫候光临。,I look forward to your coming.,
4351011,1,凝神伫立,stand still in deep concentration,
4351011,2,伫立窗前。,stand still before the window,
4351111,1,"各级领导要广开视野,当好伯乐,发现和造就更多的人才。",Leaders at all levels should broaden their vision and act like Bo Le to discover and foster more talents.,
4351211,1,伯仲之间。,be much the same,
4351411,1,二伯伯,second uncle,
4351411,2,张伯伯。,Uncle Zhang,
4352211,1,对历史人物的估价不能离开历史条件。,"In evaluating historical personages, we should not forget specific historical conditions.",
4352212,1,请给这件古董估个价吧。,Please make an estimate of the price of this piece of antique.,
4352311,1,我估摸着他会来。,I surmise he will come.,
4352411,1,估算产量。,estimate the yield; an estimated yield,
4352511,1,难以估量的损失。,inestimable loss,
4352711,1,去年他曾伴同我到过这里,Last year he accompanied me here on my visit to this place.,
4352711,2,蒸发和溶解的过程常有温度下降的现象伴同发生。,The process of evaporation and dissolving is often associated with a drop in temperature.,
4353511,1,伴生树,associated tree,
4353511,2,钛、铬、钴等常与铁矿伴生。,"Titanium, chromium and cobalt are often associated with iron mines.",
4353611,1,邀她去舞会上伴舞。,She is invited to the dance to partner others.,
4354011,1,伶俜独居。,live alone or in seclusion,
4354411,1,金色的麦田一直伸展到远远的天边。,Golden wheat fields stretch from horizon to horizon.,
4354511,1,公路一直伸延到山脚下。,The road extends to the foot of the mountain.,
4354611,1,伸张正义。,uphold justice,
4354811,1,"有困难我们自己解决,不向国家伸手。","If there is any difficulty, we'll overcome it by ourselves. We'll not ask the government for help.",
4354911,1,有的照相机的镜头能够前后伸缩。,The lenses of some cameras are retractable.,
4354912,1,伸缩性,elasticity; flexibility,
4354912,2,没有伸缩的余地。,leave no latitude; leave no room for manoeuvring,
4355311,1,伺机而动,wait for an opportune moment to take action,
4355311,2,伺机报复。,wait for an opportunity to take revenge,
4355411,1,伺隙乘虚,wait for an opportunity and catch the opponent off guard,
4355411,2,伺隙进攻。,wait for a chance to attack,
4355611,1,"这些论点似是而非,必须认真分辨,才不至于上当。",These arguments are specious; one can avoid being fooled by them only after making a serious analysis.,
4356811,1,"但凡有一线希望,也要努力争取",Try your best to grasp even the slimmest hope.,
4356811,2,"但凡过路的人,没有一个不在这ㄦ打尖的。",Whoever passes here always stops for a snack.,
4357611,1,能力低下,low ability,
4357611,2,技术水平低下。,low technical level,
4357612,1,情趣低下。,in vulgar taste,
4357811,1,低产田,low-yield land,
4357811,2,低产作物。,low-yielding crop,
4357911,1,"职业不同是社会分工不同,不存在哪个行业低人一等的问题。","Different jobs are the different divisions of labour in society, in which no job is inferior to others.",
4358011,1,不要低估群众的力量。,Don't underestimate the strength of the masses.,
4358111,1,言语低俗,vulgar language,
4358111,2,低俗的格调。,low and vulgar style,
4358211,1,低倍放大镜。,low-power magnifying glass,
4358311,1,低劣产品,substandard products,
4358311,2,品质低劣。,inferior quality,
4358711,1,低头不语。,hang one's head silently,
4358712,1,他在任何困难面前都不低头。,He never bows to difficulties.,
4358811,1,"他住在高层,我住在低层。",I live on a lower floor than he does.,
4358812,1,低层职员。,junior clerk,
4358911,1,价格低廉,Prices are low.,
4358911,2,收费低廉。,Fees are low.,
4359011,1,低微的呻吟。,faint groans,
4359012,1,收入低微,low income,
4359012,2,待遇低微。,low pay,
4359013,1,门第低微。,low family status,
4359211,1,低档服装,low-grade clothes,
4359211,2,低档食品。,inferior-quality food,
4359411,1,地势低洼,low-lying land,
4359411,2,低洼地区必须及时采取防涝、排涝的措施。,"Timely measures must be taken to prevent waterlogging, and drain flooded fields.",
4359611,1,那时革命正处于低潮。,The revolution was at an ebb at that time.,
4359612,1,那时革命正处于低潮。,The revolution was at an ebb at that time.,
4359911,1,低空飞行,low-altitude (or low-level) flight,
4359911,2,在低空是暖而湿润的西南气流。,"At low altitudes is found the warm, humid southwest airflow.",
4360211,1,低糖糕点。,low-sugar pastry,
4360311,1,低级趣味。,bad taste; vulgar interests,
4360312,1,低级趣味。,bad taste; vulgar interests,
4360511,1,"他语调低缓,但口气很坚决。",He spoke in a low but firm voice.,
4360512,1,"这里地势低缓,气候温和。",This place is low-lying with gentle slopes and temperate climate.,
4360811,1,价格低落,Prices have fallen.,
4360811,2,士气低落,The army's morale is low.,
4360811,3,情绪低落。,downcast; depressed,
4360911,1,低语密谈,talk in whispers in a secretive manner,
4360911,2,悄声低语,whisper,
4360911,3,他在老王耳边低语了几句。,He whispered a few words in Old Wang's ear.,
4361111,1,用电低谷,period of low power consumption,
4361111,2,经济开始走出低谷。,The economy has begun to emerge from its low ebb.,
4361211,1,出身低贱。,of humble birth and unworthy of notice,
4361212,1,谷价低贱。,low grain prices; cheap grain,
4361311,1,销售低迷,sluggish sales,
4361311,2,低迷的市场。,recessed market,
4361711,1,低龄犯罪案件,case of juvenile delinquency,
4361711,2,低龄老人(指六十岁至七十岁的老人)。,junior old population (senior citizens aged between 60 and 70),
4361811,1,不住口地夸奖孩子,heap praises on a child,
4361811,2,"你胡说什么,快给我住口!",Nonsense! Hold your tongue!,
4362011,1,家庭住址。,home address,
4362211,1,他在郊区住家。,He lives with his family in the suburbs.,
4362212,1,楼里不少住家都要求改善环境卫生。,A large number of residents in the building demand improvements in environmental sanitation.,
4362311,1,安排住宿,find lodgings; arrange accommodation,
4362311,2,今天晚上到哪里住宿呢?,Where will we put up tonight?,
4362411,1,少数民族住居的地区。,region inhabited by minority ethnic groups,
4362511,1,院子里有三家住户。,There are three households in the compound.,
4362811,1,他不做完不肯住手,He will not stop until he has finished everything.,
4362811,2,"快住手,这东西禁不起摆弄。",Stop what you are doing; this thing cannot withstand any meddling.,
4363011,1,住读生。,boarder,
4363211,1,佐理军务。,assist sb. in handling military affairs,
4363311,1,伪造的单据就是他贪污的佐证。,The faked documents are evidence of his corruption.,
4363311,2,also左证,zuǒzhèng,
4363411,1,佐餐佳肴。,delicacies to go with rice or bread,
4363711,1,学校体制,school system,
4363711,2,领导体制。,leadership structure,
4363712,1,"五言诗的体制,在汉末就形成了。",The pattern of the five-character poems came into being towards the end of the Han Dynasty.,
4363811,1,消耗体力,consume one's physical strength; be a drain on one's physical power,
4363811,2,"他体力好,能耐久。",He is strong with enduring stamina.,
4364011,1,体味人生苦乐。,savour the joys and sorrows of life,
4364111,1,体坛精英,elite of the sports circles; top athletes,
4364111,2,国际体坛。,international sports circles,
4364211,1,成年人和儿童在体型上有显著的区别。,There are remarkable differences in body form between adults and children.,
4364411,1,"这部小说史,体大思精,征引宏富。","This book about the history of fiction is extensive in scope, penetrating in thought and comprehensive in reference.",
4364511,1,体察民情。,experience and observe the condition of the people,
4364611,1,仔细品味体尝,taste carefully,
4364611,2,她体尝到了生活给自己带来的欣慰和苦涩。,She experienced the joy and bitterness life had brought her.,
4364711,1,拼音字母有手写体和印刷体两种体式。,"There are two forms of the Chinese phonetic alphabet, the hand-written and the printed.",
4365111,1,"你要体念他的难处,不要苛求于他。",You should understand his difficulties. Don't be so exacting on him.,
4365211,1,体态轻盈,have a graceful carriage,
4365211,2,体态魁梧。,big and strong build,
4365311,1,体恤孤寡老人。,show solicitude for old people of no family,
4365711,1,检查体格,give or receive a physical check-up,
4365711,2,体格健全。,healthy or strong physique,
4365712,1,古代的猛犸和现在的象体格大小差不多。,The mammoth in ancient times was about the same size as the elephant of today.,
4365811,1,每年做一次体检。,have a physical examination once a year,
4366411,1,不成体统。,most improper; downright outrageous,
4366511,1,废除体罚。,abolish corporal punishment,
4366911,1,体能测试,physical fitness test,
4366911,2,加强体能训练。,intensify physical fitness training,
4367311,1,体貌特征。,characteristics of sb.'s figure and appearance,
4367411,1,"发展体育运动,增强人民体质",promote physical culture and build up people's health,
4367411,2,"各人的体质不同,对疾病的抵抗力也不同。","As the physique differs from person to person, so does people's resistance to diseases.",
4367711,1,锻炼体魄,go in for physical training,
4367711,2,体魄健壮。,strong (or powerful) physique; vigorous health,
4367811,1,"既然有事,何不早说?","If you had something on your mind, why didn't you say earlier?",
4367811,2,"他也进城,你何不搭他的车一同去呢?","He's also going into town, why don't you get a lift in his car?",
4367911,1,"储蓄对国家对自己都有好处,何乐而不为?",Putting your savings in a bank is beneficial to both the state and the individual — why not do it?,
4368011,1,何以教我,What do you teach me with?,
4368011,2,何以为生。,What do you live on?,
4368012,1,"既经说定,何以变卦?",It has already been settled. What makes you change your mind?,
4368111,1,何其糊涂,What a fool!,
4368111,2,何其相似。,What a striking likeness!,
4368311,1,"今昔生活对比,何啻天壤之别!",There's a world of difference in living standards between the past and the present.,
4368411,1,理由何在?,What is the reason for it?,
4368511,1,"你先试验一下,何如?",How about you try it out first?,
4368512,1,我还不清楚他是何如人。,I do not yet know what kind of person he is.,
4368513,1,"与其靠外地供应,何如就地取材,自己制造。",Wouldn't it be better if we make it by using local materials than relying on outside supplies?,
4368611,1,何妨试试,Why not have a try? or You might as well have a try.,
4368611,2,"拿出来叫人们见识一下,又何妨呢?",Why not take it out and let others have a look?,
4368711,1,"我何尝不想去,只是没工夫罢了。","Not that I don't want to go, but that I have no time.",
4368811,1,他何故至今未到?,Why hasn't he come yet?,
4368911,1,"这些年来,他何曾忘记过家乡的一草一木?",When has he ever forgotten a single blade of grass or a single tree of his home town all these years?,
4369011,1,这个风景区方圆何止十里,This scenic area has a circumference far more than 10 li.,
4369011,2,厂里的先进人物何止这几个?,There are far more advanced workers than these few in this factory.,
4369111,1,你知道他是何等人物?,Do you know what kind of person he is?,
4369112,1,这是何等巧妙的技术!,What consummate skill!,
4369112,2,他们生活得何等幸福!,How happily they are living! or Aren't they leading a happy life?,
4369211,1,你何苦在这些小事上伤脑筋?,Why bother about such trifles?,
4369211,2,"冒着这么大的雨赶去看电影,何苦呢?",Going to the movies in this heavy rain — is it worth it?,
4369211,3,also何苦来,hékǔlái,
4369311,1,"何许人(原指什么地方人,后来也指什么样的人)。","what sort of person (orig. used to ask where the person comes from, later also used to ask what sort of person he or she is)",
4369411,1,何谓灵感?,What is meant by inspiration?,
4369411,2,何谓幸福?,What is meant by happiness?,
4369412,1,此何谓也?,What does it mean? or What do you mean?,
4369511,1,"详情我都知道了,何须再说!",I know all the details. What is the need of repeating?,
4369511,2,"从这里走到车站,何须半个钟头?",How does one need half an hour to walk from here to the station?,
4369711,1,"一共一千元,用去六百元,还余下四百元。","There was 1,000 yuan in total. After spending 600 yuan, one has 400 yuan left.",
4369911,1,余兴未尽。,have a lingering interest,
4369912,1,"会议到此结束,余兴节目现在开始。",So much for the meeting. The entertainment now begins.,
4370211,1,"去年收成好,今年有余剩。","The harvest last year being good, there is a surplus this year.",
4370411,1,不遗余力,spare no efforts; spare no pains; do one's utmost,
4370411,2,没有余力顾及此事。,have no more energy to attend to this matter,
4370611,1,"歌声美妙,余味无穷。",The beautiful singing left a lasting and pleasant impression.,
4370711,1,不留余地,leave no room; leave no margin,
4370711,2,有充分考虑的余地。,room for full consideration,
4370811,1,"荒野里只见几个坟头,余外什么也看不到。",Nothing but a few graves could be seen in the wilderness.,
4370911,1,余威犹存,one's prestige or influence still remaining,
4370911,2,"傍晚,地面仍发散着烈日的余威。",The heat of the scorching sun remains on the surface in the evening.,
4371011,1,核对销售数量和余存数量。,check the amount of sales and stock,
4371111,1,封建余孽,dregs of feudalism,
4371111,2,铲除余孽。,root out the remnant evil elements,
4371211,1,安度余年。,spend one's remaining years in peace,
4371411,1,心有余悸。,still have a lingering fear,
4371611,1,夕阳的余晖,last rays of the setting sun; afterglow,
4371611,2,晚霞的余晖。,last rays of the setting sun; afterglow;,
4371611,3,also余辉,yúhuī,
4371811,1,肃清余毒。,eliminate the pernicious influence,
4371911,1,分沾余沥。,share some fringe benefit,
4372011,1,纠纷的余波,aftermath of a dispute,
4372011,2,余波未平。,The repercussions are still being felt.,
4372111,1,纸烟余烬。,cigarette ash,
4372112,1,劫后余烬。,ruins of a disaster,
4372211,1,利用余热取暖。,use surplus energy for heating purposes,
4372212,1,"老专家要发挥余热,为社会多做贡献。",Old experts should do what they can in their old age to make contributions to society.,
4372311,1,安度余生。,spend one's remaining years in peace,
4372312,1,劫后余生,survive a disaster; survival of a disaster,
4372312,2,忧患余生,one who has survived a great misfortune,
4372312,3,虎口余生。,survival of a tiger's jaws; have a narrow escape from a misfortune,
4372511,1,"互通有无,调剂余缺。",each making up the other's deficiency with his own surplus,
4372611,1,余裕的时间,time to spare,
4372611,2,余裕的精力,ample energy,
4372611,3,"这几年吃穿不但不愁,而且还有余裕。","We not only have no worries about food and clothing these years, but have enough and to spare.",
4372911,1,余音缭绕。,The music lingered in the air.,
4373111,1,饶有余韵。,as graceful as before,
4373411,1,做佛事。,hold a Buddhist service,
4373611,1,佛光普照。,The glory of the Buddha shines over the whole world.,
4373911,1,口诵佛号。,chant the name of the Buddha,
4375311,1,佛门弟子,Buddhist; disciple of the Buddha,
4375311,2,佛门规矩,Buddhist rules,
4375311,3,皈(guī)依佛门。,convert to Buddhism,
4375611,1,寻欢作乐,seek pleasure and make merry,
4375611,2,苦中作乐。,seek joy amidst hardships,
4375711,1,犯上作乱。,rebel against the emperor; go against one's superiors and make trouble,
4375911,1,合理作价,reasonable pricing,
4375911,2,作价赔偿。,reasonable compensation,
4376311,1,请人作保。,ask a person to be one's guarantor,
4376411,1,弄虚作假。,adulterate; practise fraud,
4376412,1,作假骗人。,play tricks to cheat people,
4376413,1,"没吃饱就说没吃饱,别作假!","If you've not had enough, just say it. Don't pretend to be otherwise.",
4376511,1,"开口骂人,不作兴!",It's impermissible to swear at people.,
4376512,1,"看这天气,作兴要下雨。",It looks it's going to rain.,
4376513,1,"农村过春节,还作兴贴春联。",It's still a common practice to have New Year couplets pasted up on doors in the countryside during the Spring Festival.,
4376711,1,拱手作别。,bid farewell by cupping one hand in another before one's chest,
4376811,1,装腔作势。,be pretentious; strike a posture,
4377011,1,令人作呕。,be nauseating,
4377012,1,令人作呕。,be nauseating,
4377111,1,造纸作坊。,paper mill,
4377311,1,坏事,evil,
4377311,2,法令,ke,
4377611,1,作客他乡。,sojourn in an alien land,
4377811,1,他成心跟我作对。,He deliberately set himself against me.,
4377812,1,成双作对。,in pairs,
4378011,1,惺惺作态,be affected,
4378011,2,忸怩作态。,affections; behave coyly,
4378111,1,兴妖作怪。,make trouble; conjure up demons to make trouble,
4378211,1,作恶多端,do all kinds of evil; be steeped in iniquity,
4378211,2,乘机作恶。,take a chance to do evil,
4378311,1,作成他俩的亲事。,(She) helped bringing the two of them together in marriage.,
4378411,1,作战英勇。,fight heroically,
4378511,1,打躬作揖,make a slight bow with hands folded in front,
4378511,2,给老人家作了个揖。,make a bow to an old man,
4378611,1,你说话作数不作数?,Does what you said count?,
4378911,1,从中作梗。,make things difficult for sb.; create trouble,
4379011,1,"酒后开快车,这不是作死吗!",Are you seeking death that you drive so fast after drinking?,
4379112,1,文章作法。,technique of writing; art of composition,
4379311,1,大田作物,field crops,
4379311,2,经济作物。,cash crops,
4379411,1,周身的筋骨隐隐作痛。,feel a dull pain all over,
4379511,1,防止有人从中作祟。,prevent sb. from making trouble,
4379611,1,歌星们依次上台作秀。,The singing stars went onstage one after another to make a show.,
4379612,1,想方设法作秀促销。,try every way to promote sales,
4379612,2,show],xiu,
4379711,1,"听到问话,他没有马上作答。","Hearing the questioning, he didn't answer right away.",
4379811,1,"既然双方都不同意,这件事就只好作罢了。","Since neither side agrees, the matter has to be dropped.",
4379911,1,"我们去郊游的那天,天公不作美,下了一阵雨,玩得不痛快。",The weather didn't cooperate the day we went for an outing. It showered and damped our spirits.,
4380111,1,愤然作色。,flush with indignation,
4380211,1,她从十一岁起就登台作艺。,She started her stage life at the age of 11.,
4380411,1,作践粮食,waste good grains; spoil food grains,
4380411,2,别作践人。,Don't run others down.,
4380511,1,作速处理,deal with sth. as soon as possible; settle sth. promptly,
4380511,2,作速前往。,lose no time in going to,
4380711,1,从中作难。,put a spoke in sb.'s wheel,
4380911,1,任用佞幸。,assign sycophants to office,
4380912,1,任用佞幸。,assign sycophants to office,
4381111,1,"你们歇一会ㄦ,让我们接着干",Why don't you take a break and let us keep on with the job?,
4381111,2,你们几个谁年龄大?,Who of you is the oldest?,
4381711,1,佩带武器。,carry a weapon,
4381811,1,学生出入校门必须佩戴校徽。,Students should wear school badges when they enter or leave the school.,
4381811,2,also佩带,pèidài,
4382211,1,溃佯装。,ulcer,
4382212,1,溃佯装。,ulcer,
4382511,1,才子佳人,marriage between a brilliant man and a beautiful woman; ideal couple; gifted scholars and beautiful ladies,
4382511,2,绝代佳人。,beauty of beauties; peerless beauty,
4382611,1,影视佳作。,good film and TV production,
4382811,1,西山佳境。,beautiful scenic sites of the Western Hills,
4382812,1,渐入佳境。,have a better state of mind; become more and more delightful,
4383111,1,再创佳绩。,make another outstanding achievement,
4383211,1,中秋佳节,joyous Mid-Autumn Festival,
4383211,2,每逢佳节倍思亲。,More than ever we think of the parents or children (also close friends) far away on a happy festival.,
4383311,1,传为佳话,become the talk of the town,
4383311,2,千秋佳话。,story passed down throughout the ages,
4383411,1,名酒佳酿。,good wine with a famous brand,
4383511,1,静候佳音。,wait for the news of your success,
4383811,1,佹得佹失。,"accidentally gained, accidentally lost",
4383812,1,佹得佹失。,"accidentally gained, accidentally lost",
4383813,1,佹得佹失。,"accidentally gained, accidentally lost",
4384211,1,庸中佼佼。,outstanding among the mediocre,
4384311,1,佽助。,help,
4384511,1,"这支笔坏了,使不得",This pen is broken — it can't be used.,
4384511,2,"情况改变了,老办法使不得。","Since circumstances have changed, the old approach no longer works.",
4384512,1,"病刚好,走远路可使不得。","You've just recovered from a disease, and mustn't walk too far.",
4384611,1,搀杂使假。,mix up products of different qualities and engage in fraud,
4384711,1,使劲划船,exert oneself to row a boat,
4384711,2,我们俩使足了劲ㄦ才把这块石头搬开。,Only by straining every muscle did we move the stone out of the way.,
4384811,1,"孩子大了,使唤不动了。","The child has grown up, and refuses to be ordered about.",
4384812,1,新式农具使唤起来很得劲ㄦ,The new types of farm implements are fit for use.,
4384812,2,这匹马不听生人使唤。,This horse won't obey a stranger.,
4384911,1,暗中使坏。,play a dirty trick on the sly,
4385011,1,使役耕牛要得当。,Farm cattle must be used properly.,
4385111,1,这支笔使得使不得?,Does this pen work all right?,
4385112,1,这个主意倒使得,This is quite a good idea.,
4385112,2,你不去如何使得?,I don't think it will do if you don't go.,
4385113,1,科学种田使得粮食产量有了大幅度提高,Scientific farming has resulted in a great increase in grain output.,
4385113,2,这个想法使得他忘记了一切困难。,This thought made him forget all the difficulties.,
4385211,1,任情使性,throw a tantrum wilfully,
4385211,2,你可不能使性胡来。,You should not fly off the handle and behave recklessly.,
4385211,3,also使性子,shǐxìng·zi,
4385311,1,"他之所以离去,实为当时处境使然。",His departure was really due to the situation at that time.,
4386111,1,侃侃而谈。,speak with great ease and confidence,
4387211,1,"几年不见,长成个侉大个ㄦ","I haven't seen you for several years, and you've grown into a strapping young man.",
4387211,2,"这个箱子太侉了,携带不方便。",The suitcase is too big and clumsy to carry.,
4387212,1,"几年不见,长成个侉大个ㄦ","I haven't seen you for several years, and you've grown into a strapping young man.",
4387212,2,"这个箱子太侉了,携带不方便。",The suitcase is too big and clumsy to carry.,
4387711,1,举个例子。,cite an example; give an example,
4387811,1,有干例禁。,break or offend decreed prohibitions,
4388011,1,交例规。,pay customary dues,
4388012,1,交例规。,pay customary dues,
4388511,1,侍候父母,look after one's parents,
4388511,2,侍候病人。,look after a patient,
4388611,1,侍养老人。,support and wait upon elders,
4388811,1,侍奉父母,support and wait upon one's parents,
4388811,2,侍奉老人。,look after old people,
4389011,1,侍弄猪,take care of pigs,
4389011,2,把荒地侍弄成了丰产田。,turn wasteland into high-yielding cropland,
4389012,1,侍弄锄头,fix a hoe,
4389012,2,侍弄机器。,repair a machine,
4389111,1,垂手侍立。,stand at sb.'s side respectfully in attendance,
4389411,1,侑食,press sb. to eat,
4389411,2,侑觞(劝人饮酒)。,urge sb. to drink more,
4389511,1,相侔。,match each other,
4389911,1,供养老人。,support elders,
4390111,1,供奉神佛,make or present offerings to the gods or the Buddha,
4390111,2,供奉父母。,provide for one's parents,
4390112,1,老供奉,old attendant,
4390112,2,内廷供奉。,inner court attendant,
4390211,1,供应站,supply station,
4390211,2,计划供应,planned supply,
4390211,3,农业用粮食和原料供应工业,Agriculture supplies industry with grain and raw materials.,
4390211,4,发展生产才能够保证供应。,Only through developing production can supply be guaranteed.,
4390411,1,雕花供案。,carved altar table,
4390611,1,供求关系,the relationship between supply and demand,
4390611,2,"调剂物资,使供求平衡。",redistribute goods and materials to strike a balance between supply and demand,
4390911,1,本版诗文、照片均由运动会宣传组供稿。,"The poems, articles and photographs on this page have been provided by the public relations department of the games.",
4391111,1,在海关供职三十年。,I have held office in the Customs for 30 years.,
4391211,1,供认不讳。,confess candidly; confess everything,
4391411,1,供销合同,supply and marketing contract,
4391411,2,供销部门。,supply and marketing department,
4391611,1,避免供需脱节。,avoid a break between supply and demand,
4391711,1,侜张。,defraud,
4391811,1,侜张为幻,mislead; entrap,
4391811,2,also诪张,zhōuzhāng,
4391911,1,万难依从。,be impossible to comply with,
4392111,1,杨柳依依。,The twigs of the willows are swaying in the gentle breeze.,
4392112,1,依依不舍,be reluctant to part; cannot bear to part,
4392112,2,依依惜别,be reluctant to say goodbye,
4392112,3,依依之感。,feel reluctant to part,
4392211,1,孩子依偎在奶奶的怀里。,The child snuggled up to her grandmother.,
4392311,1,无可依傍。,with nobody to rely on,
4392312,1,依傍前人。,model oneself on one's predecessors,
4392411,1,他点头依允了孩子的要求。,He nodded assent to the child's demand.,
4392511,1,"孤身在外,无所依凭。","He lives away from home, alone and helpless.",
4392711,1,以民族的利益为依归。,take the interests of the nation as the starting point and the end for one's work,
4392712,1,无所依归。,with no one to depend on; be helpless,
4392911,1,依恋故园,be reluctant to leave one's native place,
4392911,2,依恋之情。,feeling of attachment,
4393111,1,依法炮制。,prepare a Chinese medicine according to a prescribed method,
