definition_id,example_sn,example_cn,example_en,example_img
641611,1,"你起来,让老太太坐下。",Stand up and let this old lady sit down.,
641612,1,刚起来就忙着下地干活ㄦ。,As soon as he got up he went to work in the fields.,
641613,2,飞机起来了。,The airplane is up and high in the sky now.,
641614,1,中国人民站起来了。,The Chinese people have stood up.,
641615,1,一句话把屋子里的人都引得笑起来,The remark set everyone in the room laughing.,
641616,2,"想起来了,这是鲁迅的话。",I've got it — it's a line from Lu Xun.,
641617,1,"看起来,他不会来了。",By the look of it he won't come.,
641711,1,政治气候。,political climate,
641712,1,政治气候。,political climate,
641713,1,"几个人瞎闹腾,成不了气候。",Judging from the way they mess about things they can never get anywhere.,
641811,2,这件事你千万记着。,Do keep this in mind.,
642411,3,"他在北京的亲戚不多,只有一个表姐。",He has no relative in Beijing except for an elder female cousin.,
642611,2,轻松愉快。,feel at ease,
642711,3,情况特殊。,The case is special.,
642712,1,这两天前线没有什么情况。,Nothing has happened at the front the last couple of days.,
642811,2,他请了十天假回家探亲。,He asked for 10 days' leave to go home to see his family.,
643111,2,区别对待。,discriminate (between); differentiate (between),
643112,1,我看不出这两个词在意义上有什么区别。,I can't see any difference in meaning between the two words.,
643311,2,工程已全部竣工,The project has been entirely completed.,
643411,2,"这种浅色花布很好看,缺点是不禁脏。","The light-printed cloth looks nice, but the drawback is that it gets dirty easily.",
643511,3,缺少人手。,be short of hands; be short-handed,
643711,3,"这件事他亲眼看到,说得确确实实。",He witnessed the incident and gave an accurate account of all details.,
643712,2,这件事确实不是他干的。,He really didn't do it.,
643911,1,"他虽然失败了很多次,然而并不灰心。","He has failed repeatedly, yet he remains undeterred.",
644011,2,"广场上人山人海,十分热闹。",The square was crowded with people and bustling with activity.,
644012,1,"我们准备组织文娱活动,来热闹一下",We'll organize a party to liven things up.,
644211,2,我们能够战胜任何困难。,We can overcome whatever difficulties may come our way.,
644311,3,本校今年的招生任务是五百名。,The enrolment quota for our school this year is 500.,
644511,1,他仍然保持着老红军艰苦奋斗的作风,He still maintains the hard-working style of a Red Army veteran.,
644611,2,工作日记,work diary,
644711,2,车站入口。,entrance to a railway or bus station,
644911,1,"休息时,到河边散散步。",Take a stroll by the river during the break.,
645211,2,这件事要跟他商量一下。,I have to discuss the matter with him.,
645311,2,伤心落泪。,shed sad tears; weep in grief,
645411,2,稍微大意一点就要出毛病,A little carelessness leads to a mistake.,
645711,2,申请助学金。,apply for a student grant,
645811,1,大院里五十多岁甚至六十多岁的老年人也参加了植树活动。,"The old people in their 50s in the compound, and even those in their 60s, took part in the tree-planting activities.",
645911,3,观察蜜蜂和蚂蚁的生活。,observe the life of the bees and ants,
645912,1,跟群众生活在一起。,live with the masses,
645913,1,一个人脱离了社会就不能生活下去。,One cannot survive in isolation of society.,
645914,1,人民的生活不断提高。,The livelihood of the people has improved steadily.,
645915,2,生活忙。,busy with one's work,
646011,2,"生命不息,工作不止",work unceasingly until one stops breathing; work as long as one can breathe; go on working till one breathes one's last breath,
646311,1,非正义的战争注定是要失败的。,An unjust war is doomed.,
646312,2,失败是成功之母。,Failure is the mother of success.,
646411,1,"多次抢救无效,彻底失望。",The case is beyond hope after repeated rescue measures have failed to work.,
646412,1,"孩子不争气,真令人失望。","The child does not try to make a good showing, which is very disappointing.",
646511,3,木匠师傅。,carpenter,
646512,3,木匠师傅。,carpenter,
646611,3,"他有点激动,眼睛也湿润了。",His eyes moistened with excitement.,
646811,1,十分满意。,be very satisfied,
646911,1,一切从实际出发,proceed in all cases from the practice,
646912,1,举一个实际的例子来说明,illustrate with a concrete example,
646913,2,计划订得很实际。,The plan is very realistic.,
647011,1,工作做得很实在。,The work is well done.,
647021,2,心眼ㄦ实在。,be honest and down-to-earth,
647022,2,实在不知道。,really don't know,
647023,1,"他说他懂了,实在并没懂。","He said he understood, while in fact he didn't.",
647111,2,食品公司。,food company,
647211,2,合理使用资金。,make rational use of the capital,
647411,1,集贸市场。,fair-trade market,
647412,1,国内市场,domestic market,
647611,1,过去的经验未必适合当前的情况。,Past experience is not necessarily applicable to the present situation.,
647711,1,适应环境。,adapt oneself to circumstances,
647911,1,每天收入的现金都存入银行。,Cash takings are deposited in the bank daily.,
647912,2,个人的收入有所增加。,Personal income has been increased.,
648011,2,收拾屋子。,tidy up the room,
648012,1,收拾皮鞋。,repair leather shoes,
648013,1,"你要不听话,看你父亲回来收拾你!","If you don't behave yourself, your father will surely teach you a lesson when he comes back.",
648014,1,"据点的敌人,全叫我们收拾了。",We have wiped out all the enemies in the stronghold.,
648211,1,首先报名。,sign up first,
648212,1,"首先,是大会主席报告;其次,是代表发言。","First of all the president will make his report, after which the deputies will take the floor.",
648511,3,他们彼此很熟悉。,They know each other very well.,
648611,1,"要保证数量,也要保证质量。",Both quantity and quality should be guaranteed.,
648711,1,不要盲目追求数字。,Don't blindly pursue quantity.,
648712,1,不要盲目追求数字。,Don't blindly pursue quantity.,
648713,1,不要盲目追求数字。,Don't blindly pursue quantity.,
649011,1,工作顺利。,work smoothly,
649111,2,顺序颠倒。,reverse order,
649112,2,顺序退场。,exit in turn,
649211,2,说明问题。,illustrate the problem,
649212,1,图片下边附有说明。,There is a caption under the picture.,
649213,1,事实充分说明这种做法是正确的。,The results clearly show that this method is correct.,
649511,2,放慢速度。,slow down; decelerate,
649512,2,放慢速度。,slow down; decelerate,
649811,2,"你们活ㄦ多,随便匀给我们一些吧。","As you have so much work to do, feel free to let us do some.",
649812,2,"写文章不能随随便便,要对读者负责任。","Articles should not be written in a slipshod manner, as the writer has a responsibility to his readers.",
649813,1,"话剧也好,京剧也好,随便什么戏,他都爱看。","He enjoys all kinds of plays, be it modern drama or Peking Opera.",
649814,1,随你的便。,Do as you please.,
650011,2,所有制。,system of ownership,
650012,1,尽其所有。,give everything one has; give one's all,
650013,1,把所有的力量都贡献给祖国。,dedicate all one's strength to the motherland,
650311,2,耍态度(发怒或急躁)。,lose one's temper,
650312,3,态度坚决。,resolute attitude,
650911,3,讨论工作计划。,thrash out a work plan,
651011,1,"这人说话总是这么唆,真讨厌!",He's always rambling like that. How annoying!,
651012,1,"这种病很讨厌,目前还不容易彻底治好。",This is a very nasty disease for which there is not a thorough cure yet.,
651013,1,他讨厌这地方春天的风沙。,He is disgusted by the sandstorm that hits the place in spring.,
651111,2,他的特点是为人直爽。,Frankness is his notable trait.,
651211,3,为旅客提供方便。,provide convenience for the passengers; make it easier for the passengers,
651311,2,提前完成任务。,fulfil a task ahead of time,
651411,1,"我要是忘了,请你提醒我",Please remind me in case I should forget.,
651511,1,填空补缺。,fill vacancies and supply deficiencies,
651611,2,创造有利条件。,create favourable conditions,
651612,2,"他的条件太高,我无法答应。",The conditions he proposed were too high for me to accept.,
651613,2,"这个工厂条件好,工人素质高,设备也先进。",This factory has very good conditions with high-quality workers and advanced equipment.,
651711,3,暴风雨停止了。,The storm stopped.,
651911,1,通过老艺人收集民间故事,collect folk tales through old artisans,
651912,3,"这问题要通过群众,才能做出决定。",No decision can be made on this matter until the masses have been consulted.,
651913,3,"路太窄,汽车不能通过。",The road is too narrow for cars to get by.,
651914,2,该提案以四分之三的多数票获得通过。,The motion was carried by a majority of three fourths of the votes.,
652011,1,"你回去通知大家,明天就动工",Tell everybody after you are back that the work will start tomorrow.,
652012,1,把通知发出去,send out the circular,
652111,2,他在青少年时期就十分同情被压迫的劳苦大众。,He felt for the oppressed toiling masses while still a boy.,
652112,1,我们同情并支持该国人民的正义斗争。,We sympathize with and support the people of the country in their just struggle.,
652311,2,开会日期推迟一天。,The meeting will be put off till the next day.,
652611,1,话还没说完全,fail to spell out the entire story,
652612,2,他的病完全好了。,He was completely cured of his disease.,
652811,1,他往往工作到深夜。,He often works late into the night.,
653111,5,"山路又陡又窄,攀登的时候非常危险。","The mountain road is narrow and steep, and very dangerous for mountain climbers.",
653211,1,这个菜味道好,This dish tastes good.,
653212,1,这个连续剧越看越有味道。,"The more you see this serial play, the more you are absorbed in it.",
653213,1,他身上有一股难闻的味道。,There is an unpleasant smell from him.,
653311,3,室外温度。,outdoor temperature,
653411,1,话里有文章。,There is an insinuation in that remark. or That's an insinuating remark.,
653412,1,话里有文章。,There is an insinuation in that remark. or That's an insinuating remark.,
653413,1,话里有文章。,There is an insinuation in that remark. or That's an insinuating remark.,
653414,1,"我们可以利用他们的矛盾,这里很有文章可做",We can make use of their contradictions. There is still much room for improvement in this respect.,
653611,1,污染水源。,pollute the water source,
653612,1,环境污染,environmental pollution,
653811,1,"他一闲下来,便感到无聊。",He feels bored whenever he does not have anything to do.,
653812,1,"老谈吃穿,太无聊了。",It's very silly talking glibly about food and clothing all the time. or It's very silly to keep talking about food and clothing.,
653911,1,"无论任务怎么艰巨,也要把它完成。","No matter how difficult the task is, we must fulfil it.",
654011,1,我误会了他的意思。,I've mistaken his meaning.,
654012,1,消除误会。,remove misunderstanding,
654211,2,这出戏很吸引观众。,This opera has a strong appeal to the audience.,
654611,1,他很羡慕我有这么一个好师傅。,He envies me my good master.,
654711,2,文章的字数不限制。,There is no restriction on the length of the article.,
654712,1,有一定的限制。,have specified restrictions,
654911,2,两个人走的方向相反。,The two people walked in opposite directions.,
654912,1,"他不但没被困难吓倒,相反地,意志越来越坚强了。","He is not at all scared by difficulties; on the contrary, he is more resolute than ever before.",
655011,3,详细情形还不知道。,Detailed information is yet unknown.,
655211,1,杳无消息。,have not heard from sb. for a long time,
655212,1,杳无消息。,have not heard from sb. for a long time,
655412,2,"当场出丑,让人笑话。",make a fool of oneself on the spot and make others laugh,
655511,2,效果显著。,remarkable achievements,
655611,2,悲伤的心情。,sorrow; bad mood,
655711,2,"他起早贪黑地工作,非常辛苦。",He works very hard from early morning till darkness.,
655712,1,这事ㄦ还得您辛苦一趟。,I'm afraid you'll have to take the trouble of going there to see about it.,
655811,1,"她工作一向认真负责,大家都信任她。",She has always been responsible for her work. Everyone trusts her.,
655911,2,信心百倍。,fully confident; full of confidence,
656111,1,兴奋剂。,stimulant; excitant; dope,
656112,1,兴奋剂。,stimulant; excitant; dope,
656113,1,兴奋剂。,stimulant; excitant; dope,
656611,2,今天的幸福是先烈们流血流汗得来的。,We owe our happiness of today to the toil and blood of the martyrs.,
656612,1,"随着经济的发展,人民越来越幸福。","As a result of economic growth, the people are becoming happier and happier.",
656811,3,菊花有许许多多的品种。,There are a lot of varieties of chrysanthemum.,
657011,2,施加压力。,bring pressure to bear on sb.,
657012,2,施加压力。,bring pressure to bear on sb.,
657013,2,人口压力。,burden of a large population,
657411,2,他对自己要求很严格。,He is very strict with himself.,
657511,3,严重的后果。,grave consequence,
657911,2,阳光充足。,adequate sunlight,
658011,1,这件衣服样子很好看。,This garment is well cut.,
658012,1,小姑娘的样子真爱人ㄦ,This little girl has a lovable manner.,
658013,2,就照这个样子做。,Model it after this.,
658014,2,看样子今天观众要超过三千人。,"It's likely that today's audience will exceed 3,000.",
658311,1,"你仔细找一找,也许能找到。","Make a careful search, perhaps you can find it.",
658611,1,调动一切积极因素。,bring every positive factor into play,
658612,2,"夜深了,田野里的一切都是那么静。","It was late at night, and all was quiet in the fields.",
658911,2,咱们来交换交换意见。,Let's exchange our ideas.,
658912,1,我对于这种办法有意见,I strongly object to this method. or I take vigorous exception to this approach.,
659011,1,领导艺术。,art of leadership,
659012,1,领导艺术。,art of leadership,
659013,1,这棵松树的样子挺艺术。,This pine tree looks very artistic.,
659111,1,"他的话引得大家都笑了,室内的空气因此轻松了很多。","What he said made everyone laugh, and consequently the atmosphere in the room lightened up a lot.",
659211,2,引起争论。,evoke dispute,
659411,2,他给我的印象很好。,He left me a good impression.,
659711,2,勇敢作战。,fight bravely,
659811,1,先烈们的革命精神永远值得我们学习。,The revolutionary spirit of the martyrs is always something we should emulate.,
659911,2,这个办法有很多优点。,This method has many advantages.,
660011,2,成绩优秀。,get excellent results or marks,
660111,1,言词幽默,humourous words,
660311,1,"由于老师傅的耐心教导,他很快就掌握了这一门技术。","Thanks to the patient teaching on the part of the veteran masters, he learnt the skill very quickly.",
660411,1,"我喜欢图画,尤其喜欢国画。","I love paintings, especially traditional Chinese paintings.",
660611,1,生前友好。,friends of the deceased,
660612,2,友好邻邦。,friendly neighbouring country,
660711,1,深厚的友谊。,profound friendship,
660811,3,生活过得很愉快。,live a happy life,
660911,1,"大家一鼓励,我于是恢复了信心。","With your encouragement, I've regained my confidence.",
661111,3,比较语法。,comparative grammar,
661112,3,比较语法。,comparative grammar,
661211,2,"由于文化水平和职业的差异,他们之间缺少共同的语言。",They have no common language because of their difference in education and profession.,
661212,2,"由于文化水平和职业的差异,他们之间缺少共同的语言。",They have no common language because of their difference in education and profession.,
661611,1,我们能够学会我们原来不懂的东西,We can learn and master what we formerly didn't understand.,
661612,2,"我说夜里怎么这么冷,原来是下雪了。",So it's snowing. I was just wondering why it was so cold last night.,
661811,3,检查生病的原因。,examine the cause of an illness,
661911,1,大伙ㄦ约会好在这ㄦ碰头,We've arranged to meet here.,
662011,1,"他认识了两千多字,已能阅读通俗书报。","He has learned more than 2,000 characters and can read popular books and newspapers.",
662111,1,"得到允许,方可入内。",No entry without permission.,
662211,1,报章杂志。,newspapers and magazines,
662311,2,"你来得正好,咱们商量一下。",You came at the right moment. Let's discuss it.,
662312,2,"咱们别哭,妈妈出去就回来(对小孩ㄦ说,指你","of a mother speaking to her child, 咱们 here meaning ‘you’",
662411,2,"因翻修马路,车辆暂时停止通行。",The road under reconstruction has been temporarily closed to traffic.,
662611,1,尽责任。,do one's duty; fulfil one's task,
662612,1,追究责任。,ascertain where the responsibility lies,
662711,3,在校学生已由八百增加到一千。,"The number of students studying at the school has increased from 800 to 1,000.",
662811,3,产值比去年约增长百分之十。,Output value has increased by about 10 per cent over last year.,
663011,1,招聘技术人员。,advertise for technicians,
663111,1,群众是真正的英雄,The masses are the true heroes.,
663112,1,这东西真正好吃。,This is really delicious.,
663211,4,整理文化遗产。,sort out cultural heritage,
663311,3,步伐整齐。,march in step,
663312,1,整齐步调。,make sb. walk in step,
663313,1,山下有一排整齐的瓦房。,There is a row of well-laid-out tile-roofed houses at the foot of the hill.,
663314,2,字写得清楚整齐,neat handwriting,
663411,3,正常进行。,go on normally,
663511,5,"天气不冷不热,正好出去旅行。",It's neither too hot nor too cold — just the right weather for an outing.,
663512,1,"这次见到王老师,正好当面向他请教。","When I see Teacher Wang, I'll have a chance to ask for his advice.",
663611,3,实践证明这种方法是正确的。,Practice has proved that this is the right way.,
663711,3,正式工作人员,full-time worker,
663811,4,事实证明这个判断是正确的。,The facts bear out this judgement.,
663812,1,开个证明。,write out a certificate,
664011,1,累得支持不住了。,be too tired to hold on,
664012,2,支持合理化建议。,support proposals for rationalization; be all for proposals for improvement,
664111,1,知识分子,intellectual,
664112,1,知识分子,intellectual,
664211,3,直接阅读外文书籍。,read foreign language books in the original (and not in translation),
664311,2,"东西好,价钱又便宜,值得买。",The stuff is nice and cheap. It's a bargain.,
664312,4,值得推广。,deserve to be promoted,
664411,2,职业运动员。,professional athlete,
664412,2,职业运动员。,professional athlete,
664711,1,"我等了半天他还没回来,只好留个条子就走了。","I waited for a long time and he did not return, so I had no choice but to leave a note before I left.",
664811,1,"只要肯干,就会干出成绩来","So long as one works hard, one is bound to make achievements.",
664911,2,制造化肥。,produce (chemical) fertilizer,
664912,2,制造紧张气氛。,create tensions,
665011,2,"从这ㄦ走到学校,至少要半个小时。",It takes at least half an hour to walk from here to the school.,
665111,3,"这布质量好,又好看,又耐穿。",The cloth is of fine quality; it looks nice and stands wear and tear.,
665112,3,"这布质量好,又好看,又耐穿。",The cloth is of fine quality; it looks nice and stands wear and tear.,
665311,3,工业建设的重点。,focus of industrial construction,
665312,3,工业建设的重点。,focus of industrial construction,
665313,3,重点进攻。,attack on key sectors,
665411,2,重视群众的发明创造。,attach due importance to the creativity and inventiveness of the masses,
665511,3,关心周围的群众。,have concern for the masses,
665711,3,天色逐渐暗了下来。,It is getting darker and darker.,
665811,2,主动争取。,take the initiative to win over,
665812,3,处于主动地位。,find oneself in an advantageous position,
665911,1,"大家七嘴八舌地一说,他倒拿不定主意了。","With so many people trying to get a word in all at once, he was quite at a loss for a definite plan.",
665912,4,人多主意多。,"The more people there are, the greater the ferment of ideas will occur.",
666011,1,祝贺你们超额完成了计划,Let me congratulate you on exceeding your planned production figure.,
666111,1,李时珍是明代的著名药物学家,Li Shizhen was a famous pharmacologist of the Ming Dynasty.,
666211,1,我是专门来看望你的。,I come specially to see you.,
666212,2,他是专门研究土壤学的。,He specializes in pedology.,
666213,1,他专门会讲风凉话。,He often makes sarcastic remarks.,
666311,2,中文系汉语专业。,specialty of Chinese language in the Chinese Department,
666312,2,专业生产。,production along specialized lines,
666313,2,专业文艺工作者。,professional literary and art workers; professional writers and artists,
666611,3,准确地击中目标。,hit the target accurately,
666711,2,列车准时到达。,The train arrived on schedule (or at the scheduled time).,
666811,2,仔细领会文件的精神。,carefully understand the spirit of the document,
666812,1,"路很滑,仔细点ㄦ。",Watch your step! The road is very slippery.,
666813,1,日子过得仔细。,live frugally; be frugal with one's expenses,
666911,1,大自然。,nature,
666912,4,"你先别问,到时候自然明白。",Don't ask now. You'll understand in due course.,
666913,1,"只要认真学习,自然会取得好成绩。",You will certainly get good grades if you study hard.,
666921,2,"他是初次演出,但演得挺自然。","Although it was his debut on stage, he performed with ease.",
667011,2,总结经验。,sum up one's experience,
667012,2,工作总结。,work summary,
667211,3,这篇文章组织得很好。,This article is well organized.,
667212,2,组织松散。,loosely organized,
667213,3,缎纹组织。,satin weave,
667214,3,向组织汇报工作。,report to the leadership of an organization on one's work,
667215,3,向组织汇报工作。,report to the leadership of an organization on one's work,
667411,1,最后胜利一定属于我们,Final victory is bound to be ours.,
667511,2,互相尊重。,mutual respect; respect each other,
667512,2,尊重事实。,cherish facts; face facts,
667513,1,放尊重些!,Behave yourself!,
668111,2,爱护年轻一代。,care for the younger generation,
668211,2,爱惜国家财物。,cherish state property,
668212,1,全家对他都百般爱惜。,He is pampered by everybody in his family. or The entire family dotes on him.,
668311,1,老妈妈对儿童充满爱心。,The old lady is full of love for children.,
668411,1,"有女儿在身边,她能得到一点安慰。",She feels a little better with her daughter keeping her company.,
668412,2,"你要多安慰安慰他,叫他别太难过。",Go out of your way to comfort him so that he won't feel too bad.,
668511,1,安装自来水管,install water pipes,
668711,1,司机把握着方向盘。,The driver clasped the steering wheel.,
668712,2,"透过现象,把握本质。",see through the appearance to grasp the essence,
668713,1,球赛获胜是有把握的。,Victory in the ball game is a certainty.,
669011,1,这些事情你可以斟酌办理,You may handle these matters as you see fit.,
669311,1,用布把伤口包裹起来。,Bandage up the wound.,
669312,1,他肩上背着一个小包裹,He carried a small bundle on his shoulder.,
669411,1,这句话包含好几层意思。,This statement has quite a few implications.,
669711,1,老人可宝贝这个孙子了。,The grandparents dote on this grandson of theirs.,
669713,1,老人可宝贝这个孙子了。,The grandparents dote on this grandson of theirs.,
669714,1,这个人真是个宝贝!,What a fellow!,
669811,3,这是一些十分宝贵的出土文物。,These are rare archaeological finds.,
669812,1,这是极可宝贵的经验。,This is an extremely valuable experience.,
669911,4,跟群众保持密切联系。,maintain close ties with the masses,
670011,3,"保存自己,消灭敌人。",preserve oneself and destroy the enemy,
670111,1,遵义会议会址还保留着它当年的面貌。,The site of the Zunyi Meeting looks the same as it did in the past.,
670112,1,"不同的意见暂时保留,下次再讨论。",Let's hold these different ideas for discussion next time.,
670113,1,他对这个决议持保留态度。,He has reservations about this resolution.,
670114,1,"他的藏书大部分都赠给国家图书馆了,自己只保留了一小部分","He has donated most of his book collection to the National Library, keeping only a small part for himself.",
670211,1,这样做可不保险。,It's not safe to do this.,
670212,1,这样做可不保险。,It's not safe to do this.,
670213,1,"你依我的话,保险不会出错。","If you follow my advice, I can assure you nothing will go wrong.",
670311,1,你应当把事情的经过向领导报告,You should report what happened to the higher authorities.,
670312,2,动员报告。,mobilization speech,
670411,3,"虽然试验失败了,但他并不悲观。","Although the experiment was a failure, he did not lose heart.",
670711,2,政治背景。,political background,
670712,2,政治背景。,political background,
670713,2,政治背景。,political background,
670714,1,"听他说话的气势,恐怕是有背景的。","Judging by his tone of voice, it would appear he has a behind-the-scenes backer.",
670911,2,本领高强。,excel in one's skill (or ability),
671112,1,教师和学生的比例已经达到要求。,The ratio of teachers to students meets the requirement.,
671113,1,"在所销商品中,国货的比例比较大。",Home-made goods enjoy a higher percentage in the commodities sales.,
671211,1,"有些问题已经做出决定,比如招多少学生,分多少班,等等。","Decisions have been made on some questions, such as the number of students to be enrolled and how many classes there should be.",
671311,2,彼此互助。,help each other,
671312,1,‘您辛苦啦!’‘彼此彼此!’。,‘You must have gone to a lot of trouble over this.’ ‘So must you!’,
671411,2,胜利必然属于意志坚强的人。,Strong-willed people are bound to succeed.,
671412,1,新事物代替旧事物是历史发展的必然。,The inevitable outcome of historical development is that the new replaces the old.,
671511,2,煤铁等是发展工业所必需的原料。,"Coal, iron, etc. are the fundamental raw materials necessary for industrial development.",
671611,2,"为了集体的利益,必要时可以牺牲个人的利益。",Personal gains are to be given up in the interests of the collective when necessary.,
671711,1,"这部书虽然有缺页,毕竟是珍本。","Despite having several pages missing, this book is, when all is said and done, an extremely valuable edition.",
671811,2,"看问题要客观、全面,避免主观、片面。","One should take an objective and all-round, rather than subjective and one-sided point of view on issues.",
672011,2,编辑工作。,editing,
672211,2,他们为历史分期问题辩论不休。,They argued time and again over the definition of historical periods.,
672311,1,标点二十四史。,punctuate the Twenty-Four Histories,
672312,1,标点二十四史。,punctuate the Twenty-Four Histories,
672411,1,地图上有各种形式的标志,There are various kinds of marks (or signs) on the map.,
672412,1,"这条生产线的建成投产,标志着这个工厂的生产能力提高到了一个新的水平。",The completion and putting into operation of this production line signifies a new level in the productive capacity of the factory.,
672511,2,桌子表面的油漆锃亮。,"The table has a gleaming, painted surface.",
672512,1,"他表面上很镇静,内心却十分紧张。","He was outwardly calm, but inwardly very nervous.",
672611,2,表明决心。,declare one's determination,
672711,2,这个演员善于表情。,This actor knows how to perform.,
672712,2,脸上流露出兴奋的表情。,look excited,
672811,1,"他的优点,表现在许多方面。",His strengths are manifested in many respects.,
672812,1,他在工作中的表现很好。,He is doing very well in his work.,
672813,1,"此人一贯爱表现,好出风头。",This person always shows off and hogs the limelight.,
673111,2,有机玻璃。,polymethyl methacrylate; plexiglass; perspex,
673112,2,有机玻璃。,polymethyl methacrylate; plexiglass; perspex,
673411,3,"为这点小事苦恼,我以为大可不必。",I don't think there is need to worry about such a trifling matter.,
673511,2,"不断努力,不断进步",make unceasing progress through continuous effort,
673611,2,"看样子,他不见得能来。",It seems that he may not come.,
673711,2,"路远也不要紧,我们派车送你回去。","Never mind the long distance, we will arrange for your drive back.",
673712,1,"你这么一叫不要紧,把大伙ㄦ都惊醒了。","You may think your shouting all right, but you've woken everybody up.",
673811,3,"对他的发言,我再做两点补充。",I have two points to add to his speech.,
673812,2,补充教材。,supplementary teaching materials,
673911,3,动荡不安。,in turmoil,
673912,1,"总给您添麻烦,真是不安。",I'm sorry to trouble you so often.,
674011,2,"万一出了岔子,那可不得了。","Should any accident happen, that would be terrible.",
674012,2,"她急得不得了,可又没办法。",She is extremely anxious but of no help.,
674111,1,他被大伙ㄦ笑得不好意思了。,He felt embarrassed by the laughter of the people around.,
674112,1,"虽然不大情愿,又不好意思回绝。",find it difficult to refuse though unwilling to do sth.,
674211,1,"旧地重游,不免想起往事。","In revisiting a once familiar place, one would conjure up old memories.",
674311,1,"抄抄写写看起来很容易,其实不然。","Copying a text may seem an easy job, but actually it is not the case.",
674312,1,"不然,事情不像你说的那么简单。","No, it is not as simple as what you said.",
674313,3,"他晚上不是读书,就是写点ㄦ什么,再不然就是听听音乐。","In the evening, he either reads or writes, or listens to music.",
674411,2,"论手巧,大家都不如他。",Few can equal (or compare with) him in dexterity of hand.,
674511,3,不足三千人。,"less than 3,000 people",
674512,3,不足挂齿。,nothing to speak of,
674513,2,非团结不足图存。,(We) cannot survive unless we unite.,
674711,1,有计划、有步骤地开展工作。,Carry on the work step by step in a planned way.,
674811,4,"一本书要经过编辑、出版、印刷、发行等部门,然后才能跟读者见面。","Before a book is presented to its readers it must go through the departments of editing, publication, printing and distribution.",
674911,2,私人财产。,private property,
675111,2,加强图书采访工作。,step up acquisition of book titles,
675211,2,采取紧急措施。,adopt emergency measures,
675212,1,采取指纹。,take or register sb.'s fingerprints,
675411,2,"作者写这本书,参考了几十种书刊。","To write this book, the author consulted scores of books and periodicals.",
675412,1,仅供参考。,for reference only,
675511,2,他曾参与这个规划的制订工作。,He once participated in formulating this plan.,
675711,2,"他的左腿没有治好,落下残疾。",His left leg was crippled as a result of medical treatment failure.,
675811,2,惭愧万分。,be very much ashamed; be heartily ashamed,
676011,2,为儿女的事操碎了心。,go to a lot of trouble for one's children,
676211,3,智力测验。,intelligence test,
676212,3,智力测验。,intelligence test,
676411,2,这里曾经闹过水灾。,A flood once occurred here.,
676611,3,两者之间差别很大。,There is a world of difference between the two.,
676911,3,产品出厂都要经过检验。,All the products shall be examined before they leave the factory.,
677011,2,"在中华民族悠久的历史中,产生了许许多多可歌可泣的英雄人物。",A great multitude of laudable heroes emerged in the long Chinese history.,
677111,3,长途电话。,long-distance call,
677211,3,生活常识。,common sense in everyday life,
677711,2,他俩吵了一架。,The two had a quarrel.,
677911,2,彻底改变旧作风。,make a radical change to one's working style;,
678011,1,沉默寡言。,taciturn,
678012,1,他沉默了一会ㄦ又继续说下去。,He continued (speaking) after a pause.,
678311,1,你说我该怎么称呼她?称呼大婶行吗?,How should I address her? Is it all right to call her aunt?,
678411,1,"他做了好事,受到老师的称赞。",His good deed earned him the teacher's praise.,
678611,2,承担责任。,assume (bear or take) responsibility; answer for sth. one has done,
678711,1,承认错误。,admit one's mistake; acknowledge one's fault,
678811,2,这块小薄板承受不住一百斤的重量。,This thin board won't bear the weight of 50 kg.,
678812,1,承受遗产。,inherit a legacy,
678911,3,减轻了心里不安的成分。,alleviate one's restlessness,
678912,2,他的个人成分是学生。,His identity is student.,
679011,2,劳动成果。,fruits of labour,
679111,2,巨大的成就。,great achievement,
679112,1,成就革命大业。,accomplish a great revolutionary task,
679211,1,"1949年10月1日,中华人民共和国成立。","The People's Republic of China was founded on October 1, 1949.",
679212,1,"这个论点理由很充分,能成立。",The ample arguments contained in this thesis make it tenable.,
679411,1,前年栽的果树还没有成长。,The fruit trees planted the year before last are not yet fully grown.,
679412,1,年轻的一代在茁壮成长。,The young generation is growing up sturdy and strong.,
679413,2,经济成长减缓。,Economic development has slowed down.,
679511,2,自动化程度。,level of automation,
679512,2,他的肝病已恶化到十分严重的程度。,His liver disease has advanced to an extremely serious degree.,
679611,2,会议程序。,agenda of a meeting,
679711,2,"言出肺腑,诚恳感人。","What he said was from the bottom of his heart, sincere and touching.",
679811,2,他吃了不老实的亏。,He has come to grief owing to his dishonesty.,
679812,1,"这场球赛,他们吃了经验不足的亏,否则不会输。","Their lack of experience put them at a disadvantage in the match, otherwise they would not have lost the game.",
679911,2,两国经济和文化的交流已经持续了一千多年。,"Economic and cultural exchange between the two countries has been going on for more than 1,000 years.",
680211,1,飞机翅膀。,wings of a plane,
680212,1,飞机翅膀。,wings of a plane,
680411,2,准备工作做得很充分。,Sufficient preparations have been made.,
680412,2,必须充分发挥群众的智慧和力量。,We must make full use of the wisdom and power of the masses.,
680511,2,欢呼声充满了会场。,The assembly hall resounded with loud cheers.,
680512,2,歌声里充满着信心和力量。,songs brimming with confidence and strength; songs imbued with confidence and strength,
680611,2,这一段的意思跟第二段重复了。,This paragraph repeats the meaning of the second paragraph.,
680612,1,他把说过的话又重复了一遍。,He repeated what he had just said.,
680911,1,"看问题要根据具体的事实,不能从抽象的定义出发。",We should look at things from a factual perspective rather than an abstract definition.,
